word_hex	blocker_count	blockers_zero_based
810180d1	4	279,281,1312,1566
81018522	4	91,428,1166,1592
81020147	4	33,1312,1492,1566
81022e08	4	125,300,346,1510
8102d108	4	12,124,166,384
81040741	3	23,217,389
8104182a	4	77,1155,1184,1197
81041838	3	77,990,1197
8104188a	4	77,1155,1172,1315
81044426	4	1241,1267,1270,1281
81080b12	4	182,258,1197,1481
8108b041	3	373,1312,1580
810c8222	3	212,449,1156
810d2108	4	101,223,380,1605
810e8022	4	212,1051,1187,1267
81100748	3	389,1112,1176
81111111	4	114,279,444,1524
81111114	4	114,444,1310,1524
81111228	3	128,444,1625
81111482	3	73,238,444
81111484	4	238,444,1526,1622
81112811	4	16,40,101,1524
81112881	4	16,65,300,1499
81118421	4	91,289,444,1624
81124148	4	67,124,321,1320
81124848	4	67,1039,1312,1499
81134048	4	67,1499,1533,1640
81141812	1	77
81141814	3	40,77,444
81141818	2	77,94
81141884	4	77,238,422,444
81141888	4	77,238,422,1499
81142128	4	65,203,470,1335
81142421	4	382,470,1335,1649
81142422	3	470,1335,1523
81142424	4	444,470,1335,1622
81144444	4	67,1034,1281,1622
81148112	4	306,366,1042,1273
81148118	4	95,366,1042,1273
81154041	3	67,121,1394
81154048	4	67,1050,1073,1499
81164044	4	67,71,1110,1204
81164048	4	67,1110,1138,1556
81174008	4	67,1073,1138,1499
81180342	4	373,779,1302,1377
81180348	4	373,779,1112,1370
81181142	4	114,227,373,1310
81181148	4	114,373,1310,1526
81181848	4	77,229,373,1526
81182848	4	16,168,373,1623
81184821	4	134,369,1641,1656
8118a041	4	373,1312,1348,1397
81202074	4	203,1264,1296,1646
81202c81	4	107,300,1312,1591
81205188	4	166,230,1181,1576
8120d108	4	166,230,1070,1132
81210d04	4	91,204,300,468
81211444	4	444,487,1553,1622
81212444	4	203,300,1282,1622
81213024	4	203,444,1075,1403
81218422	2	91,128
81218424	4	91,312,444,455
81221422	4	125,276,324,1657
81221441	4	107,217,1312,1657
81221444	4	399,455,1312,1657
81221844	4	77,229,456,1312
81221848	4	77,229,456,1312
81224822	4	259,295,369,1312
81228848	4	236,288,1276,1312
81241822	4	77,259,295,369
81241824	4	77,295,369,444
81241841	4	13,77,217,1312
81241844	3	13,77,1312
81241884	3	77,166,300
81248448	3	66,336,1312
81282482	3	300,439,481
81288412	4	56,235,481,1650
812e0204	3	99,212,391
81341802	4	77,259,1149,1220
81401704	4	389,444,1086,1240
81401834	4	229,444,964,1270
8140188a	3	229,1127,1517
814018a8	4	229,885,997,1517
81411811	3	165,229,1656
81411812	4	229,1628,1634,1665
81411814	3	229,301,444
81411818	1	229
81411882	4	229,1628,1634,1665
81411884	4	229,267,301,444
81411888	4	51,229,1499,1517
81412211	3	128,281,1617
81412224	3	356,371,444
81412448	4	9,1577,1622,1623
8141802c	4	91,444,1060,1578
81421812	3	176,229,309
81421822	3	125,229,276
81421828	4	125,229,236,276
81421841	3	107,229,1312
81421844	3	229,267,1312
81421848	4	19,229,236,1312
81421884	4	107,229,267,1575
81422228	4	35,149,212,376
81422421	4	107,169,1492,1657
81422422	3	107,169,1492
81422428	4	107,169,432,1623
81424288	3	107,149,376
81428222	3	149,212,479
81428414	3	107,349,455
8144001d	3	208,1543,1578
8144081c	4	386,1079,1119,1323
81441019	4	0,264,389,1354
8144101c	4	389,1073,1075,1316
81441062	4	389,934,1184,1628
81441112	4	366,389,475,1665
81441114	4	195,366,389,475
81441118	3	366,389,475
81441148	4	389,467,1577,1633
81441184	4	65,166,273,389
81441188	4	65,166,273,389
81441412	4	7,349,389,475
81441414	4	7,349,389,1642
81441422	3	53,389,459
81441424	4	53,389,444,459
81441442	3	217,389,1628
81441444	2	217,389
81442811	4	101,264,386,1617
81442812	4	101,386,1523,1596
81442818	4	101,368,386,498
81442841	4	23,386,483,1312
81442844	4	267,356,386,483
81444881	4	107,285,386,1656
81448822	4	91,118,212,386
81448882	4	386,1029,1031,1596
81481412	4	7,229,389,1650
81481821	4	229,369,1580,1656
81481822	4	185,229,231,369
81481828	3	229,369,1517
81482224	4	212,356,444,1653
81482414	4	7,356,1296,1623
81482418	4	7,223,356,1623
81482424	4	7,62,356,1623
81482428	4	7,62,356,1623
81484248	4	60,376,1292,1623
81488212	3	182,212,281
81488222	4	62,182,185,212
81488421	4	62,91,107,212
81491081	4	107,229,1345,1580
814a1802	4	229,231,1223,1546
81502188	3	65,1069,1127
81510224	4	394,444,995,1508
81704401	4	60,74,107,406
8180042e	4	1109,1185,1271,1281
8180402e	4	1108,1251,1270,1281
81804446	4	60,345,1265,1281
81804b01	3	115,258,1580
81811412	4	473,1281,1616,1634
81811418	4	94,473,1281,1625
81812222	4	128,278,444,1634
81812421	4	91,345,403,473
81812441	4	217,345,473,1622
81814111	4	12,258,279,1616
81818421	4	64,91,345,473
81818822	4	91,340,438,1634
81821112	4	12,346,1492,1604
81821422	4	125,1281,1509,1657
81821428	4	94,125,1281,1657
81821828	4	77,125,179,229
81822841	4	179,328,1312,1492
81824281	4	12,81,107,1580
81828148	4	384,1103,1312,1604
81828811	3	12,328,1312
81828812	4	12,340,1312,1634
81828818	4	12,236,288,1312
81841124	4	77,389,444,1605
81841128	3	77,389,1605
81841818	4	20,77,101,397
81841828	3	77,125,1605
81842228	4	208,212,272,470
81842244	4	208,365,483,1296
81842248	4	208,365,483,1625
81848118	4	223,366,464,1103
81848148	3	366,434,1103
81848222	4	212,286,438,449
81848228	4	208,212,449,1298
81848488	4	336,343,1281,1555
81848828	4	77,91,212,386
81881083	4	1443,1546,1562,1580
81881122	4	185,367,1580,1605
81881128	4	223,367,1580,1605
81881211	4	12,250,1580,1650
81881212	4	278,449,1580,1650
81881218	4	223,1580,1625,1650
81881248	4	60,373,1580,1625
81881282	4	278,391,449,1580
81881284	2	444,1580
81881288	3	1517,1580,1625
81882181	4	65,223,1492,1580
81882188	3	65,223,1580
81882818	4	2,101,223,1296
81884241	4	60,129,1501,1580
81884828	4	60,134,369,1281
81884848	4	60,186,340,1281
81888221	4	129,212,1580,1653
81888228	4	129,132,212,1580
81888881	4	340,1029,1312,1580
81888884	4	335,340,1029,1580
81888888	3	340,1029,1580
81b08012	4	56,77,291,306
81b40012	3	56,77,1114
81b41002	4	77,449,1147,1220
81d10204	4	65,426,444,1114
81e80048	4	60,1106,1383,1623
82004d88	3	167,1176,1323
82007444	4	217,399,1301,1318
82008b44	3	24,1112,1426
82010718	4	167,258,1524,1606
8202041b	4	11,1333,1485,1564
82020b44	4	24,425,1112,1426
82023444	4	11,217,399,425
82026444	3	11,399,1318
82027044	4	399,425,1301,1318
82027440	3	11,217,399
82028344	4	11,24,425,1112
8202840b	1	11
82028413	4	11,1483,1485,1488
8202841a	3	11,288,1188
82028429	4	11,130,288,1381
82028438	2	11,288
8202844a	4	11,1176,1187,1194
82028492	3	11,288,1188
820284b0	2	11,288
82028944	3	11,24,1312
82028b40	3	11,24,1312
82040278	3	1112,1197,1292
820428c2	4	168,554,930,1523
82044894	4	68,440,750,1323
820448d0	4	66,750,828,1292
8204b028	4	35,269,1118,1184
8208011e	3	223,1288,1524
820810e1	4	58,217,1520,1580
82082492	4	55,235,761,1629
8208e012	3	235,1188,1269
82094288	4	47,135,803,1083
82098444	4	11,312,1113,1300
820c8444	4	11,217,312,1520
820d8048	4	312,1113,1141,1528
820d8440	3	11,217,312
82102861	4	168,784,1609,1664
821028c2	4	11,168,760,796
8210d810	4	234,235,515,944
82111811	4	234,250,327,1524
82111812	3	234,327,1524
82111818	4	136,234,327,1524
8211201c	4	1069,1318,1524,1640
8211208c	4	1050,1069,1120,1524
82112111	3	250,1045,1524
82112112	3	1524,1651,1665
82112118	4	95,223,1524,1606
82112121	3	410,1325,1524
82112124	4	232,410,444,1524
82112128	3	95,410,1524
82112184	4	65,351,465,1524
82112222	4	228,278,444,1524
82112224	3	228,444,1524
82112422	4	11,171,207,1524
82112501	4	1332,1418,1524,1592
82112700	2	1524,1606
82121122	4	11,276,410,1311
82121128	4	95,276,410,441
82122822	4	11,168,1038,1652
82122828	4	19,168,1038,1652
82128412	4	11,26,104,488
82128422	4	11,233,1509,1521
82128448	2	11,95
82141148	4	95,217,261,1633
82142812	4	168,315,1523,1524
82142881	3	168,257,1332
82142882	4	168,257,379,1523
82144288	4	47,257,379,443
82144824	4	168,234,440,1325
82181482	4	11,58,238,1526
82182122	4	168,410,1288,1524
82182828	4	168,410,1521,1664
82184442	4	11,188,1645,1651
82188422	3	11,312,1521
82188424	4	11,312,1521,1526
821a0828	4	168,1121,1187,1521
821e0808	3	120,168,1059
822010e1	4	58,217,1325,1582
82211422	3	58,171,327
82212822	3	259,326,1652
82212824	4	106,326,1524,1652
82212828	2	326,1652
82212881	4	300,326,465,1336
82212888	4	155,300,326,465
82218444	4	11,46,312,453
82218481	4	45,257,312,1336
82218484	4	45,135,312,385
82221414	3	50,327,399
82221811	4	327,424,1312,1514
82221818	4	288,327,363,424
82222424	3	399,1047,1652
82224812	4	69,235,259,327
82224882	3	259,260,405
82228841	3	11,24,1312
82228844	3	11,24,1312
82231011	3	327,1599,1643
82231012	4	79,327,1145,1259
82241214	3	36,147,327
82242244	4	208,483,1037,1607
82242428	4	52,336,1325,1652
82244124	4	341,440,1288,1325
82244421	3	217,336,1325
82244824	3	259,440,1325
82248822	4	155,259,283,1325
82260111	4	327,366,537,1325
82270011	2	327,1325
82270101	2	327,1325
8228001e	2	235,1288
82280116	4	235,1272,1288,1524
82280e01	4	45,300,1521,1653
82281824	4	58,369,1288,1514
82281828	3	58,369,1288
82281844	3	58,1288,1514
82281848	2	58,1288
82282412	4	235,317,350,1288
82284811	4	235,250,259,1325
82304288	4	47,135,257,1117
82403288	2	35,1517
82404072	3	1254,1292,1485
82404087	4	107,1301,1476,1479
82404207	1	1292
82404216	3	1265,1272,1292
82404234	4	119,440,1272,1292
82404243	2	479,1292
82404252	3	479,1265,1292
82404262	4	479,1254,1257,1292
82404286	4	135,220,1292,1301
82404988	2	167,1595
82404d80	2	107,167
8240a288	4	35,220,257,1376
8240b088	4	35,51,1118,1376
8240b280	3	35,220,257
82412288	3	35,326,371
82412421	3	207,326,1656
82414282	3	135,1292,1665
82418141	3	1577,1578,1635
82421288	4	35,180,1287,1517
82422412	3	11,169,399
82424118	2	167,1292
82424188	4	107,167,302,1595
82424282	4	107,189,479,1292
82424484	4	107,167,267,399
82424848	4	19,167,236,1292
82428181	4	24,107,257,1578
82428182	2	11,24
82428421	4	11,107,207,459
82428442	4	11,169,413,479
82428482	4	11,107,169,413
82428814	4	24,236,256,267
82440270	4	483,653,841,1292
82441841	2	217,1511
82442121	3	196,492,1325
82444086	3	440,1301,1322
82444222	4	440,449,1292,1325
82444242	4	449,479,483,1292
82444281	4	107,257,1292,1325
82444482	4	107,167,379,1048
82448281	4	23,35,220,257
82448444	4	11,61,217,312
82448484	4	61,220,257,312
82481111	4	22,250,475,1636
82481181	4	58,250,1580,1636
82481218	4	35,250,1292,1517
82481422	4	58,231,459,1597
82482444	4	312,356,399,1623
82484181	4	107,167,250,1325
82484188	3	167,1288,1595
82484211	4	235,250,1292,1617
82484241	4	60,188,250,1292
82484481	4	45,107,167,250
82488122	4	231,265,1288,1597
82488842	4	11,231,340,1029
82581011	4	0,250,1453,1526
82640244	4	298,483,1086,1292
828022a4	4	208,375,547,1430
82808829	3	3,241,1664
82812828	3	52,326,1664
82818181	3	257,1336,1578
82818182	2	1284,1336
82821141	3	217,441,1604
82821148	4	217,441,1604,1625
82821822	4	125,405,424,1509
82821882	4	125,405,1032,1604
82822242	4	11,278,479,1037
82822282	4	278,405,1037,1291
82822444	4	11,52,217,399
82822484	4	52,267,399,1332
82824288	3	47,76,81
82824844	4	24,331,370,399
82828029	3	288,384,441
82828441	4	11,109,217,1312
82828482	4	11,405,1509,1631
8284084a	4	217,241,340,1523
82841121	4	217,441,1325,1605
82841128	4	217,441,1325,1605
82841242	3	217,449,1625
828420a2	4	1177,1178,1476,1523
828420a4	3	208,269,1637
828420b0	2	657,983
82842142	4	78,217,492,1523
82842222	4	208,278,449,1523
82842224	3	208,269,341
82842228	4	35,47,52,208
82842284	4	208,257,269,341
82842422	4	52,217,1509,1523
82842441	4	52,208,217,1523
82842442	4	11,52,217,1523
82844141	4	217,241,341,1325
82844144	4	217,331,341,1325
82844841	3	217,241,1325
82848824	4	24,269,312,440
82848828	3	155,241,269
82881284	4	58,220,290,1580
82881811	4	217,250,1580,1664
82881814	4	250,269,370,396
82882222	3	278,1653,1664
82882242	2	278,340
82882244	4	208,278,356,1648
82882282	4	89,198,278,1580
82882482	4	52,278,334,1523
82882488	4	52,223,1614,1623
82884288	4	47,175,1580,1614
82884824	3	370,440,1664
82884844	4	60,188,340,370
82884884	4	226,370,1029,1032
82888848	4	175,340,1029,1614
828a2202	4	168,278,671,1128
82904288	3	47,211,257
82981011	4	217,250,1526,1580
82a04288	2	47,135
82b00288	3	47,257,1117
82b04088	2	47,211
82b04280	3	47,135,257
82b20088	4	47,288,1106,1178
82c81011	4	217,250,1354,1580
82d80101	3	65,250,265
82d81010	2	136,250
83224802	2	259,1312
83240428	3	336,1325,1590
83410141	3	1421,1577,1578
83482024	2	356,1051
83808828	4	91,631,784,1029
83808888	4	155,1029,1120,1188
83888880	3	340,1029,1580
84004722	4	183,324,1181,1488
84008e11	3	6,1436,1488
8400b822	4	438,452,1180,1489
8400e488	4	48,1180,1295,1623
8401242a	4	64,1180,1282,1623
84020722	2	125,324
84024702	2	189,324
8402480d	3	141,267,1656
84024829	4	123,141,1380,1656
8402488c	3	141,267,1323
8402b802	2	267,452
84040e14	3	6,1265,1323
84043111	4	264,1337,1418,1489
84045111	4	264,1325,1337,1437
84046111	3	264,1325,1471
84047110	2	264,1665
84048161	4	121,434,1325,1635
840481c4	4	434,1248,1273,1520
840481c8	4	434,1176,1273,1556
84062421	2	264,1649
84072420	2	566,795
840802b2	3	134,1197,1481
84082544	4	380,1241,1623,1648
8408d024	3	54,1118,1270
840a8112	4	172,324,1262,1466
840b8011	4	172,1313,1518,1616
840d4802	3	226,423,1656
84101388	3	422,1181,1625
84101454	3	1265,1525,1526
84101982	4	253,422,1236,1311
84101988	3	422,1043,1091
84101a82	4	379,422,1261,1464
8410222a	4	1147,1195,1197,1273
84106488	4	48,374,1069,1623
8410801e	4	1191,1273,1306,1616
84110388	4	59,422,1171,1625
84111181	3	114,422,1311
84111182	3	422,1311,1665
84111188	3	422,1311,1625
84112481	4	16,48,1332,1649
84112482	3	16,48,1282
84112488	4	16,48,1282,1623
84112821	3	16,1649,1656
84112822	4	16,221,1311,1656
84112828	4	16,57,368,1656
84114221	4	59,228,444,1656
84121884	3	267,422,1575
84121888	4	267,320,422,1575
84122218	3	26,472,1510
84122241	4	26,308,483,1510
84124822	4	189,209,411,1656
84128821	4	209,398,1312,1656
84128828	4	236,288,398,1273
84142484	4	48,267,1273,1648
84144821	4	264,440,1325,1656
84144824	4	294,440,1273,1656
84145011	3	264,382,1525
84146011	4	48,264,382,843
84147001	3	48,264,1647
84148016	4	6,1267,1273,1616
8414801a	4	6,1191,1273,1315
8414801c	3	6,1273,1306
84148124	4	232,434,494,1273
84148844	4	6,434,454,1273
84181182	4	305,422,427,1311
84181188	3	305,422,1526
84181421	4	437,1525,1526,1649
84184241	4	43,59,188,322
84184818	4	134,188,458,1645
84184848	4	188,458,1279,1623
841b8001	2	42,172
84203822	3	452,646,1489
84204702	2	324,423
8420480d	2	141,1656
84204829	4	141,1325,1601,1656
8420484c	3	141,1314,1318
84204854	3	141,941,1318
842080b2	4	288,434,438,1251
84208298	4	6,281,288,1333
84209822	3	438,452,832
8420a822	4	438,452,1180,1477
8420b802	1	452
8420b820	3	452,646,832
84211844	2	304,1625
84211848	2	304,1625
84212128	4	203,218,465,1282
84218441	4	109,469,1312,1643
84218814	4	6,172,381,1616
8422080d	3	141,267,1312
84221822	4	125,276,324,452
84222822	4	267,324,452,1652
84223802	3	267,324,452
84224045	3	141,1312,1424
84224114	4	141,172,324,1334
84224148	4	124,141,324,417
84224700	2	141,324
84224805	4	141,267,1312,1656
84224809	3	141,1312,1656
8422480c	2	141,267
84224811	4	141,264,1312,1656
84224814	2	141,267
84224818	3	141,230,288
84224821	4	141,1312,1325,1656
84224824	3	141,267,1656
84224828	4	123,141,288,1656
84224841	4	141,1039,1312,1656
84224844	3	141,267,1312
84224848	2	141,1312
84224884	4	135,141,267,1334
84224888	3	141,267,288
84228098	4	141,172,288,1333
84228288	4	141,288,324,469
84228424	4	141,288,324,455
84229802	3	324,452,1312
8422a802	4	267,324,452,1312
8422b002	2	324,452
8422b800	3	267,452,1312
84240854	3	6,66,941
84241144	3	227,434,1337
84241224	2	444,499
84241484	4	66,336,385,1519
84241488	4	66,336,1337,1519
84241824	4	18,77,499,1511
84242828	3	336,368,392
84244822	4	259,423,1325,1656
84244842	3	259,423,1527
84244844	4	141,294,423,1527
84244882	4	226,259,379,423
84248814	4	6,251,381,1273
84248824	3	6,434,1273
84254802	3	259,423,1656
84281218	4	43,1304,1625,1650
84288221	4	212,228,296,1653
84294802	4	226,259,423,1656
842c4082	4	226,391,423,481
842c4802	3	226,259,423
842d0802	1	423
842d4080	4	135,423,576,951
842d4800	2	423,1656
844020d4	4	267,1248,1318,1623
84402294	3	267,823,1617
8440242a	4	169,1180,1282,1623
84402449	4	0,1359,1534,1623
84402892	4	267,427,656,1189
84402894	4	267,656,1323,1423
844028d0	4	267,656,836,1623
84408c12	4	6,262,330,1225
84412211	4	264,1616,1617,1656
84412212	4	278,1616,1617,1665
84414828	4	167,376,1277,1656
84418282	3	228,281,482
84418482	4	48,330,482,1519
84422224	4	239,267,390,431
84422281	4	31,107,267,1617
84422284	3	239,267,390
84422821	4	162,267,328,1656
84422824	3	267,431,1656
84424822	3	189,267,1656
84428221	4	212,228,1630,1656
84428421	4	107,109,455,1656
84428424	3	54,267,455
84428828	4	236,267,288,1656
84432024	4	267,431,1256,1656
84441222	4	389,449,499,1511
84441822	4	18,499,1511,1656
84441842	4	242,304,1326,1511
84441882	4	267,422,1511,1519
84442111	4	196,264,492,1617
84442222	4	414,483,499,1596
84442242	4	479,483,1596,1623
84442424	4	267,431,1048,1623
84444111	4	264,1048,1325,1656
84444114	4	54,195,264,1048
84444288	3	376,1048,1549
84444422	4	189,423,1048,1656
84444424	4	54,440,1048,1656
84444442	4	189,423,1048,1623
84444444	4	54,348,1048,1623
84448122	3	434,438,1273
84448212	3	6,449,1273
84448812	4	6,386,1273,1511
84472004	1	267
84472020	2	267,1656
84480292	4	427,823,1322,1481
84480449	4	1383,1526,1623,1635
84481212	4	54,84,309,1650
84481222	3	54,462,499
8448200b	2	427,1623
8448202a	4	427,1179,1187,1623
84482049	4	0,1383,1623,1635
844820c8	4	267,427,1173,1623
844820d0	3	267,427,1623
84482122	3	427,1623,1665
84482128	3	223,427,1623
84482222	4	278,427,1623,1653
84482421	4	1623,1649,1653,1656
84482428	2	1623,1649
84482441	3	1623,1635,1649
84482442	4	169,427,502,1623
84484214	4	54,348,376,1292
84484821	3	54,206,1656
84484824	4	54,267,440,1656
84485024	4	54,1270,1314,1656
84489024	2	54,1118
8448c024	2	54,1656
8448d020	2	54,1656
84524802	3	189,267,1656
84648011	4	6,264,825,841
84700118	3	276,357,406
84710018	2	304,406
84802249	4	208,1568,1623,1625
84811007	2	1616,1625
84812242	4	221,278,1616,1625
84812282	4	221,278,1616,1625
84812288	3	208,278,1625
84814421	4	64,345,1616,1656
84818844	4	221,340,1616,1625
84821488	4	125,1519,1604,1625
84821848	4	125,242,1604,1625
84828284	4	24,267,390,455
84828288	4	132,288,390,1625
848401a1	4	434,1325,1427,1605
84841484	4	34,217,1519,1555
84842112	4	223,264,1523,1616
84842422	3	438,1523,1613
84842424	3	208,1523,1648
84842828	3	208,368,1523
84844824	3	294,440,1656
84844844	3	242,294,1527
84844884	4	226,267,294,1032
84848144	3	342,434,1273
84848181	2	257,434
84848184	2	434,1273
84848188	2	434,1273
84848811	3	6,264,1616
84848818	4	6,127,368,1273
84848821	4	6,434,438,1656
84881482	4	226,1519,1580,1613
84882212	4	223,278,1616,1648
84882222	4	278,438,1648,1653
84882424	4	112,1623,1648,1649
84882444	3	112,1623,1648
84882824	3	267,1648,1664
84884128	4	223,268,384,1605
84884181	4	226,268,1501,1580
84884188	3	223,226,268
84884828	3	226,268,1656
84884888	4	226,268,1029,1032
84888248	4	132,340,1623,1625
84888421	4	64,109,438,1649
84888422	3	64,340,438
848e0018	4	172,223,242,484
848e1008	4	242,484,1605,1625
84924802	2	189,226
84982024	4	1111,1621,1648,1649
84a48011	4	6,264,941,1616
84a82024	3	1646,1648,1653
84b02024	2	1111,1648
84b80024	3	1255,1621,1648
84b82020	3	1648,1649,1653
84c01482	4	189,1231,1519,1613
84c24802	4	189,226,267,1656
84d04802	3	189,226,1656
84d20802	2	189,267
84d24800	3	189,267,1656
84e48001	2	310,1519
85014144	4	67,325,348,1577
85088888	4	1029,1317,1362,1644
85112801	4	16,1394,1568,1656
85240428	2	336,1110
85404288	3	107,376,1576
85808888	2	1029,1568
85888880	4	226,340,1029,1580
86202188	4	336,465,1288,1333
86240428	2	336,1325
86821021	4	125,217,441,881
86888082	4	226,340,438,1029
86888880	3	226,340,1029
87010141	4	1369,1421,1500,1577
87021201	3	26,280,1580
87040428	3	336,1110,1590
87120014	4	26,40,455,1524
87200428	1	336
87240028	4	336,1110,1325,1590
87240420	2	336,1325
87400141	4	1377,1416,1577,1635
87410041	3	1500,1577,1656
87808880	1	1029
87880082	4	226,1029,1051,1580
87880880	3	226,1029,1580
87888080	2	1029,1580
87888800	2	340,1029
88010e42	4	9,340,1265,1609
88019412	4	289,413,473,1141
88020d11	3	131,488,1608
8802128c	4	68,135,308,1287
88021c11	3	125,488,893
88021d01	3	125,204,488
8802e021	3	384,457,1653
8802e201	3	81,384,1653
88040b28	4	392,1112,1197,1298
88042485	4	66,208,1418,1512
880424c4	3	66,741,930
88044407	4	1211,1281,1320,1400
88045422	4	183,413,449,915
88080784	3	135,157,1049
88085888	4	1030,1032,1330,1517
88087088	4	223,1032,1108,1189
88087880	2	1030,1032
88088813	4	340,1379,1502,1629
88088825	4	340,1406,1412,1653
88088831	3	340,1313,1653
88088832	4	183,340,1197,1269
88088834	4	340,1123,1269,1306
88088852	4	164,340,1262,1502
88088864	3	144,340,1113
88088870	1	340
880a4418	4	223,237,484,488
880d1201	4	352,1580,1605,1653
8810401b	4	477,1195,1320,1482
8810408b	4	1177,1320,1548,1550
88104189	3	480,1320,1550
88104e04	4	9,135,379,488
8810b104	3	373,1524,1627
88111141	3	114,122,1320
88111144	3	122,444,1524
88111148	3	122,1320,1625
88111211	4	352,426,444,1583
88111828	4	16,234,303,444
88112812	4	16,352,488,1524
88112822	3	16,303,457
88112828	3	16,303,457
88112848	4	9,16,122,490
88118421	3	91,228,289
88118422	4	11,91,228,289
881200e4	2	308,1566
881202c8	3	308,1287,1556
88120c11	4	382,488,1039,1458
88122064	4	246,308,321,1111
88122221	3	308,1630,1653
88122224	4	308,444,1287,1653
88122228	3	308,1287,1653
88122411	4	17,382,488,1332
88122412	3	11,17,488
88128811	4	488,1031,1039,1312
88128812	4	11,340,488,1031
88128818	4	236,288,488,1031
88141182	4	238,422,1320,1627
88141184	3	238,422,1627
88141821	4	77,156,303,1511
88141822	3	77,303,1511
88142184	4	65,465,1524,1627
88142212	3	352,483,1033
88142242	4	308,352,483,1033
88142424	3	146,343,470
88142444	4	66,343,483,1622
88144121	4	196,245,1320,1325
88144122	4	183,245,1320,1325
88144424	4	245,343,374,440
88181821	4	303,1030,1526,1653
88181822	4	183,303,340,1030
88181824	4	303,444,1030,1526
88181828	3	303,1030,1526
88182421	3	1526,1649,1653
88188121	4	494,1049,1320,1653
88188124	4	232,335,494,1049
88188214	2	352,1049
88188218	4	132,223,352,1049
881c0214	3	298,352,1229
881d0014	3	312,352,1524
88200427	4	131,152,1609,1653
882004d1	4	66,1434,1541,1548
88201426	4	428,1220,1226,1287
88208407	4	296,455,1411,1468
88208413	3	66,1468,1488
88212421	2	237,1653
88212428	3	237,1282,1653
88214281	4	81,128,135,1653
88218812	4	259,340,381,1031
88218814	4	8,135,381,1031
88221841	3	490,1039,1312
88221844	4	8,490,1287,1312
88222824	4	267,490,1652,1653
88222844	3	267,490,1312
88224822	3	183,197,259
88224824	4	8,135,141,259
88228141	4	122,197,467,1312
88230428	4	237,288,1303,1533
88240407	1	66
88240413	3	66,382,1502
88240416	4	66,1258,1265,1267
88240426	4	66,1250,1255,1267
88240445	4	66,121,217,1541
88240446	4	66,1104,1255,1265
88240452	4	66,1260,1265,1502
88240454	3	66,1265,1541
88240492	3	66,1258,1315
882404c4	3	66,135,1104
88240928	2	392,1325
88240b20	3	392,1325,1653
88241422	1	66
88241424	1	66
88242222	3	392,483,1653
88242414	4	66,157,317,350
88242421	4	66,196,1325,1653
88242424	3	66,157,1653
88242444	4	66,157,483,490
88242814	3	66,392,490
88242824	3	392,490,1653
88242844	4	66,392,483,490
88244421	3	66,1325,1653
88244441	4	66,217,1034,1325
88244442	4	66,259,423,1034
88244828	3	259,392,1325
88248411	4	6,66,366,382
88248421	4	66,130,1325,1653
88248422	4	66,197,222,283
88248441	3	66,217,1312
88281811	4	1030,1650,1653,1660
88281812	4	259,340,1030,1650
88281814	3	8,1030,1650
88282228	4	223,237,392,1653
88282421	3	237,1649,1653
88282428	4	223,237,1623,1653
88284121	4	183,1320,1325,1653
88288025	4	296,1392,1542,1653
88288421	4	45,237,1049,1653
882b0420	2	237,1653
88310141	4	122,1320,1474,1533
88388082	4	340,1030,1049,1174
88405422	4	53,183,413,1665
88410641	4	9,420,1410,1508
88411112	4	430,475,1636,1665
88412122	4	196,430,502,1665
88418222	4	9,228,430,1298
8842108c	4	68,267,432,1287
88422428	4	237,343,432,1623
88422822	2	267,1291
88422824	3	267,356,451
88422828	4	19,236,267,432
88424144	2	331,467
88424421	4	107,413,1630,1656
88424424	4	107,399,413,455
88424482	4	107,189,413,432
88428211	3	1305,1617,1630
88428421	4	107,413,455,1630
88428422	4	11,197,413,455
88428424	4	61,413,455,495
88428828	4	236,288,1031,1298
88441822	3	224,303,1511
88442141	4	196,467,483,492
88442412	4	66,343,502,1523
88442422	4	196,343,502,1523
88448428	4	61,130,343,1298
88481221	4	1580,1630,1636,1653
88482224	3	298,356,1653
88482424	4	356,502,1623,1653
88484421	4	107,183,1653,1656
88484422	4	183,413,502,1573
88484481	4	107,1030,1049,1512
88484811	4	250,408,1030,1656
88488411	3	250,262,1049
88488421	4	62,262,1049,1653
88540428	4	311,343,374,1298
88708880	2	1030,1031
88780082	3	1030,1179,1612
88788080	2	1030,1049
88788800	2	340,1030
88800872	4	340,1197,1271,1609
88805888	4	186,211,1032,1354
88808071	4	340,420,1382,1541
88808388	4	223,392,1049,1168
88808688	4	343,1049,1295,1381
88808780	1	1049
88808813	4	291,340,1443,1616
88808831	1	340
88808846	4	340,1201,1209,1227
88808852	2	164,340
88808862	4	340,438,1183,1609
88808864	4	340,1111,1432,1503
88808870	1	340
88812411	4	223,473,486,1616
88812421	4	345,473,1503,1653
88812424	3	345,473,1503
88814421	4	345,364,1503,1656
88814482	4	135,345,1032,1281
88818882	4	340,1031,1032,1634
88818888	3	340,1031,1032
88822128	3	187,223,384
88822441	4	17,109,217,328
88822444	4	17,331,399,455
88824124	4	331,384,447,1503
88824828	4	125,186,384,1032
88824888	4	81,186,1031,1032
88828121	3	197,384,446
88828421	4	109,125,384,455
88828484	3	455,1031,1049
88828842	4	11,340,1031,1312
88838880	3	340,1031,1032
88840831	4	397,773,850,1579
88842085	3	208,1032,1393
88842221	4	196,208,1579,1653
88842422	4	17,343,502,1523
