source	step	kind	edge_index	value	v0	v1	v2	v3	v4
6	64	ASSIGN	825	0	8	9	10	30	31
6	65	ASSIGN	552	1	8	11	12	16	17
6	66	ASSIGN	518	1	8	14	17	25	36
6	67	ASSIGN	497	1	11	14	15	19	20
6	68	CONFLICT	-1	-1	14	15	16	36	37
7	0	ASSIGN	0	1	0	1	4	38	39
7	1	ASSIGN	19	1	0	3	9	20	35
7	2	ASSIGN	143	1	0	3	9	24	35
7	3	ASSIGN	876	1	0	3	9	35	37
7	4	ASSIGN	21	1	0	3	11	22	37
7	5	ASSIGN	181	1	0	4	9	15	24
7	6	ASSIGN	547	1	0	4	15	19	38
7	7	ASSIGN	20	1	0	4	15	21	32
7	8	ASSIGN	41	1	0	4	38	39	42
7	9	ASSIGN	526	1	0	6	9	15	17
7	10	ASSIGN	598	1	0	6	17	32	38
7	11	ASSIGN	680	0	0	7	14	21	30
7	12	ASSIGN	753	0	0	7	25	27	29
7	13	ASSIGN	544	1	0	9	15	24	35
7	14	ASSIGN	546	1	0	9	15	26	37
7	15	ASSIGN	597	1	0	9	17	26	37
7	16	ASSIGN	679	0	0	21	29	31	41
7	17	ASSIGN	42	1	1	2	5	6	10
7	18	ASSIGN	43	1	1	3	6	9	12
7	19	ASSIGN	774	0	1	3	13	26	34
7	20	ASSIGN	770	0	1	3	26	28	30
7	21	ASSIGN	828	0	1	3	30	32	34
7	22	ASSIGN	82	1	1	4	7	10	42
7	23	ASSIGN	61	1	1	4	10	21	36
7	24	ASSIGN	182	1	1	4	10	25	36
7	25	ASSIGN	883	1	1	4	10	36	38
7	26	ASSIGN	63	1	1	4	12	23	38
7	27	ASSIGN	342	1	1	5	6	9	10
7	28	ASSIGN	64	1	1	5	9	20	24
7	29	ASSIGN	62	1	1	5	16	22	33
7	30	ASSIGN	676	0	1	8	21	26	28
7	31	ASSIGN	571	1	1	10	16	25	36
7	32	ASSIGN	573	1	1	10	16	27	38
7	33	ASSIGN	875	1	1	35	36	39	40
7	34	ASSIGN	83	1	2	3	6	40	41
7	35	ASSIGN	84	1	2	4	7	10	13
7	36	ASSIGN	309	1	2	5	8	10	13
7	37	ASSIGN	104	1	2	5	13	24	39
7	38	ASSIGN	394	1	2	6	10	21	30
7	39	ASSIGN	103	1	2	6	17	23	34
7	40	ASSIGN	329	1	2	8	11	19	30
7	41	ASSIGN	105	1	2	8	17	25	36
7	42	ASSIGN	692	1	2	10	21	36	42
7	43	ASSIGN	882	1	2	36	37	40	41
7	44	ASSIGN	123	1	3	4	7	41	42
7	45	ASSIGN	142	1	3	6	12	23	38
7	46	ASSIGN	144	1	3	6	14	25	40
7	47	ASSIGN	712	1	3	7	18	22	42
7	48	ASSIGN	330	1	3	8	12	27	31
7	49	ASSIGN	363	1	3	9	12	20	31
7	50	ASSIGN	517	1	3	9	14	18	35
7	51	ASSIGN	519	1	3	9	14	18	37
7	52	ASSIGN	651	1	3	11	14	20	22
7	53	ASSIGN	671	1	3	14	20	31	42
7	54	ASSIGN	888	1	3	37	38	41	42
7	55	ASSIGN	758	0	4	5	18	25	34
7	56	ASSIGN	750	0	4	5	25	26	27
7	57	ASSIGN	769	0	4	6	16	26	29
7	58	ASSIGN	308	1	4	8	9	12	13
7	59	ASSIGN	362	1	4	9	13	30	41
7	60	ASSIGN	545	1	4	10	15	19	36
7	61	ASSIGN	816	0	4	11	27	29	34
7	62	ASSIGN	754	0	5	7	25	30	32
7	63	ASSIGN	498	1	5	8	11	14	16
7	64	ASSIGN	395	1	5	10	14	31	42
7	65	ASSIGN	572	1	5	11	16	20	37
7	66	ASSIGN	714	1	6	14	17	23	25
7	67	ASSIGN	812	0	7	8	9	29	30
7	68	ASSIGN	675	0	7	9	21	23	25
7	69	ASSIGN	525	1	7	11	12	15	16
7	70	ASSIGN	825	0	8	9	10	30	31
7	71	ASSIGN	552	1	8	11	12	16	17
7	72	ASSIGN	518	1	8	14	17	25	36
7	73	ASSIGN	497	1	11	14	15	19	20
7	74	CONFLICT	-1	-1	14	15	16	36	37
8	0	ASSIGN	0	1	0	1	4	38	39
8	1	ASSIGN	19	1	0	3	9	20	35
8	2	ASSIGN	143	1	0	3	9	24	35
8	3	ASSIGN	876	1	0	3	9	35	37
8	4	ASSIGN	21	1	0	3	11	22	37
8	5	ASSIGN	181	1	0	4	9	15	24
8	6	ASSIGN	547	1	0	4	15	19	38
8	7	ASSIGN	20	1	0	4	15	21	32
8	8	ASSIGN	41	1	0	4	38	39	42
8	9	ASSIGN	526	1	0	6	9	15	17
8	10	ASSIGN	598	1	0	6	17	32	38
8	11	ASSIGN	544	1	0	9	15	24	35
8	12	ASSIGN	546	1	0	9	15	26	37
8	13	ASSIGN	597	1	0	9	17	26	37
8	14	ASSIGN	700	0	0	10	12	22	30
8	15	ASSIGN	755	0	0	18	25	31	41
8	16	ASSIGN	42	1	1	2	5	6	10
8	17	ASSIGN	43	1	1	3	6	9	12
8	18	ASSIGN	774	0	1	3	13	26	34
8	19	ASSIGN	770	0	1	3	26	28	30
8	20	ASSIGN	828	0	1	3	30	32	34
8	21	ASSIGN	274	1	1	4	7	9	12
8	22	ASSIGN	82	1	1	4	7	10	42
8	23	ASSIGN	61	1	1	4	10	21	36
8	24	ASSIGN	182	1	1	4	10	25	36
8	25	ASSIGN	883	1	1	4	10	36	38
8	26	ASSIGN	63	1	1	4	12	23	38
8	27	ASSIGN	64	1	1	5	9	20	24
8	28	ASSIGN	361	1	1	5	9	20	29
8	29	ASSIGN	62	1	1	5	16	22	33
8	30	ASSIGN	294	1	1	7	10	18	29
8	31	ASSIGN	701	0	1	8	15	22	31
8	32	ASSIGN	696	0	1	8	22	24	26
8	33	ASSIGN	771	0	1	8	24	26	31
8	34	ASSIGN	571	1	1	10	16	25	36
8	35	ASSIGN	573	1	1	10	16	27	38
8	36	ASSIGN	839	0	1	11	13	31	34
8	37	ASSIGN	875	1	1	35	36	39	40
8	38	ASSIGN	83	1	2	3	6	40	41
8	39	ASSIGN	84	1	2	4	7	10	13
8	40	ASSIGN	104	1	2	5	13	24	39
8	41	ASSIGN	105	1	2	6	10	21	25
8	42	ASSIGN	103	1	2	6	17	23	34
8	43	ASSIGN	295	1	2	7	11	26	30
8	44	ASSIGN	329	1	2	8	11	19	30
8	45	ASSIGN	695	0	2	9	22	25	32
8	46	ASSIGN	692	1	2	10	21	36	42
8	47	ASSIGN	882	1	2	36	37	40	41
8	48	ASSIGN	123	1	3	4	7	41	42
8	49	ASSIGN	142	1	3	6	12	23	38
8	50	ASSIGN	144	1	3	6	14	25	40
8	51	ASSIGN	273	1	3	7	8	11	12
8	52	ASSIGN	712	1	3	7	18	22	42
8	53	ASSIGN	328	1	3	8	12	29	40
8	54	ASSIGN	517	1	3	9	14	18	35
8	55	ASSIGN	519	1	3	9	14	18	37
8	56	ASSIGN	651	1	3	11	14	20	22
8	57	ASSIGN	671	1	3	14	20	31	42
8	58	ASSIGN	888	1	3	37	38	41	42
8	59	ASSIGN	758	0	4	5	18	25	34
8	60	ASSIGN	750	0	4	5	25	26	27
8	61	ASSIGN	308	1	4	8	9	12	13
8	62	ASSIGN	362	1	4	9	13	30	41
8	63	ASSIGN	545	1	4	10	15	19	36
8	64	ASSIGN	754	0	5	7	25	30	32
8	65	ASSIGN	498	1	5	8	11	14	16
8	66	ASSIGN	572	1	5	11	16	20	37
8	67	ASSIGN	714	1	6	14	17	23	25
8	68	ASSIGN	812	0	7	8	9	29	30
8	69	ASSIGN	525	1	7	11	12	15	16
8	70	ASSIGN	825	0	8	9	10	30	31
8	71	ASSIGN	552	1	8	11	12	16	17
8	72	ASSIGN	518	1	8	14	17	25	36
8	73	ASSIGN	497	1	11	14	15	19	20
8	74	CONFLICT	-1	-1	14	15	16	36	37
9	0	ASSIGN	680	0	0	1	14	21	30
9	1	ASSIGN	672	0	0	1	21	22	42
9	2	ASSIGN	700	0	0	1	22	30	42
9	3	ASSIGN	143	1	0	3	9	24	35
9	4	ASSIGN	876	1	0	3	9	35	37
9	5	ASSIGN	181	1	0	4	9	15	24
9	6	ASSIGN	547	1	0	4	15	19	38
9	7	ASSIGN	526	1	0	6	9	15	17
9	8	ASSIGN	598	1	0	6	17	32	38
9	9	ASSIGN	544	1	0	9	15	24	35
9	10	ASSIGN	546	1	0	9	15	26	37
9	11	ASSIGN	597	1	0	9	17	28	37
9	12	ASSIGN	42	1	1	2	5	6	10
9	13	ASSIGN	43	1	1	3	6	9	12
9	14	ASSIGN	581	0	1	3	17	19	21
9	15	ASSIGN	586	0	1	3	17	19	26
9	16	ASSIGN	676	0	1	3	19	21	26
9	17	ASSIGN	770	0	1	3	26	28	30
9	18	ASSIGN	274	1	1	4	7	9	12
9	19	ASSIGN	182	1	1	4	10	25	36
9	20	ASSIGN	883	1	1	4	10	36	38
9	21	ASSIGN	63	1	1	4	12	23	38
9	22	ASSIGN	342	1	1	5	6	9	10
9	23	ASSIGN	64	1	1	5	9	20	24
9	24	ASSIGN	361	1	1	5	9	20	29
9	25	ASSIGN	294	1	1	7	10	18	29
9	26	ASSIGN	696	0	1	8	22	24	26
9	27	ASSIGN	571	1	1	10	16	25	36
9	28	ASSIGN	573	1	1	10	16	27	38
9	29	ASSIGN	582	0	1	15	17	22	42
9	30	ASSIGN	875	1	1	35	36	39	40
9	31	ASSIGN	83	1	2	3	6	40	41
9	32	ASSIGN	84	1	2	4	7	10	13
9	33	ASSIGN	309	1	2	5	8	10	13
9	34	ASSIGN	104	1	2	5	13	24	39
9	35	ASSIGN	394	1	2	6	10	21	30
9	36	ASSIGN	105	1	2	6	10	25	34
9	37	ASSIGN	103	1	2	6	17	23	34
9	38	ASSIGN	295	1	2	7	11	26	30
9	39	ASSIGN	329	1	2	8	11	19	30
9	40	ASSIGN	695	0	2	9	22	25	32
9	41	ASSIGN	882	1	2	36	37	40	41
9	42	ASSIGN	123	1	3	4	7	41	42
9	43	ASSIGN	142	1	3	6	12	23	38
9	44	ASSIGN	144	1	3	6	14	25	40
9	45	ASSIGN	273	1	3	7	8	11	12
9	46	ASSIGN	330	1	3	8	12	27	31
9	47	ASSIGN	328	1	3	8	12	29	40
9	48	ASSIGN	363	1	3	9	12	20	31
9	49	ASSIGN	517	1	3	9	14	18	35
9	50	ASSIGN	519	1	3	9	14	18	37
9	51	ASSIGN	813	1	3	12	20	29	31
9	52	ASSIGN	888	1	3	37	38	41	42
9	53	ASSIGN	585	0	4	5	17	18	25
9	54	ASSIGN	750	0	4	5	25	26	27
9	55	ASSIGN	308	1	4	8	9	12	13
9	56	ASSIGN	362	1	4	9	13	30	41
9	57	ASSIGN	545	1	4	10	15	19	36
9	58	ASSIGN	754	0	5	7	25	30	32
9	59	ASSIGN	498	1	5	8	11	14	16
9	60	ASSIGN	395	1	5	10	14	31	42
9	61	ASSIGN	572	1	5	11	16	20	37
9	62	ASSIGN	714	1	6	14	17	23	25
9	63	ASSIGN	812	0	7	8	9	29	30
9	64	ASSIGN	675	0	7	9	21	23	25
9	65	ASSIGN	525	1	7	11	12	15	16
9	66	ASSIGN	825	0	8	9	10	30	31
9	67	ASSIGN	552	1	8	11	12	16	17
9	68	ASSIGN	518	1	8	14	17	25	36
9	69	ASSIGN	497	1	11	14	15	19	20
9	70	CONFLICT	-1	-1	14	15	16	36	37
10	0	ASSIGN	680	0	0	1	14	21	30
10	1	ASSIGN	672	0	0	1	21	22	42
10	2	ASSIGN	700	0	0	1	22	30	42
10	3	ASSIGN	695	0	0	2	12	22	25
10	4	ASSIGN	238	1	0	3	6	8	11
10	5	ASSIGN	327	1	0	4	8	19	28
10	6	ASSIGN	547	1	0	4	15	19	38
10	7	ASSIGN	889	1	0	5	11	37	39
10	8	ASSIGN	526	1	0	6	9	15	17
10	9	ASSIGN	258	1	0	6	9	17	28
10	10	ASSIGN	598	1	0	6	17	32	38
10	11	ASSIGN	675	0	0	7	21	23	25
10	12	ASSIGN	546	1	0	9	15	26	37
10	13	ASSIGN	597	1	0	9	17	28	37
10	14	ASSIGN	599	1	0	11	17	28	39
10	15	ASSIGN	581	0	1	3	17	19	21
10	16	ASSIGN	586	0	1	3	17	19	26
10	17	ASSIGN	676	0	1	3	19	21	26
10	18	ASSIGN	274	1	1	4	7	9	12
10	19	ASSIGN	883	1	1	4	10	36	38
10	20	ASSIGN	342	1	1	5	6	9	10
10	21	ASSIGN	259	1	1	5	6	10	29
10	22	ASSIGN	361	1	1	5	9	20	29
10	23	ASSIGN	574	1	1	5	16	20	39
10	24	ASSIGN	257	1	1	6	10	27	38
10	25	ASSIGN	553	1	1	7	10	16	18
10	26	ASSIGN	292	1	1	7	10	16	27
10	27	ASSIGN	294	1	1	7	10	18	29
10	28	ASSIGN	623	1	1	7	18	33	39
10	29	ASSIGN	696	0	1	8	22	24	26
10	30	ASSIGN	571	1	1	10	16	25	36
10	31	ASSIGN	573	1	1	10	16	27	38
10	32	ASSIGN	784	1	1	10	18	27	29
10	33	ASSIGN	622	1	1	10	18	27	38
10	34	ASSIGN	582	0	1	15	17	22	42
10	35	ASSIGN	309	1	2	5	8	10	13
10	36	ASSIGN	394	1	2	6	10	21	30
10	37	ASSIGN	293	1	2	7	11	28	39
10	38	ASSIGN	295	1	2	7	11	30	39
10	39	ASSIGN	329	1	2	8	11	19	30
10	40	ASSIGN	799	1	2	11	19	28	30
10	41	ASSIGN	882	1	2	36	37	40	41
10	42	ASSIGN	585	0	3	4	5	17	25
10	43	ASSIGN	750	0	3	4	5	25	26
10	44	ASSIGN	754	0	3	5	23	25	30
10	45	ASSIGN	770	0	3	5	26	28	30
10	46	ASSIGN	237	1	3	6	7	11	12
10	47	ASSIGN	273	1	3	7	8	11	12
10	48	ASSIGN	330	1	3	8	12	27	31
10	49	ASSIGN	328	1	3	8	12	29	40
10	50	ASSIGN	363	1	3	9	12	20	31
10	51	ASSIGN	813	1	3	12	20	29	31
10	52	ASSIGN	888	1	3	37	38	41	42
10	53	ASSIGN	308	1	4	8	9	12	13
10	54	ASSIGN	362	1	4	9	13	30	41
10	55	ASSIGN	545	1	4	10	15	19	36
10	56	ASSIGN	395	1	5	10	14	31	42
10	57	ASSIGN	572	1	5	11	16	20	37
10	58	ASSIGN	798	0	6	7	8	28	29
10	59	ASSIGN	812	0	7	8	9	29	30
10	60	ASSIGN	525	1	7	11	12	15	16
10	61	ASSIGN	825	0	8	9	10	30	31
10	62	ASSIGN	552	1	8	11	12	16	17
10	63	ASSIGN	578	1	9	12	13	17	18
10	64	CONFLICT	-1	-1	15	16	17	37	38
11	0	ASSIGN	680	0	0	1	14	21	30
11	1	ASSIGN	672	0	0	1	21	22	42
11	2	ASSIGN	700	0	0	1	22	30	42
11	3	ASSIGN	695	0	0	2	12	22	25
11	4	ASSIGN	238	1	0	3	6	8	11
11	5	ASSIGN	327	1	0	4	8	19	28
11	6	ASSIGN	547	1	0	4	15	19	38
11	7	ASSIGN	889	1	0	5	11	37	39
11	8	ASSIGN	526	1	0	6	9	15	17
11	9	ASSIGN	258	1	0	6	9	17	28
11	10	ASSIGN	598	1	0	6	17	32	38
11	11	ASSIGN	675	0	0	7	21	23	25
11	12	ASSIGN	546	1	0	9	15	26	37
11	13	ASSIGN	597	1	0	9	17	28	37
11	14	ASSIGN	599	1	0	11	17	28	39
11	15	ASSIGN	581	0	1	3	17	19	21
11	16	ASSIGN	586	0	1	3	17	19	26
11	17	ASSIGN	676	0	1	3	19	21	26
11	18	ASSIGN	274	1	1	4	7	9	12
11	19	ASSIGN	883	1	1	4	10	36	38
11	20	ASSIGN	342	1	1	5	6	9	10
11	21	ASSIGN	259	1	1	5	6	10	29
11	22	ASSIGN	361	1	1	5	9	20	29
11	23	ASSIGN	574	1	1	5	16	20	39
11	24	ASSIGN	257	1	1	6	10	27	38
11	25	ASSIGN	553	1	1	7	10	16	18
11	26	ASSIGN	292	1	1	7	10	16	27
11	27	ASSIGN	294	1	1	7	10	18	29
11	28	ASSIGN	623	1	1	7	18	33	39
11	29	ASSIGN	696	0	1	8	22	24	26
11	30	ASSIGN	571	1	1	10	16	25	36
11	31	ASSIGN	573	1	1	10	16	27	38
11	32	ASSIGN	784	1	1	10	18	27	29
11	33	ASSIGN	622	1	1	10	18	27	38
11	34	ASSIGN	582	0	1	15	17	22	42
11	35	ASSIGN	309	1	2	5	8	10	13
11	36	ASSIGN	394	1	2	6	10	21	30
11	37	ASSIGN	293	1	2	7	11	28	39
11	38	ASSIGN	295	1	2	7	11	30	39
11	39	ASSIGN	329	1	2	8	11	19	30
11	40	ASSIGN	799	1	2	11	19	28	30
11	41	ASSIGN	882	1	2	36	37	40	41
11	42	ASSIGN	585	0	3	4	5	17	25
11	43	ASSIGN	750	0	3	4	5	25	26
11	44	ASSIGN	754	0	3	5	23	25	30
11	45	ASSIGN	770	0	3	5	26	28	30
11	46	ASSIGN	237	1	3	6	7	11	12
11	47	ASSIGN	273	1	3	7	8	11	12
11	48	ASSIGN	330	1	3	8	12	27	31
11	49	ASSIGN	328	1	3	8	12	29	40
11	50	ASSIGN	363	1	3	9	12	20	31
11	51	ASSIGN	813	1	3	12	20	29	31
11	52	ASSIGN	888	1	3	37	38	41	42
11	53	ASSIGN	308	1	4	8	9	12	13
11	54	ASSIGN	362	1	4	9	13	30	41
11	55	ASSIGN	545	1	4	10	15	19	36
11	56	ASSIGN	395	1	5	10	14	31	42
11	57	ASSIGN	572	1	5	11	16	20	37
11	58	ASSIGN	798	0	6	7	8	28	29
11	59	ASSIGN	812	0	7	8	9	29	30
11	60	ASSIGN	525	1	7	11	12	15	16
11	61	ASSIGN	825	0	8	9	10	30	31
11	62	ASSIGN	552	1	8	11	12	16	17
11	63	ASSIGN	578	1	9	12	13	17	18
11	64	CONFLICT	-1	-1	15	16	17	37	38
12	0	ASSIGN	0	1	0	1	5	6	9
12	1	ASSIGN	441	0	0	2	12	14	16
12	2	ASSIGN	19	1	0	3	9	20	35
12	3	ASSIGN	646	1	0	4	15	19	39
12	4	ASSIGN	20	1	0	4	15	21	32
12	5	ASSIGN	21	1	0	5	11	22	37
12	6	ASSIGN	258	1	0	6	9	17	28
12	7	ASSIGN	598	1	0	6	17	32	38
12	8	ASSIGN	600	1	0	6	17	32	40
12	9	ASSIGN	894	1	0	6	32	38	40
12	10	ASSIGN	277	0	0	7	12	14	30
12	11	ASSIGN	281	0	0	7	14	16	30
12	12	ASSIGN	579	1	0	8	17	19	34
12	13	ASSIGN	647	1	0	8	19	34	40
12	14	ASSIGN	865	0	0	10	12	33	41
12	15	ASSIGN	599	1	0	11	17	28	39
12	16	ASSIGN	893	1	0	34	35	38	39
12	17	ASSIGN	897	1	0	34	35	39	40
12	18	ASSIGN	127	0	1	3	8	15	28
12	19	ASSIGN	130	0	1	3	11	13	23
12	20	ASSIGN	156	0	1	3	15	17	37
12	21	ASSIGN	82	1	1	4	7	10	42
12	22	ASSIGN	61	1	1	4	10	21	36
12	23	ASSIGN	342	1	1	5	6	9	10
12	24	ASSIGN	259	1	1	5	6	10	29
12	25	ASSIGN	361	1	1	5	9	20	29
12	26	ASSIGN	574	1	1	5	16	20	39
12	27	ASSIGN	62	1	1	5	16	22	33
12	28	ASSIGN	257	1	1	6	10	27	38
12	29	ASSIGN	553	1	1	7	10	16	18
12	30	ASSIGN	292	1	1	7	10	16	27
12	31	ASSIGN	294	1	1	7	10	18	29
12	32	ASSIGN	623	1	1	7	18	33	39
12	33	ASSIGN	573	1	1	10	16	27	38
12	34	ASSIGN	784	1	1	10	18	27	29
12	35	ASSIGN	622	1	1	10	18	27	38
12	36	ASSIGN	624	1	1	12	18	29	40
12	37	ASSIGN	892	0	1	15	17	37	42
12	38	ASSIGN	131	0	2	3	12	25	32
12	39	ASSIGN	157	0	2	3	15	16	38
12	40	ASSIGN	309	1	2	5	8	10	13
12	41	ASSIGN	394	1	2	6	10	21	30
12	42	ASSIGN	293	1	2	7	13	28	39
12	43	ASSIGN	329	1	2	8	13	19	30
12	44	ASSIGN	692	1	2	10	21	36	42
12	45	ASSIGN	862	0	2	15	31	33	38
12	46	ASSIGN	126	0	3	5	7	17	19
12	47	ASSIGN	160	0	3	5	19	21	41
12	48	ASSIGN	328	1	3	8	14	29	40
12	49	ASSIGN	330	1	3	8	14	31	40
12	50	ASSIGN	363	1	3	9	12	20	31
12	51	ASSIGN	651	1	3	11	14	20	22
12	52	ASSIGN	813	1	3	12	20	29	31
12	53	ASSIGN	861	0	4	6	33	35	37
12	54	ASSIGN	362	1	4	9	13	30	41
12	55	ASSIGN	411	0	4	11	16	18	34
12	56	ASSIGN	308	1	5	8	9	13	14
12	57	ASSIGN	395	1	5	10	14	31	42
12	58	ASSIGN	671	1	5	14	20	31	42
12	59	ASSIGN	712	1	5	14	22	31	42
12	60	ASSIGN	895	0	5	18	25	38	41
12	61	ASSIGN	315	0	6	8	16	18	28
12	62	ASSIGN	866	0	6	13	20	33	42
12	63	ASSIGN	276	0	7	9	11	21	23
12	64	ASSIGN	310	0	8	9	10	11	31
12	65	ASSIGN	825	0	8	9	10	30	31
12	66	ASSIGN	311	0	8	10	12	22	24
12	67	ASSIGN	891	0	8	10	37	39	41
12	68	ASSIGN	896	0	9	11	38	40	42
12	69	ASSIGN	578	1	9	13	14	17	18
12	70	ASSIGN	407	0	10	11	12	32	33
12	71	ASSIGN	603	1	10	13	14	18	19
12	72	ASSIGN	552	1	11	12	16	17	20
12	73	ASSIGN	888	0	15	16	17	37	38
12	74	CONFLICT	-1	-1	16	17	18	38	39
13	0	ASSIGN	0	1	0	1	5	6	9
13	1	ASSIGN	441	0	0	2	12	14	16
13	2	ASSIGN	894	1	0	3	6	38	40
13	3	ASSIGN	143	1	0	3	9	24	35
13	4	ASSIGN	41	1	0	3	37	38	42
13	5	ASSIGN	181	1	0	4	9	15	24
13	6	ASSIGN	646	1	0	4	15	19	39
13	7	ASSIGN	20	1	0	4	15	21	32
13	8	ASSIGN	21	1	0	5	11	22	37
13	9	ASSIGN	258	1	0	6	9	17	28
13	10	ASSIGN	598	1	0	6	17	32	38
13	11	ASSIGN	600	1	0	6	17	32	40
13	12	ASSIGN	277	0	0	7	12	14	30
13	13	ASSIGN	281	0	0	7	14	16	30
13	14	ASSIGN	675	0	0	7	21	23	25
13	15	ASSIGN	579	1	0	8	17	19	34
13	16	ASSIGN	647	1	0	8	19	34	40
13	17	ASSIGN	599	1	0	11	17	28	39
13	18	ASSIGN	654	0	0	13	20	25	27
13	19	ASSIGN	658	0	0	13	20	29	36
13	20	ASSIGN	893	1	0	34	35	38	39
13	21	ASSIGN	897	1	0	34	35	39	40
13	22	ASSIGN	127	0	1	3	8	15	28
13	23	ASSIGN	130	0	1	3	11	13	23
13	24	ASSIGN	586	0	1	3	17	19	26
13	25	ASSIGN	82	1	1	4	7	10	42
13	26	ASSIGN	61	1	1	4	10	21	36
13	27	ASSIGN	182	1	1	4	10	25	36
13	28	ASSIGN	342	1	1	5	6	9	10
13	29	ASSIGN	259	1	1	5	6	10	29
13	30	ASSIGN	361	1	1	5	9	20	29
13	31	ASSIGN	574	1	1	5	16	20	39
13	32	ASSIGN	62	1	1	5	16	22	33
13	33	ASSIGN	257	1	1	6	10	27	38
13	34	ASSIGN	553	1	1	7	10	16	18
13	35	ASSIGN	292	1	1	7	10	16	27
13	36	ASSIGN	294	1	1	7	10	18	29
13	37	ASSIGN	623	1	1	7	18	33	39
13	38	ASSIGN	676	0	1	8	21	26	28
13	39	ASSIGN	573	1	1	10	16	27	38
13	40	ASSIGN	784	1	1	10	18	27	29
13	41	ASSIGN	622	1	1	10	18	27	38
13	42	ASSIGN	624	1	1	12	18	29	40
13	43	ASSIGN	581	0	1	17	19	21	31
13	44	ASSIGN	83	1	2	3	6	40	41
13	45	ASSIGN	131	0	2	3	12	32	33
13	46	ASSIGN	84	1	2	4	7	10	13
13	47	ASSIGN	309	1	2	5	8	10	13
13	48	ASSIGN	104	1	2	5	13	24	39
13	49	ASSIGN	105	1	2	6	10	21	25
13	50	ASSIGN	394	1	2	6	10	21	30
13	51	ASSIGN	293	1	2	7	13	28	39
13	52	ASSIGN	329	1	2	8	13	19	30
13	53	ASSIGN	753	0	2	9	25	27	29
13	54	ASSIGN	692	1	2	10	21	36	42
13	55	ASSIGN	126	0	3	5	7	17	19
13	56	ASSIGN	144	1	3	6	14	25	40
13	57	ASSIGN	712	1	3	7	18	22	42
13	58	ASSIGN	328	1	3	8	14	29	40
13	59	ASSIGN	330	1	3	8	14	31	40
13	60	ASSIGN	363	1	3	9	12	20	31
13	61	ASSIGN	813	1	3	12	20	29	31
13	62	ASSIGN	585	0	4	5	17	25	27
13	63	ASSIGN	750	0	4	5	25	26	27
13	64	ASSIGN	769	0	4	6	16	26	29
13	65	ASSIGN	655	0	4	6	20	26	27
13	66	ASSIGN	362	1	4	9	13	30	41
13	67	ASSIGN	411	0	4	11	16	18	34
13	68	ASSIGN	580	0	4	17	20	27	40
13	69	ASSIGN	308	1	5	8	9	13	14
13	70	ASSIGN	395	1	5	10	14	31	42
13	71	ASSIGN	315	0	6	8	16	18	28
13	72	ASSIGN	276	0	7	9	11	21	23
13	73	ASSIGN	679	0	7	9	19	21	29
13	74	ASSIGN	310	0	8	9	10	11	31
13	75	ASSIGN	825	0	8	9	10	30	31
13	76	ASSIGN	311	0	8	10	12	22	24
13	77	ASSIGN	578	1	9	13	14	17	18
13	78	ASSIGN	407	0	10	11	12	32	33
13	79	ASSIGN	603	1	10	13	14	18	19
13	80	ASSIGN	552	1	11	12	16	17	20
13	81	CONFLICT	-1	-1	16	17	18	38	39
14	0	ASSIGN	441	0	0	2	12	14	16
14	1	ASSIGN	695	0	0	2	12	22	25
14	2	ASSIGN	40	1	0	3	6	9	41
14	3	ASSIGN	894	1	0	3	6	38	40
14	4	ASSIGN	19	1	0	3	9	20	35
14	5	ASSIGN	41	1	0	3	37	38	42
14	6	ASSIGN	646	1	0	4	15	19	39
14	7	ASSIGN	20	1	0	4	15	21	32
14	8	ASSIGN	258	1	0	6	9	17	28
14	9	ASSIGN	598	1	0	6	17	32	38
14	10	ASSIGN	600	1	0	6	17	32	40
14	11	ASSIGN	277	0	0	7	12	14	30
14	12	ASSIGN	281	0	0	7	14	16	30
14	13	ASSIGN	680	0	0	7	14	21	30
14	14	ASSIGN	675	0	0	7	21	23	25
14	15	ASSIGN	754	0	0	7	23	25	30
14	16	ASSIGN	579	1	0	8	17	19	34
14	17	ASSIGN	647	1	0	8	19	34	40
14	18	ASSIGN	599	1	0	11	17	28	39
14	19	ASSIGN	700	0	0	12	22	30	42
14	20	ASSIGN	893	1	0	34	35	38	39
14	21	ASSIGN	897	1	0	34	35	39	40
14	22	ASSIGN	127	0	1	3	8	15	28
14	23	ASSIGN	130	0	1	3	11	13	23
14	24	ASSIGN	586	0	1	3	17	19	26
14	25	ASSIGN	676	0	1	3	21	26	28
14	26	ASSIGN	770	0	1	3	26	28	30
14	27	ASSIGN	342	1	1	5	6	9	10
14	28	ASSIGN	259	1	1	5	6	10	29
14	29	ASSIGN	361	1	1	5	9	20	29
14	30	ASSIGN	574	1	1	5	16	20	39
14	31	ASSIGN	257	1	1	6	10	27	38
14	32	ASSIGN	553	1	1	7	10	16	18
14	33	ASSIGN	292	1	1	7	10	16	27
14	34	ASSIGN	294	1	1	7	10	18	29
14	35	ASSIGN	623	1	1	7	18	33	39
14	36	ASSIGN	696	0	1	8	22	24	26
14	37	ASSIGN	670	1	1	9	20	35	41
14	38	ASSIGN	573	1	1	10	16	27	38
14	39	ASSIGN	784	1	1	10	18	27	29
14	40	ASSIGN	622	1	1	10	18	27	38
14	41	ASSIGN	624	1	1	12	18	29	40
14	42	ASSIGN	582	0	1	15	17	22	42
14	43	ASSIGN	131	0	2	3	12	25	32
14	44	ASSIGN	309	1	2	5	8	10	13
