minority	421	1	663234948
minority	422	1	588962190
minority	423	1	663234948
minority	424	1	663234948
minority	425	121	913505606
minority	426	11	738293002
minority	427	11	826193312
minority	428	11	826193312
minority	429	11	738293002
minority	430	11	738293002
minority	431	1	663234948
minority	432	1	663234948
minority	433	1	663234948
minority	434	1	588962190
minority	435	11	826193312
minority	436	1	663234948
minority	437	1	787937308
minority	438	1	744681306
minority	439	1	663234948
minority	440	11	826193312
minority	441	1	663234948
minority	442	1	744681306
minority	443	1	787937308
minority	444	1	663234948
minority	445	11	738293002
minority	446	1	588962190
minority	447	1	663234948
minority	448	1	663234948
minority	449	1	663234948
minority	450	72	1016247484
minority	451	11	826193312
minority	452	11	826193312
minority	453	4	972117104
minority	454	11	826193312
minority	455	11	826193312
minority	456	1	744681306
minority	457	1	663234948
minority	458	1	787937308
minority	459	1	663234948
minority	460	11	826193312
minority	461	1	663234948
minority	462	1	744681306
minority	463	1	787937308
minority	464	1	663234948
minority	465	4	972117104
minority	466	1	787937308
minority	467	1	787937308
minority	469	1	787937308
minority	470	11	826193312
minority	471	1	663234948
minority	472	1	663234948
minority	473	1	787937308
minority	474	1	744681306
minority	475	121	913505606
minority	476	11	738293002
minority	477	11	738293002
minority	478	11	826193312
minority	479	11	826193312
minority	480	11	738293002
minority	481	1	663234948
minority	482	1	588962190
minority	483	1	663234948
minority	484	1	663234948
minority	485	11	738293002
minority	486	1	588962190
minority	487	1	663234948
minority	488	1	663234948
minority	489	1	663234948
minority	490	11	826193312
minority	491	1	663234948
minority	492	1	663234948
minority	493	1	787937308
minority	494	1	744681306
minority	495	11	826193312
minority	496	1	663234948
minority	497	1	663234948
minority	498	1	744681306
minority	499	1	787937308
minority	500	988	1116884034
minority	501	121	913505606
minority	502	121	913505606
minority	503	121	913505606
minority	504	72	1016247484
minority	505	121	913505606
minority	506	11	826193312
minority	507	11	738293002
minority	508	11	738293002
minority	509	11	826193312
minority	510	121	913505606
minority	511	11	738293002
minority	512	11	826193312
minority	513	11	738293002
minority	514	11	826193312
minority	515	121	913505606
minority	516	11	738293002
minority	517	11	738293002
minority	518	11	826193312
minority	519	11	826193312
minority	520	72	1016247484
minority	521	11	826193312
minority	522	11	826193312
minority	523	11	826193312
minority	524	4	972117104
minority	525	121	913505606
minority	526	11	826193312
minority	527	11	738293002
minority	528	11	738293002
minority	529	11	826193312
minority	530	11	826193312
minority	531	1	787937308
minority	532	1	663234948
minority	533	1	663234948
minority	534	1	744681306
minority	535	11	738293002
minority	536	1	663234948
minority	537	1	663234948
minority	538	1	588962190
minority	539	1	663234948
minority	540	11	738293002
minority	541	1	663234948
minority	542	1	588962190
minority	543	1	663234948
minority	544	1	663234948
minority	545	11	826193312
minority	546	1	744681306
minority	547	1	663234948
minority	548	1	663234948
minority	549	1	787937308
minority	550	121	913505606
minority	551	11	738293002
minority	552	11	826193312
minority	553	11	738293002
minority	554	11	826193312
minority	555	11	738293002
minority	556	1	663234948
minority	557	1	663234948
minority	558	1	588962190
minority	559	1	663234948
minority	560	11	826193312
minority	561	1	663234948
minority	562	1	787937308
minority	563	1	663234948
minority	564	1	744681306
minority	565	11	738293002
minority	566	1	588962190
minority	567	1	663234948
minority	568	1	663234948
minority	569	1	663234948
minority	570	11	826193312
minority	571	1	663234948
minority	572	1	744681306
minority	573	1	663234948
minority	574	1	787937308
minority	575	121	913505606
minority	576	11	738293002
minority	577	11	738293002
minority	578	11	826193312
minority	579	11	826193312
minority	580	11	738293002
minority	581	1	663234948
