0102130103020101030	000112003311200311122323213223312233332032102033213122300311222030133131120031123213102030102130110010311200302030203023120111223010233
0102130103020102010	000112003311200311122323213223312233332032102033213122300311222030133131120031123213102030102130110010311200302030203023120111223010233
0102130103020102030	000112003311200311122323213223312233332032102033213122300311222030133131120031123213102030102130110010311200302030203023120111223010233
0102130103020301010	000112003311200311122323213223312233332032102033213122300311222030133131120031123213102030102130110010311200302030203023120111223010233
0102130103020301030	000112003311200311122323213223312233332032102033213122300311222030133131120031123213102030102130110010311200302030203023120111223010233
0102130103020302010	000112003311200311122323213223312233332032102033213122300311222030133131120031123213102030102130110010311200302030203023120111223010233
0102130103020302030	000112003311200311122323213223312233332032102033213122300311222030133131120031123213102030102130110010311200302030203023120111223010233
0102130103020312110	000112003311200311122323213223312233332032102033213122300311222030133131120031123213102030102130110010311200302030203023120111223010233
0102130103020312130	000112003311200311122323213223312233332032102033213122300311222030133131120031123213102030102130110010311200302030203023120111223010233
0102133010100012130	033310023310023311200032112231221132222123220122311211020213120323323010023310002301020301313032030001012333030122303213122312000002223
0102133010100301030	033310023310023311200032112231221132222123220122311211020213120323323010023310002301020301313032030001012333030122303213122312000002223
0102133010100302030	033310023310023311200032112231221132222123220122311211020213120323323010023310002301020301313032030001012333030122303213122312000002223
0102133010100312130	033310023310023311200032112231221132222123220122311211020213120323323010023310002301020301313032030001012333030122303213122312000002223
0102133010120012130	033310023310023311200032112231221132222123220122311211020213120323323010023310002301020301313032030001012333030122303213122312000002223
0102133010120101030	033310023310023311200032112231221132222123220122311211020213120323323010023310002301020301313032030001012333030122303213122312000002223
0102133010120102030	033310023310023311200032112231221132222123220122311211020213120323323010023310002301020301313032030001012333030122303213122312000002223
0102133010120301030	033310023310023311200032112231221132222123220122311211020213120323323010023310002301020301313032030001012333030122303213122312000002223
0102133010120302030	033310023310023311200032112231221132222123220122311211020213120323323010023310002301020301313032030001012333030122303213122312000002223
0102133010120312130	033310023310023311200032112231221132222123220122311211020213120323323010023310002301020301313032030001012333030122303213122312000002223
0102133013100012130	003120033112003112220031132231223322220323103321312210223112000303313110200311230321200301313010200013212303210122302013233111200000231
0102133013100301030	003120033112003112220031132231223322220323103321312210223112000303313110200311230321200301313010200013212303210122302013233111200000231
0102133013100302030	003120033112003112220031132231223322220323103321312210223112000303313110200311230321200301313010200013212303210122302013233111200000231
0102133013100312130	003120033112003112220031132231223322220323103321312210223112000303313110200311230321200301313010200013212303210122302013233111200000231
0102133013120012130	003120033112003112220031132231223322220323103321312210223112000303313110200311230321200301313010200013212303210122302013233111200000231
0102133013120101030	003120033112003112220031132231223322220323103321312210223112000303313110200311230321200301313010200013212303210122302013233111200000231
0102133013120102030	003120033112003112220031132231223322220323103321312210223112000303313110200311230321200301313010200013212303210122302013233111200000231
0102133013120301030	003120033112003112220031132231223322220323103321312210223112000303313110200311230321200301313010200013212303210122302013233111200000231
0102133013120302030	003120033112003112220031132231223322220323103321312210223112000303313110200311230321200301313010200013212303210122302013233111200000231
0102133013120312130	003120033112003112220031132231223322220323103321312210223112000303313110200311230321200301313010200013212303210122302013233111200000231
0102133103000012110	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103000012130	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103000301010	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103000301030	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103000302010	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103000302030	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103000312110	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103000312130	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103020012110	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103020012130	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103020101010	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103020101030	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103020102010	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103020102030	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103020301010	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103020301030	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103020302010	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103020302030	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103020312110	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102133103020312130	003120031112003112220031332231223322220023103321312230223112003003313110200311230321202101313010200013212300213122302013233111200000231
0102230103000012110	003021332200113103121021132231231222320120030220202231233000122103321010313300021321302001012310321303002130313123002010233032210123221
0102230103000012130	003021332200113103121021132231231222320120030220202231233000122103321010313300021321302001012310321303002130313123002010233032210123221
0102230103000301010	003021332200113103121021132231231222320120030220102231233000122103321010313300021221302001312010321303002130313120302010233032210133221
0102230103000301030	003021332200113103121021132231231222320120030220102231233000122103321010313300021221302001312010321303002130313120302010233032210133221
0102230103000302010	003021332200113103121021132231231222320120030220102231233000122103321010313300021221302001312010321303002130313120302010233032210133221
0102230103000302030	003021332200113103121021132231231222320120030220102231233000122103321010313300021221302001312010321303002130313120302010233032210133221
0102230103000312110	003021332200113103121021132231231222320120030220102231233000122103321010313300021221302001312010321303002130313120302010233032210133221
0102230103000312130	003021332200113103121021132231231222320120030220102231233000122103321010313300021221302001312010321303002130313120302010233032210133221
0102233103000012110	003321331200213103021021331231231222310121033220101221200000022113221113311300021331302010012010321313002130103323303012222032211122221
0102233103000012130	003321331200213103021021331231231222310121033220101221200000022113221113311300021331302010012010321313002130103323303012222032211122221
0102233103000301010	023321331200213103101121331231231222310120033220121231200000022133221113311300021321302002302010321313002130113110302012233032220123221
0102233103000301030	023321331200213103101121331231231222310120033220121231200000022133221113311300021321302002302010321313002130113110302012233032220123221
