parent	edge_1	edge_2	edge_3	edge_4	target_kind	target_index
74	5,6	22,32	33,41	37,41	base	35
74	5,6	22,32	34,36	33,41	base	61
74	5,6	22,32	34,36	35,37	base	219
74	5,6	22,32	34,36	37,41	base	36
74	5,6	22,32	35,37	33,41	base	50
74	5,6	22,32	35,37	37,41	base	37
74	5,6	34,36	33,41	37,41	base	47
74	5,6	34,36	35,37	33,41	base	30
74	5,6	34,36	35,37	37,41	base	26
74	5,6	35,37	33,41	37,41	base	27
75	0,2	20,32	23,34	35,41	base	116
75	0,2	20,32	23,34	36,37	base	98
75	0,2	20,32	23,34	37,41	base	117
75	0,2	20,32	35,41	37,41	base	106
75	0,2	20,32	36,37	35,41	base	110
75	0,2	20,32	36,37	37,41	base	112
75	0,2	23,34	35,41	37,41	base	154
75	0,2	23,34	36,37	35,41	base	155
75	0,2	23,34	36,37	37,41	base	182
75	0,2	36,37	35,41	37,41	base	71
75	0,2	5,6	20,32	23,34	base	100
75	0,2	5,6	20,32	35,41	base	133
75	0,2	5,6	20,32	36,37	base	91
75	0,2	5,6	20,32	37,41	base	143
75	0,2	5,6	23,34	35,41	base	159
75	0,2	5,6	23,34	36,37	base	101
75	0,2	5,6	23,34	37,41	base	102
75	0,2	5,6	35,41	37,41	base	141
75	0,2	5,6	36,37	35,41	base	87
75	0,2	5,6	36,37	37,41	base	137
75	20,32	23,34	35,41	37,41	base	223
75	20,32	23,34	36,37	35,41	base	224
75	20,32	23,34	36,37	37,41	base	220
75	20,32	36,37	35,41	37,41	base	55
75	23,34	36,37	35,41	37,41	base	227
75	5,6	20,32	23,34	35,41	base	31
75	5,6	20,32	23,34	36,37	base	218
75	5,6	20,32	23,34	37,41	base	34
75	5,6	20,32	35,41	37,41	base	46
75	5,6	20,32	36,37	35,41	base	29
75	5,6	20,32	36,37	37,41	base	25
75	5,6	23,34	35,41	37,41	base	49
75	5,6	23,34	36,37	35,41	base	33
75	5,6	23,34	36,37	37,41	base	32
75	5,6	36,37	35,41	37,41	base	28
76	0,2	20,33	22,36	34,41	base	183
76	0,2	20,33	22,36	37,41	base	181
76	0,2	20,33	24,34	22,36	base	179
76	0,2	20,33	24,34	34,41	base	107
76	0,2	20,33	24,34	37,41	base	96
76	0,2	20,33	34,41	37,41	base	111
76	0,2	22,36	34,41	37,41	base	113
76	0,2	24,34	22,36	34,41	base	185
76	0,2	24,34	22,36	37,41	base	184
76	0,2	24,34	34,41	37,41	base	68
76	0,2	5,6	20,33	22,36	base	103
76	0,2	5,6	20,33	24,34	complement	40
76	0,2	5,6	20,33	34,41	base	140
76	0,2	5,6	20,33	37,41	base	138
76	0,2	5,6	22,36	34,41	base	104
76	0,2	5,6	22,36	37,41	base	158
76	0,2	5,6	24,34	22,36	base	105
76	0,2	5,6	24,34	34,41	base	88
76	0,2	5,6	24,34	37,41	base	134
76	0,2	5,6	34,41	37,41	base	136
76	20,33	22,36	34,41	37,41	base	221
76	20,33	24,34	22,36	34,41	base	222
76	20,33	24,34	22,36	37,41	base	228
76	20,33	24,34	34,41	37,41	base	58
76	24,34	22,36	34,41	37,41	base	123
76	5,6	20,33	22,36	34,41	base	37
76	5,6	20,33	22,36	37,41	base	50
76	5,6	20,33	24,34	22,36	base	119
76	5,6	20,33	24,34	34,41	base	45
76	5,6	20,33	24,34	37,41	base	60
76	5,6	20,33	34,41	37,41	base	27
76	5,6	22,36	34,41	37,41	base	51
76	5,6	24,34	22,36	34,41	base	36
76	5,6	24,34	22,36	37,41	base	61
76	5,6	24,34	34,41	37,41	base	47
77	16,17	20,22	21,23	22,23	base	6
77	16,17	20,22	21,23	24,25	base	15
77	16,17	20,22	22,23	24,25	base	0
77	16,17	21,23	22,23	24,25	base	0
77	2,3	16,17	20,22	21,23	base	9
77	2,3	16,17	20,22	22,23	base	2
77	2,3	16,17	20,22	24,25	base	24
77	2,3	16,17	21,23	22,23	base	2
77	2,3	16,17	21,23	24,25	base	24
77	2,3	16,17	22,23	24,25	base	18
77	2,3	20,22	21,23	22,23	base	94
77	2,3	20,22	21,23	24,25	base	167
77	2,3	20,22	22,23	24,25	base	187
77	2,3	21,23	22,23	24,25	base	187
77	20,22	21,23	22,23	24,25	base	129
78	16,17	20,34	21,35	34,35	base	5
78	16,17	22,23	20,34	21,35	base	16
78	16,17	22,23	20,34	34,35	base	12
78	16,17	22,23	21,35	34,35	base	12
78	2,3	16,17	20,34	21,35	base	10
78	2,3	16,17	20,34	34,35	base	1
78	2,3	16,17	21,35	34,35	base	1
78	2,3	16,17	22,23	20,34	base	11
78	2,3	16,17	22,23	21,35	base	11
78	2,3	16,17	22,23	34,35	base	17
78	2,3	20,34	21,35	34,35	base	93
78	2,3	22,23	20,34	21,35	base	168
78	2,3	22,23	20,34	34,35	base	118
78	2,3	22,23	21,35	34,35	base	118
78	22,23	20,34	21,35	34,35	base	128
79	16,17	20,21	32,34	33,35	base	13
79	16,17	20,21	32,34	34,35	base	0
79	16,17	20,21	33,35	34,35	base	0
79	16,17	32,34	33,35	34,35	base	4
79	2,3	16,17	20,21	32,34	base	24
79	2,3	16,17	20,21	33,35	base	24
79	2,3	16,17	20,21	34,35	base	20
79	2,3	16,17	32,34	33,35	base	7
79	2,3	16,17	32,34	34,35	base	2
79	2,3	16,17	33,35	34,35	base	2
79	2,3	20,21	32,34	33,35	base	166
79	2,3	20,21	32,34	34,35	base	187
79	2,3	20,21	33,35	34,35	base	187
79	2,3	32,34	33,35	34,35	base	95
79	2,9	1,25	19,32	36,39	base	158
79	20,21	32,34	33,35	34,35	base	127
79	3,8	0,24	18,33	37,38	base	158
80	16,17	20,21	32,38	33,39	base	14
80	16,17	20,21	32,38	38,39	base	12
80	16,17	20,21	33,39	38,39	base	12
80	16,17	32,38	33,39	38,39	base	3
80	2,3	16,17	20,21	32,38	base	11
80	2,3	16,17	20,21	33,39	base	11
80	2,3	16,17	20,21	38,39	base	19
80	2,3	16,17	32,38	33,39	base	8
80	2,3	16,17	32,38	38,39	base	1
80	2,3	16,17	33,39	38,39	base	1
80	2,3	20,21	32,38	33,39	base	169
80	2,3	20,21	32,38	38,39	base	118
80	2,3	20,21	33,39	38,39	base	118
80	2,3	32,38	33,39	38,39	base	92
80	2,9	1,25	19,32	34,37	base	159
80	20,21	32,38	33,39	38,39	base	126
80	3,8	0,24	18,33	35,36	base	159
81	0,2	22,33	31,41	37,41	base	114
81	0,2	27,31	22,33	31,41	base	117
81	0,2	27,31	22,33	37,41	base	116
81	0,2	27,31	31,41	37,41	base	154
81	0,2	3,6	22,33	31,41	base	165
81	0,2	3,6	22,33	37,41	base	162
81	0,2	3,6	27,31	22,33	base	100
81	0,2	3,6	27,31	31,41	base	102
81	0,2	3,6	27,31	37,41	base	159
81	0,2	3,6	31,41	37,41	base	156
81	0,2	3,6	7,19	22,33	base	91
81	0,2	3,6	7,19	27,31	base	90
81	0,2	3,6	7,19	31,41	base	137
81	0,2	3,6	7,19	37,41	base	87
81	0,2	7,19	22,33	31,41	base	112
81	0,2	7,19	22,33	37,41	base	110
81	0,2	7,19	27,31	22,33	base	97
81	0,2	7,19	27,31	31,41	base	69
81	0,2	7,19	27,31	37,41	base	66
81	0,2	7,19	31,41	37,41	base	71
81	27,31	22,33	31,41	37,41	base	223
81	3,6	22,33	31,41	37,41	base	38
81	3,6	27,31	22,33	31,41	base	34
81	3,6	27,31	22,33	37,41	base	31
81	3,6	27,31	31,41	37,41	base	49
81	3,6	7,19	22,33	31,41	base	25
81	3,6	7,19	22,33	37,41	base	29
81	3,6	7,19	27,31	22,33	base	42
81	3,6	7,19	27,31	31,41	base	48
81	3,6	7,19	27,31	37,41	base	44
81	3,6	7,19	31,41	37,41	base	28
81	7,14	5,26	29,34	18,41	base	317
81	7,19	22,33	31,41	37,41	base	55
81	7,19	27,31	22,33	31,41	base	64
81	7,19	27,31	22,33	37,41	base	62
81	7,19	27,31	31,41	37,41	base	59
82	0,2	22,31	35,41	37,41	base	115
82	0,2	22,31	36,37	35,41	base	181
82	0,2	22,31	36,37	37,41	base	183
82	0,2	3,6	22,31	35,41	base	160
82	0,2	3,6	22,31	36,37	base	103
82	0,2	3,6	22,31	37,41	base	164
82	0,2	3,6	35,41	37,41	base	157
82	0,2	3,6	36,37	35,41	base	158
82	0,2	3,6	36,37	37,41	base	104
82	0,2	3,6	7,19	22,31	complement	40
82	0,2	3,6	7,19	35,41	base	134
82	0,2	3,6	7,19	36,37	base	135
82	0,2	3,6	7,19	37,41	base	88
82	0,2	36,37	35,41	37,41	base	113
82	0,2	7,19	22,31	35,41	base	96
82	0,2	7,19	22,31	36,37	base	108
82	0,2	7,19	22,31	37,41	base	107
82	0,2	7,19	35,41	37,41	base	68
82	0,2	7,19	36,37	35,41	base	70
82	0,2	7,19	36,37	37,41	base	72
82	22,31	36,37	35,41	37,41	base	221
82	3,6	22,31	35,41	37,41	base	35
82	3,6	22,31	36,37	35,41	base	50
82	3,6	22,31	36,37	37,41	base	37
82	3,6	36,37	35,41	37,41	base	51
82	3,6	7,19	22,31	35,41	base	60
82	3,6	7,19	22,31	36,37	base	121
82	3,6	7,19	22,31	37,41	base	45
82	3,6	7,19	35,41	37,41	base	47
82	3,6	7,19	36,37	35,41	base	30
82	3,6	7,19	36,37	37,41	base	26
82	7,14	5,26	28,32	18,41	base	316
82	7,19	22,31	35,41	37,41	base	58
82	7,19	22,31	36,37	35,41	base	52
82	7,19	22,31	36,37	37,41	base	54
82	7,19	36,37	35,41	37,41	base	57
83	0,2	26,31	31,41	35,41	base	115
83	0,2	26,31	36,37	31,41	base	185
83	0,2	26,31	36,37	35,41	base	184
83	0,2	3,6	26,31	31,41	base	164
83	0,2	3,6	26,31	35,41	base	160
83	0,2	3,6	26,31	36,37	base	105
83	0,2	3,6	31,41	35,41	base	163
83	0,2	3,6	36,37	31,41	base	104
83	0,2	3,6	36,37	35,41	base	158
83	0,2	3,6	7,19	26,31	complement	40
83	0,2	3,6	7,19	31,41	base	140
83	0,2	3,6	7,19	35,41	base	138
83	0,2	3,6	7,19	36,37	base	135
83	0,2	36,37	31,41	35,41	base	113
83	0,2	7,19	26,31	31,41	base	107
83	0,2	7,19	26,31	35,41	base	96
83	0,2	7,19	26,31	36,37	base	67
83	0,2	7,19	31,41	35,41	base	111
83	0,2	7,19	36,37	31,41	base	72
83	0,2	7,19	36,37	35,41	base	70
83	26,31	36,37	31,41	35,41	base	123
83	3,6	26,31	31,41	35,41	base	35
83	3,6	26,31	36,37	31,41	base	36
83	3,6	26,31	36,37	35,41	base	61
83	3,6	36,37	31,41	35,41	base	51
83	3,6	7,19	26,31	31,41	base	45
83	3,6	7,19	26,31	35,41	base	60
83	3,6	7,19	26,31	36,37	base	43
83	3,6	7,19	31,41	35,41	base	27
83	3,6	7,19	36,37	31,41	base	26
83	3,6	7,19	36,37	35,41	base	30
83	7,15	5,25	28,32	18,41	base	284
83	7,19	26,31	31,41	35,41	base	58
83	7,19	26,31	36,37	31,41	base	65
83	7,19	26,31	36,37	35,41	base	63
83	7,19	36,37	31,41	35,41	base	57
84	0,2	3,6	33,41	37,41	base	161
84	0,2	3,6	34,36	33,41	base	159
84	0,2	3,6	34,36	35,37	base	101
84	0,2	3,6	34,36	37,41	base	102
84	0,2	3,6	35,37	33,41	base	162
84	0,2	3,6	35,37	37,41	base	165
84	0,2	3,6	7,19	33,41	base	133
84	0,2	3,6	7,19	34,36	base	90
84	0,2	3,6	7,19	35,37	base	91
84	0,2	3,6	7,19	37,41	base	143
84	0,2	34,36	33,41	37,41	base	154
84	0,2	34,36	35,37	33,41	base	155
84	0,2	34,36	35,37	37,41	base	182
84	0,2	35,37	33,41	37,41	base	114
84	0,2	7,19	33,41	37,41	base	106
84	0,2	7,19	34,36	33,41	base	66
84	0,2	7,19	34,36	35,37	base	109
84	0,2	7,19	34,36	37,41	base	69
84	0,2	7,19	35,37	33,41	base	110
84	0,2	7,19	35,37	37,41	base	112
84	3,6	34,36	33,41	37,41	base	49
84	3,6	34,36	35,37	33,41	base	33
84	3,6	34,36	35,37	37,41	base	32
84	3,6	35,37	33,41	37,41	base	38
84	3,6	7,19	33,41	37,41	base	46
84	3,6	7,19	34,36	33,41	base	44
84	3,6	7,19	34,36	35,37	base	217
84	3,6	7,19	34,36	37,41	base	48
84	3,6	7,19	35,37	33,41	base	29
84	3,6	7,19	35,37	37,41	base	25
84	34,36	35,37	33,41	37,41	base	227
84	7,15	5,25	27,30	18,41	base	283
84	7,19	34,36	33,41	37,41	base	59
84	7,19	34,36	35,37	33,41	base	53
84	7,19	34,36	35,37	37,41	base	56
84	7,19	35,37	33,41	37,41	base	55
85	13,14	20,34	34,41	36,41	base	21
85	13,14	21,24	20,34	34,41	base	15
85	13,14	21,24	20,34	36,41	base	0
85	13,14	21,24	34,41	36,41	base	13
85	2,3	13,14	20,34	34,41	base	9
85	2,3	13,14	20,34	36,41	base	2
85	2,3	13,14	21,24	20,34	base	20
85	2,3	13,14	21,24	34,41	base	24
85	2,3	13,14	21,24	36,41	base	18
85	2,3	13,14	34,41	36,41	base	7
85	2,3	20,34	34,41	36,41	base	132
85	2,3	21,24	20,34	34,41	base	167
85	2,3	21,24	20,34	36,41	base	187
85	2,3	21,24	34,41	36,41	base	166
85	21,24	20,34	34,41	36,41	base	130
85	3,8	0,27	19,36	35,38	base	157
86	16,17	20,21	21,35	34,35	base	22
86	16,17	20,21	24,25	21,35	base	16
86	16,17	20,21	24,25	34,35	base	12
86	16,17	24,25	21,35	34,35	base	14
86	2,3	16,17	20,21	21,35	base	10
86	2,3	16,17	20,21	24,25	base	19
86	2,3	16,17	20,21	34,35	base	1
86	2,3	16,17	21,35	34,35	base	8
86	2,3	16,17	24,25	21,35	base	11
86	2,3	16,17	24,25	34,35	base	17
86	2,3	20,21	21,35	34,35	base	89
86	2,3	20,21	24,25	21,35	base	168
86	2,3	20,21	24,25	34,35	base	118
86	2,3	24,25	21,35	34,35	base	169
86	20,21	24,25	21,35	34,35	base	131
86	3,8	0,27	19,34	36,39	base	156
87	12,14	17,36	21,38	37,38	base	25
87	12,14	17,36	35,37	21,38	base	42
87	12,14	17,36	35,37	37,38	base	46
87	12,14	18,23	17,36	21,38	base	73
87	12,14	18,23	17,36	35,37	base	62
87	12,14	18,23	17,36	37,38	base	55
87	12,14	18,23	21,38	37,38	base	56
87	12,14	18,23	22,34	17,36	base	224
87	12,14	18,23	22,34	21,38	base	81
87	12,14	18,23	22,34	35,37	base	125
87	12,14	18,23	22,34	37,38	base	227
87	12,14	18,23	35,37	21,38	base	75
87	12,14	18,23	35,37	37,38	base	59
87	12,14	22,34	17,36	21,38	base	218
87	12,14	22,34	17,36	35,37	base	31
87	12,14	22,34	17,36	37,38	base	38
87	12,14	22,34	21,38	37,38	base	32
87	12,14	22,34	35,37	21,38	base	120
87	12,14	22,34	35,37	37,38	base	49
87	12,14	35,37	21,38	37,38	base	48
87	15,19	0,21	26,34	16,39	base	93
87	17,36	35,37	21,38	37,38	base	143
87	18,23	17,36	21,38	37,38	base	112
87	18,23	17,36	35,37	21,38	base	97
87	18,23	17,36	35,37	37,38	base	106
87	18,23	22,34	17,36	21,38	base	98
87	18,23	22,34	17,36	35,37	base	116
87	18,23	22,34	17,36	37,38	base	114
87	18,23	22,34	21,38	37,38	base	182
87	18,23	22,34	35,37	21,38	base	180
87	18,23	22,34	35,37	37,38	base	154
87	18,23	35,37	21,38	37,38	base	69
87	22,34	17,36	21,38	37,38	base	165
87	22,34	17,36	35,37	21,38	base	100
87	22,34	17,36	35,37	37,38	base	161
87	22,34	35,37	21,38	37,38	base	102
88	11,14	17,34	35,37	36,37	base	60
88	11,14	17,34	35,37	36,40	base	27
88	11,14	17,34	36,37	36,40	base	121
88	11,14	18,22	17,34	35,37	base	58
88	11,14	18,22	17,34	36,37	base	74
88	11,14	18,22	17,34	36,40	base	54
88	11,14	18,22	21,33	17,34	base	222
88	11,14	18,22	21,33	35,37	base	123
88	11,14	18,22	21,33	36,37	base	82
88	11,14	18,22	21,33	36,40	base	226
88	11,14	18,22	35,37	36,37	base	63
88	11,14	18,22	35,37	36,40	base	57
88	11,14	18,22	36,37	36,40	base	76
88	11,14	21,33	17,34	35,37	base	35
88	11,14	21,33	17,34	36,37	base	119
88	11,14	21,33	17,34	36,40	base	37
88	11,14	21,33	35,37	36,37	base	61
88	11,14	21,33	35,37	36,40	base	51
88	11,14	21,33	36,37	36,40	base	219
88	11,14	35,37	36,37	36,40	base	30
88	17,34	35,37	36,37	36,40	base	138
88	18,22	17,34	35,37	36,37	base	96
88	18,22	17,34	35,37	36,40	base	111
88	18,22	17,34	36,37	36,40	base	108
88	18,22	21,33	17,34	35,37	base	115
88	18,22	21,33	17,34	36,37	base	179
88	18,22	21,33	17,34	36,40	base	183
88	18,22	21,33	35,37	36,37	base	184
88	18,22	21,33	35,37	36,40	base	113
88	18,22	21,33	36,37	36,40	base	99
88	18,22	35,37	36,37	36,40	base	70
88	21,33	17,34	35,37	36,37	base	160
88	21,33	17,34	35,37	36,40	base	163
88	21,33	17,34	36,37	36,40	base	103
88	21,33	35,37	36,37	36,40	base	158
89	12,13	18,19	22,24	23,37	base	16
89	12,13	18,19	22,24	37,41	base	12
89	12,13	18,19	22,24	38,41	base	14
89	12,13	18,19	23,37	37,41	base	5
89	12,13	18,19	23,37	38,41	base	22
89	12,13	18,19	37,41	38,41	base	3
89	12,13	22,24	23,37	37,41	base	19
89	12,13	22,24	23,37	38,41	base	11
89	12,13	22,24	37,41	38,41	base	17
89	12,13	23,37	37,41	38,41	base	1
89	18,19	22,24	23,37	37,41	base	128
89	18,19	22,24	23,37	38,41	base	131
89	18,19	22,24	37,41	38,41	base	126
89	18,19	23,37	37,41	38,41	base	86
89	22,24	23,37	37,41	38,41	base	118
89	4,19	0,28	30,36	17,38	base	141
90	12,14	17,34	35,41	40,41	base	46
90	12,14	17,34	38,40	35,41	base	29
90	12,14	17,34	38,40	40,41	base	25
90	12,14	18,22	17,34	35,41	base	62
90	12,14	18,22	17,34	38,40	base	73
90	12,14	18,22	17,34	40,41	base	64
90	12,14	18,22	21,33	17,34	base	84
90	12,14	18,22	21,33	35,41	base	125
90	12,14	18,22	21,33	38,40	base	81
90	12,14	18,22	21,33	40,41	base	122
90	12,14	18,22	35,41	40,41	base	59
90	12,14	18,22	38,40	35,41	base	53
90	12,14	18,22	38,40	40,41	base	56
90	12,14	21,33	17,34	35,41	base	31
90	12,14	21,33	17,34	38,40	base	218
90	12,14	21,33	17,34	40,41	base	34
90	12,14	21,33	35,41	40,41	base	49
90	12,14	21,33	38,40	35,41	base	33
90	12,14	21,33	38,40	40,41	base	32
90	12,14	38,40	35,41	40,41	base	28
90	17,34	38,40	35,41	40,41	base	139
90	18,22	17,34	35,41	40,41	base	106
90	18,22	17,34	38,40	35,41	base	110
90	18,22	17,34	38,40	40,41	base	112
90	18,22	21,33	17,34	35,41	base	116
90	18,22	21,33	17,34	38,40	base	98
90	18,22	21,33	17,34	40,41	base	117
90	18,22	21,33	35,41	40,41	base	154
90	18,22	21,33	38,40	35,41	base	155
90	18,22	21,33	38,40	40,41	base	182
90	18,22	38,40	35,41	40,41	base	71
90	21,33	17,34	35,41	40,41	base	161
90	21,33	17,34	38,40	35,41	base	162
90	21,33	17,34	38,40	40,41	base	165
90	21,33	38,40	35,41	40,41	base	156
91	10,15	19,20	22,32	33,36	base	84
91	10,15	19,20	22,32	34,41	base	224
91	10,15	19,20	22,32	35,37	base	81
91	10,15	19,20	22,32	36,41	base	220
91	10,15	19,20	33,36	34,41	base	62
91	10,15	19,20	33,36	35,37	base	75
91	10,15	19,20	33,36	36,41	base	64
91	10,15	19,20	34,41	36,41	base	55
91	10,15	19,20	35,37	34,41	base	53
91	10,15	19,20	35,37	36,41	base	56
91	10,15	22,32	33,36	34,41	base	31
91	10,15	22,32	33,36	35,37	base	120
91	10,15	22,32	33,36	36,41	base	34
91	10,15	22,32	34,41	36,41	base	38
91	10,15	22,32	35,37	34,41	base	33
91	10,15	22,32	35,37	36,41	base	32
91	10,15	33,36	34,41	36,41	base	46
91	10,15	33,36	35,37	34,41	base	44
91	10,15	33,36	35,37	36,41	base	48
91	10,15	35,37	34,41	36,41	base	28
91	19,20	22,32	33,36	34,41	base	116
91	19,20	22,32	33,36	35,37	base	180
91	19,20	22,32	33,36	36,41	base	117
91	19,20	22,32	34,41	36,41	base	114
91	19,20	22,32	35,37	34,41	base	155
91	19,20	22,32	35,37	36,41	base	182
91	19,20	33,36	34,41	36,41	base	106
91	19,20	33,36	35,37	34,41	base	66
91	19,20	33,36	35,37	36,41	base	69
91	19,20	35,37	34,41	36,41	base	71
91	22,32	33,36	34,41	36,41	base	161
91	22,32	33,36	35,37	34,41	base	159
91	22,32	33,36	35,37	36,41	base	102
91	22,32	35,37	34,41	36,41	base	156
91	33,36	35,37	34,41	36,41	base	141
92	12,13	18,19	18,22	19,23	base	10
92	12,13	18,19	18,22	26,27	base	11
92	12,13	18,19	19,23	26,27	base	11
92	12,13	18,19	20,21	18,22	base	22
92	12,13	18,19	20,21	19,23	base	22
92	12,13	18,19	20,21	26,27	base	14
92	12,13	18,22	19,23	26,27	base	19
92	12,13	20,21	18,22	19,23	base	5
92	12,13	20,21	18,22	26,27	base	12
92	12,13	20,21	19,23	26,27	base	12
92	18,19	18,22	19,23	26,27	base	168
92	18,19	20,21	18,22	19,23	base	80
92	18,19	20,21	18,22	26,27	base	131
92	18,19	20,21	19,23	26,27	base	131
92	20,21	18,22	19,23	26,27	base	128
93	12,13	18,19	22,23	36,37	base	16
93	12,13	18,19	22,23	36,38	base	12
93	12,13	18,19	22,23	37,39	base	12
93	12,13	18,19	36,37	36,38	base	22
93	12,13	18,19	36,37	37,39	base	22
93	12,13	18,19	36,38	37,39	base	3
93	12,13	22,23	36,37	36,38	base	11
93	12,13	22,23	36,37	37,39	base	11
93	12,13	22,23	36,38	37,39	base	17
93	12,13	36,37	36,38	37,39	base	8
93	18,19	22,23	36,37	36,38	base	131
93	18,19	22,23	36,37	37,39	base	131
93	18,19	22,23	36,38	37,39	base	126
93	18,19	36,37	36,38	37,39	base	78
93	22,23	36,37	36,38	37,39	base	169
93	4,19	0,26	33,34	14,39	base	87
93	5,18	1,27	32,35	15,38	base	87
94	12,13	18,19	22,23	36,40	base	0
94	12,13	18,19	22,23	37,41	base	0
94	12,13	18,19	22,23	40,41	base	15
94	12,13	18,19	36,40	37,41	base	4
94	12,13	18,19	36,40	40,41	base	21
94	12,13	18,19	37,41	40,41	base	21
94	12,13	22,23	36,40	37,41	base	18
94	12,13	22,23	36,40	40,41	base	24
94	12,13	22,23	37,41	40,41	base	24
94	12,13	36,40	37,41	40,41	base	7
94	18,19	22,23	36,40	37,41	base	127
94	18,19	22,23	36,40	40,41	base	130
94	18,19	22,23	37,41	40,41	base	130
94	18,19	36,40	37,41	40,41	base	77
94	22,23	36,40	37,41	40,41	base	166
94	4,19	0,26	33,34	14,37	base	134
94	5,18	1,27	32,35	15,36	base	134
95	12,13	18,19	20,38	21,39	base	6
95	12,13	18,19	20,38	38,39	base	21
95	12,13	18,19	21,39	38,39	base	21
95	12,13	18,19	24,25	20,38	base	0
95	12,13	18,19	24,25	21,39	base	0
95	12,13	18,19	24,25	38,39	base	13
95	12,13	20,38	21,39	38,39	base	9
95	12,13	24,25	20,38	21,39	base	20
95	12,13	24,25	20,38	38,39	base	24
95	12,13	24,25	21,39	38,39	base	24
95	18,19	20,38	21,39	38,39	base	79
95	18,19	24,25	20,38	21,39	base	129
95	18,19	24,25	20,38	38,39	base	130
95	18,19	24,25	21,39	38,39	base	130
95	24,25	20,38	21,39	38,39	base	167
96	13,15	20,35	31,38	35,40	base	65
96	13,15	20,35	31,38	36,40	base	76
96	13,15	20,35	35,40	36,40	base	54
96	13,15	23,34	20,35	31,38	base	82
96	13,15	23,34	20,35	35,40	base	222
96	13,15	23,34	20,35	36,40	base	83
96	13,15	23,34	31,38	35,40	base	123
96	13,15	23,34	31,38	36,40	base	124
96	13,15	23,34	35,40	36,40	base	221
96	13,15	31,38	35,40	36,40	base	57
96	2,5	13,15	20,35	31,38	base	43
96	2,5	13,15	20,35	35,40	base	45
96	2,5	13,15	20,35	36,40	base	121
96	2,5	13,15	23,34	20,35	base	119
96	2,5	13,15	23,34	31,38	base	61
96	2,5	13,15	23,34	35,40	base	35
96	2,5	13,15	23,34	36,40	base	50
96	2,5	13,15	31,38	35,40	base	47
96	2,5	13,15	31,38	36,40	base	30
96	2,5	13,15	35,40	36,40	base	27
96	2,5	20,35	31,38	35,40	base	88
96	2,5	20,35	31,38	36,40	base	135
96	2,5	20,35	35,40	36,40	base	140
96	2,5	23,34	20,35	31,38	base	105
96	2,5	23,34	20,35	35,40	base	164
96	2,5	23,34	20,35	36,40	base	103
96	2,5	23,34	31,38	35,40	base	157
96	2,5	23,34	31,38	36,40	base	158
96	2,5	23,34	35,40	36,40	base	163
96	2,5	31,38	35,40	36,40	base	136
96	20,35	31,38	35,40	36,40	base	72
96	23,34	20,35	31,38	35,40	base	185
96	23,34	20,35	31,38	36,40	base	99
96	23,34	20,35	35,40	36,40	base	183
96	23,34	31,38	35,40	36,40	base	113
97	13,15	22,33	30,37	34,41	base	125
97	13,15	22,33	30,37	35,39	base	81
97	13,15	22,33	30,37	39,41	base	122
97	13,15	22,33	34,41	39,41	base	223
97	13,15	22,33	35,39	34,41	base	224
97	13,15	22,33	35,39	39,41	base	220
97	13,15	30,37	34,41	39,41	base	59
97	13,15	30,37	35,39	34,41	base	53
97	13,15	30,37	35,39	39,41	base	56
97	13,15	35,39	34,41	39,41	base	55
97	2,5	13,15	22,33	30,37	base	120
97	2,5	13,15	22,33	34,41	base	31
97	2,5	13,15	22,33	35,39	base	218
97	2,5	13,15	22,33	39,41	base	34
97	2,5	13,15	30,37	34,41	base	44
97	2,5	13,15	30,37	35,39	base	217
97	2,5	13,15	30,37	39,41	base	48
97	2,5	13,15	34,41	39,41	base	46
97	2,5	13,15	35,39	34,41	base	29
97	2,5	13,15	35,39	39,41	base	25
97	2,5	22,33	30,37	34,41	base	159
97	2,5	22,33	30,37	35,39	base	101
97	2,5	22,33	30,37	39,41	base	102
97	2,5	22,33	34,41	39,41	base	161
97	2,5	22,33	35,39	34,41	base	162
97	2,5	22,33	35,39	39,41	base	165
97	2,5	30,37	34,41	39,41	base	141
97	2,5	30,37	35,39	34,41	base	87
97	2,5	30,37	35,39	39,41	base	137
97	2,5	35,39	34,41	39,41	base	139
97	22,33	30,37	34,41	39,41	base	154
97	22,33	30,37	35,39	34,41	base	155
97	22,33	30,37	35,39	39,41	base	182
97	22,33	35,39	34,41	39,41	base	114
97	30,37	35,39	34,41	39,41	base	71
98	1,3	12,21	32,35	33,37	base	120
98	1,3	12,21	32,35	35,41	base	34
98	1,3	12,21	32,35	36,41	base	31
98	1,3	12,21	33,37	35,41	base	32
98	1,3	12,21	33,37	36,41	base	33
98	1,3	12,21	35,41	36,41	base	38
98	1,3	32,35	33,37	35,41	base	102
98	1,3	32,35	33,37	36,41	base	159
98	1,3	32,35	35,41	36,41	base	161
98	1,3	33,37	35,41	36,41	base	156
98	1,3	4,16	12,21	32,35	base	42
98	1,3	4,16	12,21	33,37	base	217
98	1,3	4,16	12,21	35,41	base	25
98	1,3	4,16	12,21	36,41	base	29
98	1,3	4,16	32,35	33,37	base	90
98	1,3	4,16	32,35	35,41	base	143
98	1,3	4,16	32,35	36,41	base	133
98	1,3	4,16	33,37	35,41	base	137
98	1,3	4,16	33,37	36,41	base	87
98	1,3	4,16	35,41	36,41	base	139
98	12,21	32,35	33,37	35,41	base	122
98	12,21	32,35	33,37	36,41	base	125
98	12,21	32,35	35,41	36,41	base	223
