code	zero	orbit_size	support	triples
5680790	0	10080	12	1
5680792	1	20160	11	1
5680793	0	20160	12	1
5680796	0	20160	11	2
5680808	0	10080	11	1
5680837	1	20160	11	2
5680838	0	20160	11	2
5680841	0	20160	11	2
5680849	1	20160	11	2
5680850	0	20160	11	2
5680852	1	20160	11	2
5680853	0	20160	12	2
5680856	0	20160	11	2
5680865	0	20160	11	2
5680868	0	20160	11	2
5681093	0	20160	11	3
5681108	0	10080	11	3
5684551	1	5040	11	3
5684554	1	10080	11	2
5684555	0	10080	11	3
5684557	1	10080	11	3
5684558	0	10080	11	3
5684566	1	5040	12	2
5684567	0	5040	12	3
5684569	1	10080	12	2
5684570	0	10080	12	2
5684572	1	10080	11	3
5684573	0	10080	12	3
5684584	1	5040	11	2
5684585	0	5040	12	2
5684588	0	10080	11	3
5684614	1	20160	11	2
5684615	0	20160	11	3
5684617	1	20160	11	2
5684618	0	20160	11	2
5684621	0	20160	11	3
5684629	1	10080	12	2
5684630	0	10080	12	2
5684632	1	20160	11	2
5684633	0	20160	12	2
5684636	0	20160	11	3
5684648	0	10080	11	2
5684677	1	20160	11	3
5684678	0	20160	11	3
5684681	0	20160	11	3
5684692	1	10080	11	3
5684693	0	10080	12	3
5684696	0	20160	11	3
5684869	1	10080	11	2
5684870	0	10080	11	2
5684873	0	10080	11	2
5684884	1	5040	11	2
5684885	0	5040	12	2
5684888	0	10080	11	2
5684933	0	20160	11	3
5684948	0	10080	11	3
5691082	1	10080	11	2
5691083	0	10080	11	3
5691086	0	10080	11	3
5691094	1	5040	12	2
5691095	0	5040	12	3
5691097	1	10080	12	2
5691098	0	10080	12	2
5691101	0	10080	12	3
5691112	1	5040	11	2
5691113	0	5040	12	2
5691116	0	10080	11	3
5691274	1	10080	11	2
5691275	0	10080	11	3
5691277	1	5040	11	3
5691278	0	10080	11	3
5691286	1	5040	12	2
5691287	0	5040	12	3
5691289	1	10080	12	2
5691290	0	10080	12	2
5691292	1	10080	11	3
5691293	0	10080	12	3
5691304	1	5040	11	2
5691305	0	5040	12	2
5691308	0	10080	11	3
5691337	1	10080	11	3
5691338	0	20160	11	3
5691341	0	10080	11	4
5691349	1	10080	12	3
5691350	0	10080	12	3
5691352	1	20160	11	3
5691353	0	20160	12	3
5691356	0	20160	11	4
5691368	0	10080	11	3
5691850	1	10080	11	2
5691851	0	20160	11	3
5691862	1	20160	12	2
5691863	0	20160	12	3
5691866	0	10080	12	2
5691874	1	20160	11	2
5691875	0	20160	11	3
5691877	1	10080	12	2
5691878	0	20160	12	2
5691890	0	20160	11	3
5691893	0	10080	12	3
5692042	1	20160	11	1
5692043	0	20160	11	2
5692046	0	20160	11	2
5692054	1	20160	12	1
5692055	0	20160	12	2
5692057	1	20160	12	1
5692058	0	20160	12	1
5692061	0	20160	12	2
5692066	1	20160	11	1
5692067	0	20160	11	2
5692069	1	20160	12	1
5692070	0	20160	12	1
5692072	1	20160	11	1
5692073	0	20160	12	1
5692076	0	20160	11	2
5692081	1	10080	11	2
5692082	0	20160	11	2
5692084	1	20160	11	2
5692085	0	20160	12	2
5692088	0	20160	11	2
5692106	0	20160	11	2
5692117	1	20160	12	2
5692118	0	20160	12	2
5692121	0	20160	12	2
5692129	1	20160	11	2
5692130	0	20160	11	2
5692132	1	20160	11	2
5692133	0	20160	12	2
5692136	0	20160	11	2
5692145	0	20160	11	3
5692148	0	20160	11	3
5692234	1	20160	11	2
5692235	0	20160	11	3
5692237	1	10080	11	3
5692238	0	20160	11	3
5692246	1	20160	12	2
5692247	0	20160	12	3
5692249	1	20160	12	2
5692250	0	20160	12	2
5692252	1	10080	11	3
5692253	0	20160	12	3
5692258	1	20160	11	2
5692259	0	20160	11	3
5692261	1	20160	12	2
5692262	0	20160	12	2
5692264	1	20160	11	2
5692265	0	20160	12	2
5692268	0	20160	11	3
5692274	0	20160	11	3
5692277	0	20160	12	3
5692280	0	20160	11	3
5692297	1	10080	11	2
5692298	0	20160	11	2
5692301	0	10080	11	3
5692309	1	20160	12	2
5692310	0	20160	12	2
5692312	1	20160	11	2
5692313	0	20160	12	2
5692316	0	20160	11	3
5692321	1	10080	11	2
5692322	0	20160	11	2
5692324	1	20160	11	2
5692325	0	20160	12	2
5692328	0	20160	11	2
5692337	0	10080	11	3
5692340	0	20160	11	3
5692361	0	10080	11	3
5692372	1	20160	11	3
5692373	0	20160	12	3
5692376	0	20160	11	3
5692385	0	20160	11	3
5692388	0	20160	11	3
5692874	0	20160	11	3
5692885	1	20160	12	3
5692886	0	20160	12	3
5692889	0	20160	12	3
5692897	1	20160	11	3
5692898	0	20160	11	3
5692900	1	10080	11	3
5692901	0	20160	12	3
5692904	0	20160	11	3
5692913	0	20160	11	4
5692916	0	10080	11	4
5693002	1	20160	11	2
5693003	0	20160	11	3
5693006	0	20160	11	3
5693014	1	20160	12	2
5693015	0	20160	12	3
5693017	1	10080	12	2
5693018	0	20160	12	2
5693021	0	10080	12	3
5693026	1	10080	11	2
5693027	0	20160	11	3
5693030	0	10080	12	2
5693066	0	20160	11	2
5693077	1	20160	12	2
5693078	0	20160	12	2
5693081	0	20160	12	2
5693089	1	10080	11	2
5693090	0	20160	11	2
5693092	1	20160	11	2
5693093	0	20160	12	2
5693096	0	20160	11	2
5693105	0	10080	11	3
5693108	0	20160	11	3
5693141	0	20160	12	3
5693153	0	20160	11	3
5693156	0	20160	11	3
5693257	1	10080	11	3
5693258	0	20160	11	3
5693261	0	10080	11	4
5693269	1	20160	12	3
5693270	0	20160	12	3
5693273	0	20160	12	3
5693282	0	20160	11	3
5693285	0	20160	12	3
5693288	0	20160	11	3
5693321	0	10080	11	3
5693332	1	20160	11	3
5693333	0	20160	12	3
5693336	0	20160	11	3
5693345	0	10080	11	3
5693348	0	20160	11	3
5693396	0	20160	11	4
5695882	1	20160	11	1
5695883	0	20160	11	2
5695886	0	20160	11	2
5695894	1	10080	12	1
5695895	0	10080	12	2
5695897	1	20160	12	1
5695898	0	20160	12	1
5695901	0	20160	12	2
5695912	1	10080	11	1
5695913	0	10080	12	1
5695916	0	20160	11	2
5695946	0	20160	11	2
5695957	1	10080	12	2
5695958	0	10080	12	2
5695961	0	20160	12	2
5695976	0	10080	11	2
5696074	1	20160	11	1
5696075	0	20160	11	2
5696078	0	20160	11	2
5696086	1	10080	12	1
5696087	0	10080	12	2
5696089	1	20160	12	1
5696090	0	20160	12	1
5696092	1	10080	11	2
5696093	0	20160	12	2
5696104	1	10080	11	1
5696105	0	10080	12	1
5696108	0	20160	11	2
5696137	1	20160	11	1
5696138	0	20160	11	1
5696141	0	20160	11	2
5696149	1	10080	12	1
5696150	0	10080	12	1
5696152	1	20160	11	1
5696153	0	20160	12	1
5696156	0	20160	11	2
5696168	0	10080	11	1
5696201	0	20160	11	2
5696212	1	10080	11	2
5696213	0	10080	12	2
5696216	0	20160	11	2
5696330	0	20160	11	2
5696341	1	10080	12	2
5696342	0	10080	12	2
5696344	1	10080	11	2
5696345	0	20160	12	2
5696348	0	10080	11	3
5696360	0	10080	11	2
5696393	0	20160	11	2
5696404	1	10080	11	2
5696405	0	10080	12	2
5696408	0	20160	11	2
5696468	0	10080	11	3
5696839	1	5040	11	3
5696842	1	10080	11	2
5696843	0	10080	11	3
5696846	0	10080	11	3
5696851	1	5040	11	3
5696854	1	10080	12	2
5696855	0	10080	12	3
5696857	1	10080	12	2
5696858	0	10080	12	2
5696861	0	10080	12	3
5696866	1	10080	11	2
5696867	0	10080	11	3
5696869	1	10080	12	2
5696870	0	10080	12	2
5696872	1	10080	11	2
5696873	0	10080	12	2
5696876	0	10080	11	3
5696882	0	10080	11	3
5696884	1	5040	11	3
5696885	0	10080	12	3
5696888	0	10080	11	3
5696902	1	10080	11	2
5696903	0	10080	11	3
5696906	0	20160	11	2
5696914	1	20160	11	2
5696915	0	20160	11	3
5696917	1	20160	12	2
5696918	0	20160	12	2
5696921	0	20160	12	2
5696930	0	20160	11	2
5696932	1	10080	11	2
5696933	0	20160	12	2
5696936	0	20160	11	2
5696948	0	10080	11	3
5696966	0	10080	11	3
5696978	0	20160	11	3
5696981	0	20160	12	3
5696996	0	10080	11	3
5697094	1	10080	11	2
5697095	0	10080	11	3
5697097	1	20160	11	2
5697098	0	20160	11	2
5697101	0	20160	11	3
5697109	1	20160	12	2
5697110	0	20160	12	2
5697112	1	20160	11	2
5697113	0	20160	12	2
5697116	0	20160	11	3
5697122	0	20160	11	2
5697124	1	10080	11	2
5697125	0	20160	12	2
5697128	0	20160	11	2
5697140	0	10080	11	3
5697157	1	10080	11	2
5697158	0	10080	11	2
5697161	0	20160	11	2
5697169	1	10080	11	2
5697170	0	10080	11	2
5697172	1	20160	11	2
5697173	0	20160	12	2
5697176	0	20160	11	2
5697185	0	20160	11	2
5697188	0	20160	11	2
5697221	0	10080	11	3
5697233	0	20160	11	3
5697236	0	20160	11	3
5697349	1	10080	11	3
5697350	0	10080	11	3
5697353	0	20160	11	3
5697364	1	10080	11	3
5697365	0	20160	12	3
5697368	0	20160	11	3
5697380	0	10080	11	3
5697413	0	10080	11	3
5697428	0	20160	11	3
5700934	1	10080	11	3
5700935	0	10080	11	4
5700938	0	20160	11	3
5700949	1	10080	12	3
5700950	0	10080	12	3
5700952	1	10080	11	3
5700953	0	20160	12	3
5700956	0	10080	11	4
5700968	0	10080	11	3
5700998	0	20160	11	3
5701012	1	3360	11	3
5701013	0	10080	12	3
5701016	0	10080	11	3
5701076	0	3360	11	4
5701189	1	20160	11	3
5701190	0	20160	11	3
5701193	0	20160	11	3
5701204	1	10080	11	3
5701205	0	10080	12	3
5701208	0	20160	11	3
5701253	0	20160	11	3
5701268	0	10080	11	3
5701445	0	20160	11	4
5701460	0	10080	11	4
5756873	0	2520	11	4
5756884	1	2520	11	4
5756885	0	2520	12	4
5756888	0	5040	11	4
5757578	0	20160	11	2
5757589	1	10080	12	2
5757590	0	10080	12	2
5757593	0	20160	12	2
5757608	0	10080	11	2
5757653	0	20160	12	3
5757665	0	10080	11	3
5757668	0	20160	11	3
5757908	0	10080	11	4
5758421	0	10080	12	4
5758433	0	10080	11	4
5758613	0	10080	12	3
5761418	0	20160	11	2
5761429	1	10080	12	2
5761430	0	10080	12	2
5761433	0	20160	12	2
5761448	0	10080	11	2
5761493	0	10080	12	3
5761673	0	10080	11	2
5761684	1	5040	11	2
5761685	0	5040	12	2
5761688	0	10080	11	2
5761748	0	10080	11	3
5762453	0	20160	12	3
5762468	0	10080	11	3
5762708	0	10080	11	3
5766470	0	2520	11	4
5766484	1	840	11	4
5766485	0	2520	12	4
5766488	0	2520	11	4
5766548	0	3360	11	4
5937802	1	5040	11	0
5937803	0	10080	11	1
5937814	1	5040	12	0
5937815	0	5040	12	1
5937818	0	5040	12	0
5937866	0	10080	11	1
5937877	1	10080	12	1
5937878	0	20160	12	1
5937890	0	20160	11	1
5937893	0	10080	12	1
5938133	0	10080	12	2
5940874	1	10080	11	0
5940875	0	10080	11	1
5940877	1	5040	11	1
5940878	0	10080	11	1
5940886	1	5040	12	0
5940887	0	5040	12	1
5940889	1	10080	12	0
5940890	0	10080	12	0
5940892	1	5040	11	1
5940893	0	10080	12	1
5940904	1	5040	11	0
5940905	0	5040	12	0
5940908	0	10080	11	1
5940937	1	10080	11	1
5940938	0	20160	11	1
5940941	0	10080	11	2
5940949	1	20160	12	1
5940950	0	20160	12	1
5940952	1	10080	11	1
5940953	0	20160	12	1
5940956	0	10080	11	2
5940961	1	10080	11	1
5940962	0	20160	11	1
5940964	1	20160	11	1
5940965	0	20160	12	1
5940968	0	20160	11	1
5940977	0	10080	11	2
5940980	0	20160	11	2
5941193	0	20160	11	2
5941204	1	10080	11	2
5941205	0	10080	12	2
5941208	0	20160	11	2
5941894	1	10080	11	0
5941895	0	10080	11	1
5941898	0	10080	11	0
5941909	1	3360	12	0
5941910	0	10080	12	0
5941957	1	3360	11	1
5941958	0	10080	11	1
5941969	1	10080	11	1
5941970	0	10080	11	1
5941973	0	10080	12	1
5941985	0	20160	11	1
5942213	0	10080	11	2
5942228	0	10080	11	2
5944969	1	10080	11	1
5944970	0	20160	11	1
5944973	0	10080	11	2
5944981	1	10080	12	1
5944982	0	10080	12	1
5944985	0	20160	12	1
5945000	0	10080	11	1
5945033	0	20160	11	2
5945044	1	10080	11	2
5945045	0	20160	12	2
5945048	0	20160	11	2
5945057	0	10080	11	2
5945060	0	10080	11	2
5945300	0	10080	11	3
5945989	1	10080	11	1
5945990	0	20160	11	1
5946005	0	3360	12	1
5946053	0	10080	11	2
5946065	0	20160	11	2
5954261	0	5040	12	2
5954453	0	10080	12	2
5957333	0	10080	12	2
5957513	0	5040	11	2
5957524	1	5040	11	2
5957525	0	10080	12	2
5957528	0	10080	11	2
5957537	0	5040	11	2
5957540	0	5040	11	2
5957588	0	20160	11	3
5958293	0	10080	12	1
5958305	0	10080	11	1
5958473	0	10080	11	2
5958485	0	20160	12	2
5958488	0	10080	11	2
5958548	0	10080	11	2
5959493	0	3360	11	3
5962322	0	5040	11	2
5962325	0	5040	12	2
5962385	0	10080	11	2
6990469	1	420	11	0
6990470	0	1260	11	0
6990485	0	420	12	0
6990533	0	3360	11	1
9079466	0	168	10	0
9082207	1	10080	11	2
9082219	1	10080	11	1
9082223	0	10080	11	2
9082267	1	10080	11	1
9082271	0	10080	11	2
9082279	1	10080	11	1
9082282	1	10080	11	0
9082283	0	20160	11	1
9082294	1	20160	11	1
9082295	0	20160	11	2
9082298	0	10080	11	1
9082346	0	10080	11	1
9082357	1	2520	11	2
9082358	0	10080	11	2
9082537	1	2520	11	0
9082538	0	5040	11	0
9082541	0	10080	11	1
9085609	1	1680	10	0
9085610	0	1680	10	0
9085612	1	2520	9	1
9085613	0	10080	10	1
9085628	0	5040	9	2
9085688	0	5040	9	2
9086299	1	20160	11	1
9086303	0	10080	11	2
9086314	1	3360	11	0
9086315	0	10080	11	1
9086362	1	3360	11	0
9086363	0	10080	11	1
9086374	1	10080	11	0
9086375	0	10080	11	1
9086378	0	10080	11	0
9086389	1	5040	11	1
9086390	0	20160	11	1
9086453	0	2520	11	2
9086633	0	2520	11	0
9089705	0	5040	10	1
9090391	1	5040	11	2
9090394	1	10080	11	1
9090395	0	20160	11	2
9090410	0	3360	11	1
9090458	0	3360	11	1
9090469	1	2520	11	1
9090470	0	10080	11	1
9090485	0	5040	11	2
9098587	1	20160	11	2
9098591	0	10080	11	3
9098599	1	20160	11	2
9098602	1	10080	11	1
9098603	0	20160	11	2
9098614	1	20160	11	2
9098615	0	20160	11	3
9098618	0	10080	11	2
9098650	1	3360	11	1
9098651	0	10080	11	2
9098662	1	20160	11	1
9098663	0	20160	11	2
9098666	0	10080	11	1
9098677	1	10080	11	2
9098678	0	20160	11	2
9098725	1	10080	11	2
9098726	0	20160	11	2
9098741	0	10080	11	3
9098854	1	10080	11	1
9098855	0	10080	11	2
9098857	1	20160	11	1
9098858	0	20160	11	1
9098861	0	20160	11	2
9098869	1	20160	11	2
9098870	0	20160	11	2
9098873	0	20160	11	2
9098921	0	10080	11	1
9098933	0	20160	11	2
9099125	0	10080	11	3
9099877	1	3360	11	1
9099878	0	10080	11	1
9099893	0	10080	11	2
9102679	1	10080	11	2
9102682	1	10080	11	1
9102683	0	20160	11	2
9102694	1	20160	11	1
9102695	0	20160	11	2
9102698	0	10080	11	1
9102709	1	10080	11	2
9102710	0	20160	11	2
9102746	0	3360	11	1
9102757	1	10080	11	1
9102758	0	20160	11	1
9102773	0	10080	11	2
9102821	0	10080	11	2
9102949	1	10080	11	1
9102950	0	10080	11	1
9102953	0	20160	11	1
9102965	0	20160	11	2
9103973	0	3360	11	1
9106774	1	10080	11	2
9106775	0	10080	11	3
9106778	0	10080	11	2
9106789	1	10080	11	2
9106790	0	20160	11	2
9106805	0	10080	11	3
9106853	0	10080	11	2
9107045	0	10080	11	2
9164119	1	5040	11	3
9164122	1	20160	11	2
9164123	0	20160	11	3
9164125	1	20160	11	3
9164126	0	20160	11	3
9164137	1	10080	11	2
9164138	0	10080	11	2
9164141	0	20160	11	3
9164185	1	10080	11	2
9164186	0	10080	11	2
9164189	0	20160	11	3
9164197	1	10080	11	2
9164198	0	10080	11	2
9164201	0	20160	11	2
9164213	0	20160	11	3
9165142	1	5040	11	2
9165143	0	5040	11	3
9165145	1	20160	11	2
9165146	0	20160	11	2
9165149	0	20160	11	3
9165161	0	10080	11	2
9165209	0	10080	11	2
9165221	0	10080	11	2
9166165	1	5040	11	3
9166166	0	5040	11	3
9166169	0	20160	11	3
9168214	1	5040	11	2
9168215	0	5040	11	3
9168217	1	20160	11	2
9168218	0	20160	11	2
9168221	0	20160	11	3
9168233	0	10080	11	2
9168281	0	10080	11	2
9168293	0	10080	11	2
9169237	1	5040	11	2
9169238	0	5040	11	2
9169241	0	20160	11	2
9170261	0	5040	11	3
9172309	1	5040	11	3
9172310	0	5040	11	3
9172313	0	20160	11	3
9173333	0	5040	11	3
9426262	1	10080	11	3
9426263	0	10080	11	4
9426266	0	10080	11	3
9426325	1	10080	11	3
9426326	0	20160	11	3
9426341	0	10080	11	3
9426389	0	10080	11	4
9426581	0	10080	11	3
9430357	1	3360	11	3
9430358	0	10080	11	3
9430421	0	10080	11	3
9434453	0	3360	11	4
9786751	1	420	12	3
9786799	1	10080	12	2
9786815	0	3360	12	3
9786847	1	10080	12	3
9786859	1	10080	12	2
9786863	0	10080	12	3
9787039	1	10080	12	2
9787051	1	5040	12	1
9787054	1	10080	12	1
9787055	0	10080	12	2
9787069	1	5040	12	2
9787070	0	5040	12	2
9787087	1	20160	11	3
9787099	1	20160	12	2
9787102	1	20160	12	2
9787103	0	20160	12	3
9787114	1	10080	12	1
9787115	0	10080	12	2
9787117	1	20160	12	2
9787118	0	20160	12	2
9787132	1	10080	11	3
9787133	0	10080	12	3
9787339	1	5040	11	3
9787342	1	10080	11	3
9787343	0	10080	11	4
9787351	1	5040	12	3
9787354	1	10080	12	2
9787355	0	10080	12	3
9787357	1	10080	12	3
9787358	0	10080	12	3
9787369	1	5040	12	2
9787370	0	5040	12	2
9787372	1	10080	11	3
9787373	0	10080	12	3
9787388	0	5040	11	4
9788047	1	10080	11	2
9788059	1	20160	12	1
9788063	0	10080	12	2
9788074	1	3360	12	0
9788075	0	10080	12	1
9788107	1	20160	11	2
9788111	0	10080	11	3
9788119	1	20160	12	2
9788122	1	10080	12	1
9788123	0	20160	12	2
9788131	1	20160	11	2
9788134	1	20160	12	1
9788135	0	20160	12	2
9788138	0	10080	12	1
9788146	1	20160	11	2
9788147	0	20160	11	3
9788149	1	10080	12	2
9788150	0	20160	12	2
9788362	1	20160	11	2
9788363	0	20160	11	3
9788366	0	20160	11	3
9788374	1	10080	12	2
9788375	0	10080	12	3
9788377	1	20160	12	2
9788378	0	20160	12	2
9788381	0	20160	12	3
9788392	1	10080	11	2
9788393	0	10080	12	2
9788396	0	20160	11	3
9789386	0	10080	11	3
9789397	1	3360	12	3
9789398	0	10080	12	3
9792139	1	5040	11	1
9792143	0	2520	11	2
9792151	1	2520	12	1
9792154	1	2520	12	0
9792155	0	5040	12	1
9792170	0	840	12	0
9792202	1	10080	11	1
9792203	0	20160	11	2
9792214	1	10080	12	1
9792215	0	10080	12	2
9792218	0	10080	12	1
9792458	0	10080	11	2
9792469	1	5040	12	2
9792470	0	5040	12	2
9792473	0	10080	12	2
9792488	0	5040	11	2
9793493	0	3360	12	3
9803167	1	5040	12	2
9803179	1	5040	12	1
9803183	0	5040	12	2
9803215	1	10080	11	3
9803227	1	20160	12	2
9803231	0	10080	12	3
9803242	1	3360	12	1
9803243	0	10080	12	2
9803359	1	10080	12	2
9803371	1	5040	12	1
9803374	1	10080	12	1
9803375	0	10080	12	2
9803389	1	5040	12	2
9803390	0	5040	12	2
9803407	1	20160	11	2
9803419	1	20160	12	1
9803422	1	20160	12	1
9803423	0	20160	12	2
9803434	1	10080	12	0
9803435	0	10080	12	1
9803437	1	20160	12	1
9803438	0	20160	12	1
9803452	1	10080	11	2
9803453	0	10080	12	2
9803470	1	10080	11	2
9803471	0	20160	11	3
9803479	1	10080	12	2
9803482	1	20160	12	1
9803483	0	20160	12	2
9803485	1	20160	12	2
9803486	0	20160	12	2
9803497	1	10080	12	1
9803498	0	10080	12	1
9803500	1	20160	11	2
9803501	0	20160	12	2
9803516	0	10080	11	3
9803599	1	20160	11	3
9803611	1	20160	12	2
9803614	1	20160	12	2
9803615	0	20160	12	3
9803626	1	10080	12	1
9803627	0	10080	12	2
9803629	1	20160	12	2
9803630	0	20160	12	2
9803644	1	10080	11	3
9803645	0	10080	12	3
9803662	1	20160	11	2
9803663	0	20160	11	3
9803671	1	10080	12	2
9803674	1	20160	12	1
9803675	0	20160	12	2
9803677	1	20160	12	2
9803678	0	20160	12	2
9803689	1	10080	12	1
9803690	0	10080	12	1
9803692	1	20160	11	2
9803693	0	20160	12	2
9803708	0	10080	11	3
9803726	0	20160	11	3
9803734	1	10080	12	2
9803735	0	10080	12	3
9803737	1	20160	12	2
9803738	0	20160	12	2
9803741	0	20160	12	3
9803752	1	10080	11	2
9803753	0	10080	12	2
9803756	0	20160	11	3
9804367	1	10080	11	2
9804379	1	20160	12	1
9804383	0	10080	12	2
9804391	1	20160	12	1
9804394	1	10080	12	0
9804395	0	20160	12	1
9804403	1	20160	11	2
9804406	1	20160	12	1
9804407	0	20160	12	2
9804410	0	10080	12	1
9804427	1	10080	11	1
9804431	0	10080	11	2
9804439	1	20160	12	1
9804442	1	10080	12	0
9804443	0	20160	12	1
9804451	1	10080	11	1
9804454	1	20160	12	0
9804455	0	20160	12	1
9804458	0	10080	12	0
9804466	1	20160	11	1
9804467	0	20160	11	2
9804469	1	10080	12	1
9804470	0	20160	12	1
9804490	1	3360	11	1
9804491	0	10080	11	2
9804502	1	20160	12	1
9804503	0	20160	12	2
9804506	0	10080	12	1
9804514	1	20160	11	1
9804515	0	20160	11	2
9804517	1	10080	12	1
9804518	0	20160	12	1
9804530	0	20160	11	2
9804533	0	10080	12	2
9804619	1	10080	11	2
9804622	1	20160	11	2
9804623	0	20160	11	3
9804631	1	20160	12	2
9804634	1	20160	12	1
9804635	0	20160	12	2
9804637	1	20160	12	2
9804638	0	20160	12	2
9804646	1	20160	12	1
9804647	0	20160	12	2
9804649	1	20160	12	1
9804650	0	20160	12	1
9804652	1	20160	11	2
9804653	0	20160	12	2
9804658	1	10080	11	2
9804659	0	20160	11	3
9804661	1	20160	12	2
9804662	0	20160	12	2
9804664	1	10080	11	2
9804665	0	20160	12	2
9804668	0	20160	11	3
9804682	1	10080	11	1
9804683	0	10080	11	2
9804686	0	20160	11	2
9804694	1	20160	12	1
9804695	0	20160	12	2
9804697	1	20160	12	1
9804698	0	20160	12	1
9804701	0	20160	12	2
9804709	1	20160	12	1
9804710	0	20160	12	1
9804712	1	20160	11	1
9804713	0	20160	12	1
9804716	0	20160	11	2
9804722	0	20160	11	2
9804725	0	20160	12	2
9804728	0	20160	11	2
9804746	0	10080	11	2
9804757	1	20160	12	2
9804758	0	20160	12	2
9804761	0	20160	12	2
9804770	0	10080	11	2
9804773	0	20160	12	2
9804776	0	20160	11	2
9805642	1	10080	11	2
9805643	0	20160	11	3
9805654	1	20160	12	2
9805655	0	20160	12	3
9805658	0	10080	12	2
9805666	1	10080	11	2
9805667	0	20160	11	3
9805669	1	10080	12	2
9805670	0	20160	12	2
9805682	0	10080	11	3
9805685	0	10080	12	3
9805706	0	10080	11	2
9805717	1	10080	12	2
9805718	0	20160	12	2
9805730	0	20160	11	2
9805733	0	10080	12	2
9805781	0	10080	12	3
9808459	1	20160	11	1
9808463	0	10080	11	2
9808471	1	10080	12	1
9808474	1	10080	12	0
9808475	0	20160	12	1
9808490	0	3360	12	0
9808522	1	10080	11	0
9808523	0	20160	11	1
9808534	1	10080	12	0
9808535	0	10080	12	1
9808538	0	10080	12	0
9808586	0	10080	11	1
9808597	1	3360	12	1
9808598	0	10080	12	1
9808714	1	20160	11	1
9808715	0	20160	11	2
9808718	0	20160	11	2
9808726	1	10080	12	1
9808727	0	10080	12	2
9808729	1	20160	12	1
9808730	0	20160	12	1
9808733	0	20160	12	2
9808744	1	10080	11	1
9808745	0	10080	12	1
9808748	0	20160	11	2
9808778	0	20160	11	1
9808789	1	10080	12	1
9808790	0	10080	12	1
9808793	0	20160	12	1
9808808	0	10080	11	1
9808853	0	10080	12	2
9809738	0	10080	11	2
9809749	1	10080	12	2
9809750	0	20160	12	2
9809762	0	20160	11	2
9809765	0	10080	12	2
9809813	0	10080	12	2
9813845	0	3360	12	3
9819599	0	5040	11	4
9819607	1	5040	12	3
9819610	1	5040	12	2
9819611	0	10080	12	3
9819626	0	1680	12	2
9819791	0	20160	11	3
9819799	1	10080	12	2
9819802	1	20160	12	1
9819803	0	20160	12	2
9819805	1	20160	12	2
9819806	0	20160	12	2
9819817	1	10080	12	1
9819818	0	10080	12	1
9819821	0	20160	12	2
9819836	0	10080	11	3
9819862	1	10080	12	2
9819863	0	10080	12	3
9819865	1	20160	12	2
9819866	0	20160	12	2
9819869	0	20160	12	3
9819881	0	10080	12	2
9819982	1	5040	11	3
9819983	0	10080	11	4
9819991	1	5040	12	3
9819994	1	10080	12	2
9819995	0	10080	12	3
9819997	1	10080	12	3
9819998	0	10080	12	3
9820009	1	5040	12	2
9820010	0	5040	12	2
9820012	1	5040	11	3
9820013	0	10080	12	3
9820028	0	5040	11	4
9820046	0	10080	11	3
9820054	1	10080	12	2
9820055	0	10080	12	3
9820057	1	20160	12	2
9820058	0	20160	12	2
9820061	0	20160	12	3
9820072	1	10080	11	2
9820073	0	10080	12	2
9820076	0	20160	11	3
9820117	1	10080	12	3
9820118	0	10080	12	3
9820121	0	20160	12	3
9820136	0	10080	11	3
9820751	0	10080	11	3
9820759	1	20160	12	2
9820762	1	10080	12	1
9820763	0	20160	12	2
9820774	1	20160	12	1
9820775	0	20160	12	2
9820778	0	10080	12	1
9820786	1	10080	11	2
9820787	0	20160	11	3
9820789	1	10080	12	2
9820790	0	20160	12	2
9820822	1	20160	12	1
9820823	0	20160	12	2
9820826	0	10080	12	1
9820837	1	10080	12	1
9820838	0	20160	12	1
9820850	0	20160	11	2
9820853	0	10080	12	2
9820885	1	10080	12	2
9820886	0	20160	12	2
9820901	0	10080	12	2
9821006	0	10080	11	3
9821014	1	20160	12	2
9821015	0	20160	12	3
9821017	1	20160	12	2
9821018	0	20160	12	2
9821021	0	20160	12	3
9821029	1	20160	12	2
9821030	0	20160	12	2
9821033	0	20160	12	2
9821042	0	10080	11	3
9821045	0	20160	12	3
9821048	0	10080	11	3
9821077	1	20160	12	2
9821078	0	20160	12	2
9821081	0	20160	12	2
9821093	0	20160	12	2
9821096	0	10080	11	2
9821141	0	20160	12	3
9822026	0	3360	11	3
9822037	1	10080	12	3
9822038	0	20160	12	3
9822053	0	10080	12	3
9822101	0	10080	12	3
9824842	1	10080	11	1
9824843	0	20160	11	2
9824854	1	10080	12	1
9824855	0	10080	12	2
9824858	0	10080	12	1
9824906	0	10080	11	1
9824917	1	3360	12	1
9824918	0	10080	12	1
9824981	0	3360	12	2
9825098	0	20160	11	2
9825109	1	10080	12	2
9825110	0	10080	12	2
9825113	0	20160	12	2
9825128	0	10080	11	2
9825173	0	10080	12	2
9826133	0	10080	12	3
9868942	1	2520	11	1
9868943	0	5040	11	2
9868951	1	2520	12	1
9868954	1	5040	12	0
9868955	0	5040	12	1
9868957	1	5040	12	1
9868958	0	5040	12	1
9868969	1	2520	12	0
9868970	0	2520	12	0
9868972	1	5040	11	1
9868973	0	5040	12	1
9868988	0	2520	11	2
9869006	0	10080	11	2
9869014	1	10080	12	1
9869015	0	10080	12	2
9869017	1	20160	12	1
9869018	0	20160	12	1
9869021	0	20160	12	2
