parent	edge_1	edge_2	edge_3	edge_4	edge_5	edge_6	target_kind	target_index
16	0,1	4,5	6,7	36,38	37,39	38,39	base	92
16	0,1	5,16	2,24	23,29	30,35	20,37	base	116
16	0,1	5,16	2,24	30,35	20,37	36,37	base	180
16	0,1	5,16	2,24	30,35	20,37	36,38	base	154
16	0,1	5,16	2,24	30,35	20,37	38,39	base	155
16	0,1	6,7	4,17	3,25	31,34	21,36	base	159
16	0,1	6,7	5,16	2,24	30,35	20,37	base	159
16	4,17	3,25	22,28	31,34	21,36	36,37	base	84
16	4,17	3,25	22,28	31,34	21,36	37,39	base	223
16	4,17	3,25	22,28	31,34	21,36	38,39	base	224
16	4,17	3,25	31,34	21,36	36,37	37,39	base	122
16	4,17	3,25	31,34	21,36	36,37	38,39	base	81
16	4,17	3,25	31,34	21,36	37,39	38,39	base	227
16	4,5	4,17	3,25	22,28	31,34	21,36	base	62
16	4,5	4,17	3,25	31,34	21,36	36,37	base	75
16	4,5	4,17	3,25	31,34	21,36	37,39	base	59
16	4,5	4,17	3,25	31,34	21,36	38,39	base	53
16	4,5	5,16	2,24	23,29	30,35	20,37	base	62
16	4,5	5,16	2,24	30,35	20,37	36,37	base	75
16	4,5	5,16	2,24	30,35	20,37	36,38	base	59
16	4,5	5,16	2,24	30,35	20,37	38,39	base	53
16	4,5	6,7	4,17	3,25	31,34	21,36	base	44
16	4,5	6,7	5,16	2,24	30,35	20,37	base	44
16	5,16	2,24	23,29	30,35	20,37	36,37	base	84
16	5,16	2,24	23,29	30,35	20,37	36,38	base	223
16	5,16	2,24	23,29	30,35	20,37	38,39	base	224
16	5,16	2,24	30,35	20,37	36,37	36,38	base	122
16	5,16	2,24	30,35	20,37	36,37	38,39	base	81
16	5,16	2,24	30,35	20,37	36,38	38,39	base	227
16	6,7	4,17	3,25	22,28	31,34	21,36	base	31
16	6,7	4,17	3,25	31,34	21,36	36,37	base	120
16	6,7	4,17	3,25	31,34	21,36	37,39	base	49
16	6,7	4,17	3,25	31,34	21,36	38,39	base	33
16	6,7	5,16	2,24	23,29	30,35	20,37	base	31
16	6,7	5,16	2,24	30,35	20,37	36,37	base	120
16	6,7	5,16	2,24	30,35	20,37	36,38	base	49
16	6,7	5,16	2,24	30,35	20,37	38,39	base	33
17	0,1	16,23	15,25	20,25	2,30	32,35	base	71
17	0,1	17,22	14,24	21,24	3,31	33,34	base	71
17	0,1	6,7	14,15	22,23	14,24	15,25	base	80
17	14,15	16,23	15,25	20,25	2,30	32,35	base	59
17	14,15	17,22	14,24	21,24	3,31	33,34	base	59
17	16,23	14,24	15,25	20,25	2,30	32,35	base	53
17	16,23	15,25	20,25	2,30	32,35	27,37	base	55
17	16,23	15,25	20,25	24,25	2,30	32,35	base	56
17	16,23	22,23	15,25	20,25	2,30	32,35	base	227
17	17,22	14,24	21,24	15,25	3,31	33,34	base	53
17	17,22	14,24	21,24	24,25	3,31	33,34	base	56
17	17,22	14,24	21,24	3,31	33,34	26,36	base	55
17	17,22	22,23	14,24	21,24	3,31	33,34	base	227
17	6,7	16,23	15,25	20,25	2,30	32,35	base	28
17	6,7	17,22	14,24	21,24	3,31	33,34	base	28
18	0,1	14,21	18,23	23,29	2,30	32,35	base	68
18	0,1	15,20	19,22	22,28	3,31	33,34	base	68
18	0,1	6,7	20,21	22,28	23,29	28,29	base	79
18	14,21	18,23	22,23	23,29	2,30	32,35	base	65
18	14,21	18,23	22,28	23,29	2,30	32,35	base	63
18	14,21	18,23	23,29	2,30	32,35	25,37	base	58
18	14,21	18,23	23,29	28,29	2,30	32,35	base	57
18	14,21	20,21	18,23	23,29	2,30	32,35	base	123
18	15,20	19,22	22,23	22,28	3,31	33,34	base	65
18	15,20	19,22	22,28	23,29	3,31	33,34	base	63
18	15,20	19,22	22,28	28,29	3,31	33,34	base	57
18	15,20	19,22	22,28	3,31	33,34	24,36	base	58
18	15,20	20,21	19,22	22,28	3,31	33,34	base	123
18	6,7	14,21	18,23	23,29	2,30	32,35	base	47
18	6,7	15,20	19,22	22,28	3,31	33,34	base	47
19	0,1	14,21	2,28	30,33	18,39	38,39	base	109
19	0,1	14,21	2,28	30,33	23,35	18,39	base	110
19	0,1	14,21	2,28	30,33	26,38	18,39	base	71
19	0,1	14,21	20,21	2,28	30,33	18,39	base	155
19	0,1	14,21	26,27	2,28	30,33	18,39	base	66
19	0,1	15,20	20,21	3,29	31,32	19,38	base	155
19	0,1	15,20	26,27	3,29	31,32	19,38	base	66
19	0,1	15,20	3,29	31,32	19,38	27,39	base	71
19	0,1	15,20	3,29	31,32	19,38	38,39	base	109
19	0,1	15,20	3,29	31,32	22,34	19,38	base	110
19	0,1	6,7	14,21	2,28	30,33	18,39	base	87
19	0,1	6,7	15,20	3,29	31,32	19,38	base	87
19	0,1	6,7	20,21	26,27	26,38	27,39	base	78
19	14,21	2,28	30,33	23,35	18,39	38,39	base	73
19	14,21	2,28	30,33	23,35	26,38	18,39	base	55
19	14,21	2,28	30,33	26,38	18,39	38,39	base	56
19	14,21	20,21	2,28	30,33	18,39	38,39	base	81
19	14,21	20,21	2,28	30,33	23,35	18,39	base	224
19	14,21	20,21	2,28	30,33	26,38	18,39	base	227
19	14,21	20,21	26,27	2,28	30,33	18,39	base	125
19	14,21	26,27	2,28	30,33	18,39	38,39	base	75
19	14,21	26,27	2,28	30,33	23,35	18,39	base	62
19	14,21	26,27	2,28	30,33	26,38	18,39	base	59
19	15,20	20,21	26,27	3,29	31,32	19,38	base	125
19	15,20	20,21	3,29	31,32	19,38	27,39	base	227
19	15,20	20,21	3,29	31,32	19,38	38,39	base	81
19	15,20	20,21	3,29	31,32	22,34	19,38	base	224
19	15,20	26,27	3,29	31,32	19,38	27,39	base	59
19	15,20	26,27	3,29	31,32	19,38	38,39	base	75
19	15,20	26,27	3,29	31,32	22,34	19,38	base	62
19	15,20	3,29	31,32	19,38	27,39	38,39	base	56
19	15,20	3,29	31,32	22,34	19,38	27,39	base	55
19	15,20	3,29	31,32	22,34	19,38	38,39	base	73
19	6,7	14,21	2,28	30,33	18,39	38,39	base	217
19	6,7	14,21	2,28	30,33	23,35	18,39	base	29
19	6,7	14,21	2,28	30,33	26,38	18,39	base	28
19	6,7	14,21	20,21	2,28	30,33	18,39	base	33
19	6,7	14,21	26,27	2,28	30,33	18,39	base	44
19	6,7	15,20	20,21	3,29	31,32	19,38	base	33
19	6,7	15,20	26,27	3,29	31,32	19,38	base	44
19	6,7	15,20	3,29	31,32	19,38	27,39	base	28
19	6,7	15,20	3,29	31,32	19,38	38,39	base	217
19	6,7	15,20	3,29	31,32	22,34	19,38	base	29
20	0,1	14,21	2,26	28,31	18,37	36,37	base	67
20	0,1	14,21	2,26	28,31	18,37	36,38	base	68
20	0,1	14,21	2,26	28,31	18,37	38,39	base	70
20	0,1	14,21	2,26	28,31	23,33	18,37	base	96
20	0,1	14,21	20,21	2,26	28,31	18,37	base	184
20	0,1	15,20	20,21	3,27	29,30	19,36	base	184
20	0,1	15,20	3,27	29,30	19,36	36,37	base	67
20	0,1	15,20	3,27	29,30	19,36	37,39	base	68
20	0,1	15,20	3,27	29,30	19,36	38,39	base	70
20	0,1	15,20	3,27	29,30	22,32	19,36	base	96
20	0,1	6,7	14,21	2,26	28,31	18,37	base	134
20	0,1	6,7	15,20	3,27	29,30	19,36	base	134
20	0,1	6,7	20,21	36,38	37,39	38,39	base	77
20	14,21	2,26	28,31	18,37	36,37	36,38	base	65
20	14,21	2,26	28,31	18,37	36,37	38,39	base	76
20	14,21	2,26	28,31	18,37	36,38	38,39	base	57
20	14,21	2,26	28,31	23,33	18,37	36,37	base	74
20	14,21	2,26	28,31	23,33	18,37	36,38	base	58
20	14,21	2,26	28,31	23,33	18,37	38,39	base	52
20	14,21	20,21	2,26	28,31	18,37	36,37	base	82
20	14,21	20,21	2,26	28,31	18,37	36,38	base	123
20	14,21	20,21	2,26	28,31	18,37	38,39	base	124
20	14,21	20,21	2,26	28,31	23,33	18,37	base	228
20	15,20	20,21	3,27	29,30	19,36	36,37	base	82
20	15,20	20,21	3,27	29,30	19,36	37,39	base	123
20	15,20	20,21	3,27	29,30	19,36	38,39	base	124
20	15,20	20,21	3,27	29,30	22,32	19,36	base	228
20	15,20	3,27	29,30	19,36	36,37	37,39	base	65
20	15,20	3,27	29,30	19,36	36,37	38,39	base	76
20	15,20	3,27	29,30	19,36	37,39	38,39	base	57
20	15,20	3,27	29,30	22,32	19,36	36,37	base	74
20	15,20	3,27	29,30	22,32	19,36	37,39	base	58
20	15,20	3,27	29,30	22,32	19,36	38,39	base	52
20	6,7	14,21	2,26	28,31	18,37	36,37	base	43
20	6,7	14,21	2,26	28,31	18,37	36,38	base	47
20	6,7	14,21	2,26	28,31	18,37	38,39	base	30
20	6,7	14,21	2,26	28,31	23,33	18,37	base	60
20	6,7	14,21	20,21	2,26	28,31	18,37	base	61
20	6,7	15,20	20,21	3,27	29,30	19,36	base	61
20	6,7	15,20	3,27	29,30	19,36	36,37	base	43
20	6,7	15,20	3,27	29,30	19,36	37,39	base	47
20	6,7	15,20	3,27	29,30	19,36	38,39	base	30
20	6,7	15,20	3,27	29,30	22,32	19,36	base	60
21	0,3	4,17	18,21	20,21	2,26	33,39	base	158
21	0,3	4,5	20,21	22,23	20,36	36,37	base	187
21	0,3	4,5	5,14	1,27	19,37	35,38	base	136
21	0,3	5,14	1,27	19,37	21,37	35,38	base	104
21	0,3	5,14	1,27	20,36	19,37	35,38	base	157
21	0,3	5,14	1,27	24,30	19,37	35,38	base	163
21	0,3	5,14	20,21	1,27	19,37	35,38	base	158
21	0,3	5,14	22,23	1,27	19,37	35,38	base	113
21	4,17	18,21	20,21	2,26	20,36	33,39	base	61
21	4,17	18,21	20,21	2,26	21,37	33,39	base	219
21	4,17	18,21	20,21	2,26	25,31	33,39	base	50
21	4,17	18,21	20,21	2,26	36,37	33,39	base	51
21	4,17	18,21	20,21	22,23	2,26	33,39	base	124
21	4,5	4,17	18,21	20,21	2,26	33,39	base	30
21	4,5	5,14	1,27	19,37	21,37	35,38	base	26
21	4,5	5,14	1,27	20,36	19,37	35,38	base	47
21	4,5	5,14	1,27	24,30	19,37	35,38	base	27
21	4,5	5,14	20,21	1,27	19,37	35,38	base	30
21	4,5	5,14	22,23	1,27	19,37	35,38	base	57
21	5,14	1,27	20,36	19,37	21,37	35,38	base	36
21	5,14	1,27	24,30	19,37	21,37	35,38	base	37
21	5,14	1,27	24,30	20,36	19,37	35,38	base	35
21	5,14	20,21	1,27	19,37	21,37	35,38	base	219
21	5,14	20,21	1,27	20,36	19,37	35,38	base	61
21	5,14	20,21	1,27	24,30	19,37	35,38	base	50
21	5,14	20,21	22,23	1,27	19,37	35,38	base	124
21	5,14	22,23	1,27	19,37	21,37	35,38	base	226
21	5,14	22,23	1,27	20,36	19,37	35,38	base	123
21	5,14	22,23	1,27	24,30	19,37	35,38	base	221
22	0,3	4,17	18,20	2,25	20,33	32,38	base	159
22	0,3	4,5	21,22	20,33	33,39	36,39	base	118
22	0,3	4,5	5,14	1,26	19,36	35,37	base	141
22	0,3	5,14	1,26	19,36	20,36	35,37	base	102
22	0,3	5,14	1,26	19,36	35,37	33,39	base	156
22	0,3	5,14	1,26	20,33	19,36	35,37	base	159
22	0,3	5,14	1,26	23,29	19,36	35,37	base	161
22	0,3	5,14	21,22	1,26	19,36	35,37	base	154
22	4,17	18,20	2,25	20,33	20,36	32,38	base	120
22	4,17	18,20	2,25	20,33	32,38	33,39	base	33
22	4,17	18,20	2,25	20,33	32,38	36,39	base	49
22	4,17	18,20	2,25	24,30	20,33	32,38	base	31
22	4,17	18,20	21,22	2,25	20,33	32,38	base	125
22	4,5	4,17	18,20	2,25	20,33	32,38	base	44
22	4,5	5,14	1,26	19,36	20,36	35,37	base	48
22	4,5	5,14	1,26	19,36	35,37	33,39	base	28
22	4,5	5,14	1,26	20,33	19,36	35,37	base	44
22	4,5	5,14	1,26	23,29	19,36	35,37	base	46
22	4,5	5,14	21,22	1,26	19,36	35,37	base	59
22	5,14	1,26	19,36	20,36	35,37	33,39	base	32
22	5,14	1,26	20,33	19,36	20,36	35,37	base	120
22	5,14	1,26	20,33	19,36	35,37	33,39	base	33
22	5,14	1,26	23,29	19,36	20,36	35,37	base	34
22	5,14	1,26	23,29	19,36	35,37	33,39	base	38
22	5,14	1,26	23,29	20,33	19,36	35,37	base	31
22	5,14	21,22	1,26	19,36	20,36	35,37	base	122
22	5,14	21,22	1,26	19,36	35,37	33,39	base	227
22	5,14	21,22	1,26	20,33	19,36	35,37	base	125
22	5,14	21,22	1,26	23,29	19,36	35,37	base	223
23	0,1	6,15	4,25	22,27	11,34	9,40	complement	103
23	0,1	6,7	8,9	14,15	30,31	32,33	complement	307
23	0,1	7,14	5,24	23,26	10,35	8,41	complement	103
23	0,1	8,9	7,14	6,15	30,31	32,33	complement	315
23	0,9	6,15	4,25	22,27	11,34	9,40	complement	164
23	1,8	7,14	5,24	23,26	10,35	8,41	complement	164
23	6,15	4,25	22,27	11,34	34,35	9,40	base	40
23	6,15	4,25	22,27	30,31	11,34	9,40	complement	119
23	6,15	4,25	22,27	32,33	11,34	9,40	complement	179
23	7,14	5,24	23,26	10,35	34,35	8,41	base	40
23	7,14	5,24	23,26	30,31	10,35	8,41	complement	119
23	7,14	5,24	23,26	32,33	10,35	8,41	complement	179
23	7,14	6,15	4,25	22,27	11,34	9,40	complement	105
23	7,14	6,15	5,24	23,26	10,35	8,41	complement	105
23	8,9	6,15	4,25	22,27	11,34	9,40	complement	160
23	8,9	7,14	5,24	23,26	10,35	8,41	complement	160
24	0,1	14,22	15,25	18,25	2,30	31,38	base	70
24	0,1	16,21	15,25	3,29	32,35	17,39	base	70
24	0,1	16,21	15,28	3,29	32,35	17,39	base	68
24	0,1	16,21	21,22	3,29	32,35	17,39	base	113
24	0,1	16,21	3,29	32,35	17,39	25,39	base	72
24	0,1	16,21	3,29	32,35	24,36	17,39	base	111
24	0,1	4,7	16,21	3,29	32,35	17,39	base	136
24	0,1	4,7	21,22	15,25	15,28	28,39	base	85
24	14,22	15,25	18,25	15,28	2,30	31,38	base	63
24	14,22	15,25	18,25	2,30	23,33	31,38	base	52
24	14,22	15,25	18,25	2,30	31,38	25,39	base	76
24	14,22	15,25	18,25	2,30	31,38	28,39	base	57
24	14,22	21,22	15,25	18,25	2,30	31,38	base	124
24	16,21	15,25	15,28	3,29	32,35	17,39	base	63
24	16,21	15,25	3,29	32,35	17,39	25,39	base	76
24	16,21	15,25	3,29	32,35	24,36	17,39	base	52
24	16,21	15,28	3,29	32,35	17,39	25,39	base	65
24	16,21	15,28	3,29	32,35	24,36	17,39	base	58
24	16,21	21,22	15,25	3,29	32,35	17,39	base	124
24	16,21	21,22	15,28	3,29	32,35	17,39	base	123
24	16,21	21,22	3,29	32,35	17,39	25,39	base	226
24	16,21	21,22	3,29	32,35	24,36	17,39	base	221
24	16,21	3,29	32,35	24,36	17,39	25,39	base	54
24	4,7	14,22	15,25	18,25	2,30	31,38	base	30
24	4,7	16,21	15,25	3,29	32,35	17,39	base	30
24	4,7	16,21	15,28	3,29	32,35	17,39	base	47
24	4,7	16,21	21,22	3,29	32,35	17,39	base	51
24	4,7	16,21	3,29	32,35	17,39	25,39	base	26
24	4,7	16,21	3,29	32,35	24,36	17,39	base	27
25	0,2	17,29	21,34	17,37	35,37	36,40	base	159
25	0,2	18,22	17,29	17,37	35,37	36,40	base	66
25	0,2	18,22	17,29	21,34	17,37	35,37	base	116
25	0,2	18,22	17,29	21,34	17,37	36,40	base	180
25	0,2	18,22	17,29	21,34	35,37	36,40	base	154
25	0,2	18,22	21,34	17,37	35,37	36,40	base	155
25	10,20	30,34	3,35	35,37	13,39	36,40	base	1
25	12,21	25,28	1,31	21,34	15,37	17,37	base	287
25	18,22	17,29	21,34	17,37	35,37	36,40	base	125
26	0,2	10,20	31,35	3,37	37,38	13,40	base	132
26	0,2	17,30	21,35	22,36	17,38	37,38	base	160
26	0,2	18,23	17,30	21,35	17,38	37,38	base	184
26	0,2	18,23	17,30	21,35	22,36	17,38	base	179
26	0,2	18,23	17,30	21,35	22,36	37,38	base	115
26	0,2	18,23	17,30	22,36	17,38	37,38	base	96
26	0,2	18,23	21,35	22,36	17,38	37,38	base	181
26	10,20	17,30	31,35	3,37	37,38	13,40	base	2
26	10,20	18,23	31,35	3,37	37,38	13,40	base	24
26	10,20	21,35	31,35	3,37	37,38	13,40	base	21
26	10,20	31,35	3,37	17,38	37,38	13,40	base	9
26	10,20	31,35	3,37	30,37	37,38	13,40	base	7
26	12,21	26,29	1,33	21,35	15,38	17,38	base	152
26	18,23	17,30	21,35	22,36	17,38	37,38	base	228
27	0,2	17,23	18,24	17,31	22,36	37,40	base	184
27	0,2	17,23	20,23	17,31	22,36	37,40	base	105
27	0,2	17,23	20,23	18,24	17,31	22,36	base	179
27	0,2	17,23	20,23	18,24	17,31	37,40	base	67
27	0,2	17,23	20,23	18,24	22,36	37,40	base	99
27	0,2	20,23	18,24	17,31	22,36	37,40	base	185
27	0,2	3,20	10,21	32,36	13,39	37,40	base	132
27	12,22	15,23	17,23	27,30	1,33	22,36	base	286
27	17,23	20,23	18,24	17,31	22,36	37,40	base	82
27	3,20	10,21	17,23	32,36	13,39	37,40	base	9
27	3,20	10,21	17,31	32,36	13,39	37,40	base	2
27	3,20	10,21	18,24	32,36	13,39	37,40	base	24
27	3,20	10,21	20,31	32,36	13,39	37,40	base	7
27	3,20	10,21	22,36	32,36	13,39	37,40	base	21
28	0,2	17,24	18,25	17,32	22,37	23,38	base	116
28	0,2	17,24	20,24	17,32	22,37	23,38	base	100
28	0,2	17,24	20,24	18,25	17,32	22,37	base	180
28	0,2	17,24	20,24	18,25	17,32	23,38	base	97
28	0,2	17,24	20,24	18,25	22,37	23,38	base	98
28	0,2	20,24	18,25	17,32	22,37	23,38	base	117
28	0,2	3,20	10,21	17,24	33,37	13,40	base	93
28	0,2	3,20	10,21	17,32	33,37	13,40	base	89
28	0,2	3,20	10,21	18,25	33,37	13,40	base	118
28	0,2	3,20	10,21	20,32	33,37	13,40	base	92
28	0,2	3,20	10,21	22,37	33,37	13,40	base	86
28	12,22	15,24	17,24	28,31	1,34	22,37	base	303
28	17,24	20,24	18,25	17,32	22,37	23,38	base	84
28	3,20	10,21	17,24	17,32	33,37	13,40	base	10
28	3,20	10,21	17,24	18,25	33,37	13,40	base	19
28	3,20	10,21	17,24	20,32	33,37	13,40	base	1
28	3,20	10,21	17,24	22,37	33,37	13,40	base	5
28	3,20	10,21	17,32	20,32	33,37	13,40	base	8
28	3,20	10,21	17,32	22,37	33,37	13,40	base	22
28	3,20	10,21	18,25	17,32	33,37	13,40	base	11
28	3,20	10,21	18,25	20,32	33,37	13,40	base	17
28	3,20	10,21	18,25	22,37	33,37	13,40	base	12
28	3,20	10,21	20,32	22,37	33,37	13,40	base	3
29	0,2	12,21	25,28	1,31	21,34	15,37	base	194
29	0,2	17,22	21,34	19,37	35,37	36,40	base	182
29	0,2	17,22	21,34	29,35	19,37	35,37	base	117
29	0,2	17,22	21,34	29,35	19,37	36,40	base	180
29	0,2	17,22	21,34	29,35	35,37	36,40	base	154
29	0,2	17,22	29,35	19,37	35,37	36,40	base	69
29	0,2	21,34	29,35	19,37	35,37	36,40	base	102
29	0,2	3,19	10,20	30,34	13,39	36,40	base	93
29	12,21	17,22	25,28	1,31	21,34	15,37	base	258
29	12,21	23,26	25,28	1,31	21,34	15,37	base	297
29	12,21	25,28	1,31	21,34	15,37	19,37	base	287
29	12,21	25,28	1,31	21,34	15,37	36,40	base	303
29	12,21	25,28	1,31	21,34	29,35	15,37	base	186
29	17,22	21,34	29,35	19,37	35,37	36,40	base	122
29	3,19	10,20	17,22	30,34	13,39	36,40	base	19
29	3,19	10,20	19,29	30,34	13,39	36,40	base	1
29	3,19	10,20	21,34	30,34	13,39	36,40	base	5
29	3,19	10,20	30,34	29,35	13,39	36,40	base	10
29	3,19	10,20	30,34	35,37	13,39	36,40	base	1
30	0,2	12,21	26,29	1,33	21,35	15,38	base	204
30	0,2	17,23	21,35	22,36	19,38	37,38	base	183
30	0,2	17,23	21,35	22,36	30,37	19,38	base	179
30	0,2	17,23	21,35	22,36	30,37	37,38	base	115
30	0,2	17,23	21,35	30,37	19,38	37,38	base	185
30	0,2	17,23	22,36	30,37	19,38	37,38	base	107
30	0,2	21,35	22,36	30,37	19,38	37,38	base	164
30	0,2	3,19	10,20	17,23	31,35	13,40	base	167
30	0,2	3,19	10,20	19,30	31,35	13,40	base	132
30	0,2	3,19	10,20	21,35	31,35	13,40	base	79
30	0,2	3,19	10,20	31,35	30,37	13,40	base	94
30	0,2	3,19	10,20	31,35	37,38	13,40	base	132
30	12,21	17,23	26,29	1,33	21,35	15,38	base	315
30	12,21	24,27	26,29	1,33	21,35	15,38	base	286
30	12,21	26,29	1,33	21,35	15,38	19,38	base	152
30	12,21	26,29	1,33	21,35	22,36	15,38	base	286
30	12,21	26,29	1,33	21,35	30,37	15,38	base	304
30	17,23	21,35	22,36	30,37	19,38	37,38	base	222
30	3,19	10,20	17,23	19,30	31,35	13,40	base	24
30	3,19	10,20	17,23	21,35	31,35	13,40	base	15
30	3,19	10,20	17,23	31,35	30,37	13,40	base	20
30	3,19	10,20	17,23	31,35	37,38	13,40	base	24
30	3,19	10,20	19,30	21,35	31,35	13,40	base	21
30	3,19	10,20	19,30	31,35	30,37	13,40	base	2
30	3,19	10,20	19,30	31,35	37,38	13,40	base	7
30	3,19	10,20	21,35	31,35	30,37	13,40	base	6
30	3,19	10,20	21,35	31,35	37,38	13,40	base	21
30	3,19	10,20	31,35	30,37	37,38	13,40	base	2
31	0,2	19,23	20,35	34,38	35,39	37,39	base	182
31	0,2	3,20	15,22	17,33	13,36	34,38	base	80
31	0,2	6,12	1,27	28,31	16,35	20,35	base	215
31	0,2	6,12	1,27	28,31	16,35	34,38	base	205
31	0,2	6,12	1,27	28,31	16,35	37,39	base	194
31	0,2	6,12	19,23	1,27	28,31	16,35	base	232
31	0,2	6,12	24,25	1,27	28,31	16,35	base	211
31	0,2	6,17	19,23	20,35	34,38	35,39	base	69
31	0,2	6,17	19,23	20,35	34,38	37,39	base	109
31	0,2	6,17	19,23	20,35	35,39	37,39	base	112
31	0,2	6,17	19,23	34,38	35,39	37,39	base	71
31	0,2	6,17	20,35	34,38	35,39	37,39	base	137
31	3,20	15,22	17,33	13,36	20,37	34,38	base	22
31	3,20	15,22	17,33	13,36	34,38	35,39	base	22
31	3,20	15,22	17,33	13,36	34,38	37,39	base	5
31	3,20	15,22	19,23	17,33	13,36	34,38	base	16
31	6,12	1,27	28,31	16,35	20,35	34,38	base	153
31	6,12	1,27	28,31	16,35	20,35	37,39	base	287
31	6,12	1,27	28,31	16,35	34,38	37,39	base	303
31	6,12	19,23	1,27	28,31	16,35	20,35	base	283
31	6,12	19,23	1,27	28,31	16,35	34,38	base	314
31	6,12	19,23	1,27	28,31	16,35	37,39	base	258
31	6,12	19,23	24,25	1,27	28,31	16,35	base	321
31	6,12	24,25	1,27	28,31	16,35	20,35	base	147
31	6,12	24,25	1,27	28,31	16,35	25,38	base	296
31	6,12	24,25	1,27	28,31	16,35	34,38	base	186
31	6,12	24,25	1,27	28,31	16,35	37,39	base	297
31	6,12	24,25	1,27	28,31	24,34	16,35	base	301
31	6,17	19,23	20,35	34,38	35,39	37,39	base	56
31	6,17	3,20	15,22	17,33	13,36	34,38	base	10
32	0,1	17,23	14,36	3,37	37,38	13,39	base	86
32	0,1	20,24	19,33	22,35	19,38	37,38	base	116
32	0,1	6,12	2,29	28,34	16,38	19,38	base	206
32	0,1	6,14	19,33	22,35	19,38	37,38	base	133
32	0,1	6,14	20,24	19,33	19,38	37,38	base	66
32	0,1	6,14	20,24	19,33	22,35	19,38	base	97
32	0,1	6,14	20,24	19,33	22,35	37,38	base	106
32	0,1	6,14	20,24	22,35	19,38	37,38	base	110
32	17,23	14,36	3,37	19,38	37,38	13,39	base	5
32	17,23	14,36	3,37	33,37	37,38	13,39	base	3
32	17,23	19,33	14,36	3,37	37,38	13,39	base	22
32	17,23	20,24	14,36	3,37	37,38	13,39	base	12
32	6,12	2,29	19,33	28,34	16,38	19,38	base	153
32	6,12	2,29	28,34	16,38	19,38	37,38	base	303
32	6,12	2,29	28,34	22,35	16,38	19,38	base	287
32	6,12	20,24	2,29	28,34	16,38	19,38	base	317
32	6,12	25,26	2,29	28,34	16,38	19,38	base	287
32	6,14	17,23	14,36	3,37	37,38	13,39	base	1
32	6,14	20,24	19,33	22,35	19,38	37,38	base	62
33	0,1	19,24	22,35	33,37	21,38	37,38	base	117
33	0,1	3,21	17,23	14,36	33,37	13,39	base	80
33	0,1	3,21	17,23	14,36	37,38	13,39	base	86
33	0,1	3,21	17,23	19,24	14,36	13,39	base	128
33	0,1	3,21	17,23	21,33	14,36	13,39	base	86
33	0,1	6,12	19,24	2,29	28,34	16,38	base	241
33	0,1	6,12	2,29	28,34	16,38	21,38	base	206
33	0,1	6,12	2,29	28,34	22,35	16,38	base	194
33	0,1	6,12	2,29	28,34	33,37	16,38	base	205
33	0,1	6,12	25,26	2,29	28,34	16,38	base	194
33	0,1	6,14	19,24	22,35	21,38	37,38	base	112
33	0,1	6,14	19,24	22,35	33,37	21,38	base	97
33	0,1	6,14	19,24	22,35	33,37	37,38	base	106
33	0,1	6,14	19,24	33,37	21,38	37,38	base	69
33	0,1	6,14	22,35	33,37	21,38	37,38	base	143
33	0,1	6,14	3,21	17,23	14,36	13,39	base	93
33	3,21	17,23	14,36	33,37	37,38	13,39	base	22
33	3,21	17,23	19,24	14,36	33,37	13,39	base	16
33	3,21	17,23	19,24	14,36	37,38	13,39	base	12
33	3,21	17,23	19,24	21,33	14,36	13,39	base	12
33	3,21	17,23	21,33	14,36	33,37	13,39	base	22
33	3,21	17,23	21,33	14,36	37,38	13,39	base	3
33	6,12	19,24	2,29	28,34	16,38	21,38	base	317
33	6,12	19,24	2,29	28,34	22,35	16,38	base	258
33	6,12	19,24	2,29	28,34	33,37	16,38	base	314
33	6,12	19,24	25,26	2,29	28,34	16,38	base	258
33	6,12	2,29	28,34	22,35	16,38	21,38	base	287
33	6,12	2,29	28,34	22,35	33,37	16,38	base	186
33	6,12	2,29	28,34	33,37	16,38	21,38	base	153
33	6,12	25,26	2,29	28,34	16,38	21,38	base	287
33	6,12	25,26	2,29	28,34	22,35	16,38	base	297
33	6,12	25,26	2,29	28,34	33,37	16,38	base	186
33	6,14	19,24	22,35	33,37	21,38	37,38	base	64
33	6,14	3,21	17,23	14,36	33,37	13,39	base	10
33	6,14	3,21	17,23	14,36	37,38	13,39	base	1
33	6,14	3,21	17,23	19,24	14,36	13,39	base	19
33	6,14	3,21	17,23	21,33	14,36	13,39	base	1
34	0,2	19,22	33,36	34,36	33,38	35,39	base	155
34	0,2	6,12	1,27	26,30	16,36	33,36	base	215
34	0,2	6,17	19,22	33,36	33,38	35,39	base	109
34	0,2	6,17	19,22	33,36	34,36	33,38	base	110
34	0,2	6,17	19,22	33,36	34,36	35,39	base	66
34	0,2	6,17	19,22	34,36	33,38	35,39	base	71
34	0,2	6,17	33,36	34,36	33,38	35,39	base	87
34	15,21	17,32	3,34	34,36	13,37	35,39	base	22
34	6,12	1,27	26,30	16,36	33,36	33,38	base	287
34	6,12	1,27	26,30	16,36	33,36	34,36	base	186
34	6,12	1,27	26,30	16,36	33,36	35,39	base	153
34	6,12	19,22	1,27	26,30	16,36	33,36	base	283
34	6,12	23,24	1,27	26,30	16,36	33,36	base	147
34	6,17	19,22	33,36	34,36	33,38	35,39	base	53
35	0,2	20,23	19,24	23,35	35,38	36,39	base	99
