parent	edge_1	edge_2	edge_3	edge_4	edge_5	target_kind	target_index
96	2,5	13,15	20,35	31,38	36,40	base	217
96	2,5	13,15	20,35	35,40	36,40	base	25
96	2,5	13,15	23,34	20,35	31,38	base	120
96	2,5	13,15	23,34	20,35	35,40	base	34
96	2,5	13,15	23,34	20,35	36,40	base	218
96	2,5	13,15	23,34	31,38	35,40	base	49
96	2,5	13,15	23,34	31,38	36,40	base	33
96	2,5	13,15	23,34	35,40	36,40	base	38
96	2,5	13,15	31,38	35,40	36,40	base	28
96	2,5	20,35	31,38	35,40	36,40	base	137
96	2,5	23,34	20,35	31,38	35,40	base	102
96	2,5	23,34	20,35	31,38	36,40	base	101
96	2,5	23,34	20,35	35,40	36,40	base	165
96	2,5	23,34	31,38	35,40	36,40	base	156
96	23,34	20,35	31,38	35,40	36,40	base	182
96	9,23	3,29	26,33	23,34	16,35	base	232
97	13,15	22,33	30,37	34,41	39,41	base	123
97	13,15	22,33	30,37	35,39	34,41	base	124
97	13,15	22,33	30,37	35,39	39,41	base	226
97	13,15	22,33	35,39	34,41	39,41	base	221
97	13,15	30,37	35,39	34,41	39,41	base	57
97	2,5	13,15	22,33	30,37	34,41	base	61
97	2,5	13,15	22,33	30,37	35,39	base	219
97	2,5	13,15	22,33	30,37	39,41	base	36
97	2,5	13,15	22,33	34,41	39,41	base	35
97	2,5	13,15	22,33	35,39	34,41	base	50
97	2,5	13,15	22,33	35,39	39,41	base	37
97	2,5	13,15	30,37	34,41	39,41	base	47
97	2,5	13,15	30,37	35,39	34,41	base	30
97	2,5	13,15	30,37	35,39	39,41	base	26
97	2,5	13,15	35,39	34,41	39,41	base	27
97	2,5	22,33	30,37	34,41	39,41	base	157
97	2,5	22,33	30,37	35,39	34,41	base	158
97	2,5	22,33	30,37	35,39	39,41	base	104
97	2,5	22,33	35,39	34,41	39,41	base	163
97	2,5	30,37	35,39	34,41	39,41	base	136
97	22,33	30,37	35,39	34,41	39,41	base	113
97	9,22	3,28	25,32	22,33	16,41	base	231
98	1,3	12,21	32,35	33,37	35,41	base	36
98	1,3	12,21	32,35	33,37	36,41	base	61
98	1,3	12,21	32,35	35,41	36,41	base	35
98	1,3	12,21	33,37	35,41	36,41	base	51
98	1,3	32,35	33,37	35,41	36,41	base	157
98	1,3	4,16	12,21	32,35	33,37	base	43
98	1,3	4,16	12,21	32,35	35,41	base	45
98	1,3	4,16	12,21	32,35	36,41	base	60
98	1,3	4,16	12,21	33,37	35,41	base	26
98	1,3	4,16	12,21	33,37	36,41	base	30
98	1,3	4,16	12,21	35,41	36,41	base	27
98	1,3	4,16	32,35	33,37	35,41	base	88
98	1,3	4,16	32,35	33,37	36,41	base	134
98	1,3	4,16	32,35	35,41	36,41	base	142
98	1,3	4,16	33,37	35,41	36,41	base	136
98	1,3	4,9	6,25	28,34	15,41	base	195
98	12,21	32,35	33,37	35,41	36,41	base	123
98	4,16	12,21	32,35	33,37	35,41	base	65
98	4,16	12,21	32,35	33,37	36,41	base	63
98	4,16	12,21	32,35	35,41	36,41	base	58
98	4,16	12,21	33,37	35,41	36,41	base	57
98	4,16	32,35	33,37	35,41	36,41	base	68
98	4,9	12,21	6,25	28,34	15,41	base	284
98	4,9	6,25	22,27	28,34	15,41	base	251
98	4,9	6,25	28,34	15,41	36,41	base	229
98	4,9	6,25	28,34	32,35	15,41	base	231
98	4,9	6,25	28,34	33,37	15,41	base	243
99	1,3	12,22	17,32	33,36	36,41	base	34
99	1,3	12,22	17,32	33,36	37,41	base	31
99	1,3	12,22	17,32	36,41	37,41	base	38
99	1,3	12,22	33,36	36,41	37,41	base	49
99	1,3	17,32	33,36	36,41	37,41	base	161
99	1,3	4,10	6,25	30,35	15,41	base	206
99	1,3	4,16	12,22	17,32	33,36	base	42
99	1,3	4,16	12,22	17,32	36,41	base	25
99	1,3	4,16	12,22	17,32	37,41	base	29
99	1,3	4,16	12,22	33,36	36,41	base	48
99	1,3	4,16	12,22	33,36	37,41	base	44
99	1,3	4,16	12,22	36,41	37,41	base	28
99	1,3	4,16	17,32	33,36	36,41	base	143
99	1,3	4,16	17,32	33,36	37,41	base	133
99	1,3	4,16	17,32	36,41	37,41	base	139
99	1,3	4,16	33,36	36,41	37,41	base	141
99	12,22	17,32	33,36	36,41	37,41	base	223
99	21,24	16,28	0,37	19,38	37,41	base	128
99	4,10	12,22	6,25	30,35	15,41	base	317
99	4,10	6,25	17,32	30,35	15,41	base	230
99	4,10	6,25	23,27	30,35	15,41	base	230
99	4,10	6,25	30,35	15,41	37,41	base	241
99	4,10	6,25	30,35	33,36	15,41	base	244
99	4,16	12,22	17,32	33,36	36,41	base	64
99	4,16	12,22	17,32	33,36	37,41	base	62
99	4,16	12,22	17,32	36,41	37,41	base	55
99	4,16	12,22	33,36	36,41	37,41	base	59
99	4,16	17,32	33,36	36,41	37,41	base	106
100	12,17	19,23	33,35	34,41	39,41	base	123
100	12,17	19,23	33,35	38,39	34,41	base	124
100	12,17	19,23	33,35	38,39	39,41	base	226
100	12,17	19,23	38,39	34,41	39,41	base	221
100	12,17	33,35	38,39	34,41	39,41	base	51
100	19,23	33,35	38,39	34,41	39,41	base	113
100	4,14	12,17	19,23	33,35	34,41	base	63
100	4,14	12,17	19,23	33,35	38,39	base	76
100	4,14	12,17	19,23	33,35	39,41	base	65
100	4,14	12,17	19,23	34,41	39,41	base	58
100	4,14	12,17	19,23	38,39	34,41	base	52
100	4,14	12,17	19,23	38,39	39,41	base	54
100	4,14	12,17	33,35	34,41	39,41	base	47
100	4,14	12,17	33,35	38,39	34,41	base	30
100	4,14	12,17	33,35	38,39	39,41	base	26
100	4,14	12,17	38,39	34,41	39,41	base	27
100	4,14	19,23	33,35	34,41	39,41	base	68
100	4,14	19,23	33,35	38,39	34,41	base	70
100	4,14	19,23	33,35	38,39	39,41	base	72
100	4,14	19,23	38,39	34,41	39,41	base	111
100	4,14	33,35	38,39	34,41	39,41	base	136
100	4,6	12,17	3,26	31,32	16,41	base	189
100	4,6	19,23	3,26	31,32	16,41	base	231
100	4,6	22,25	3,26	31,32	16,41	complement	23
100	4,6	3,26	31,32	16,41	34,41	base	216
100	4,6	3,26	31,32	33,35	16,41	base	207
100	4,6	3,26	31,32	38,39	16,41	base	195
101	20,23	18,30	35,37	36,41	37,41	base	115
101	21,22	15,27	1,36	13,38	36,41	base	79
101	4,15	18,30	35,37	36,41	37,41	base	142
101	4,15	20,23	18,30	35,37	36,41	base	96
101	4,15	20,23	18,30	35,37	37,41	base	107
101	4,15	20,23	18,30	36,41	37,41	base	111
101	4,15	20,23	35,37	36,41	37,41	base	68
101	4,15	9,19	18,30	35,37	36,41	base	60
101	4,15	9,19	18,30	35,37	37,41	base	45
101	4,15	9,19	18,30	36,41	37,41	base	27
101	4,15	9,19	20,23	18,30	35,37	base	74
101	4,15	9,19	20,23	18,30	36,41	base	52
101	4,15	9,19	20,23	18,30	37,41	base	54
101	4,15	9,19	20,23	35,37	36,41	base	63
101	4,15	9,19	20,23	35,37	37,41	base	65
101	4,15	9,19	20,23	36,41	37,41	base	57
101	4,15	9,19	35,37	36,41	37,41	base	47
101	4,6	2,26	18,30	32,34	14,41	base	195
101	4,6	2,26	24,28	32,34	14,41	base	195
101	4,6	2,26	32,34	14,41	36,41	base	204
101	4,6	2,26	32,34	35,37	14,41	base	207
101	4,6	20,23	2,26	32,34	14,41	base	243
101	4,6	9,19	2,26	32,34	14,41	base	152
101	9,19	18,30	35,37	36,41	37,41	base	35
101	9,19	20,23	18,30	35,37	36,41	base	228
101	9,19	20,23	18,30	35,37	37,41	base	222
101	9,19	20,23	18,30	36,41	37,41	base	221
101	9,19	20,23	35,37	36,41	37,41	base	123
102	12,17	18,33	35,37	36,37	36,39	base	50
102	12,17	19,23	18,33	35,37	36,37	base	228
102	12,17	19,23	18,33	35,37	36,39	base	221
102	12,17	19,23	18,33	36,37	36,39	base	83
102	12,17	19,23	35,37	36,37	36,39	base	124
102	19,23	18,33	35,37	36,37	36,39	base	181
102	20,22	15,28	0,35	35,37	16,38	base	85
102	4,15	12,17	18,33	35,37	36,37	base	60
102	4,15	12,17	18,33	35,37	36,39	base	27
102	4,15	12,17	18,33	36,37	36,39	base	121
102	4,15	12,17	19,23	18,33	35,37	base	58
102	4,15	12,17	19,23	18,33	36,37	base	74
102	4,15	12,17	19,23	18,33	36,39	base	54
102	4,15	12,17	19,23	35,37	36,37	base	63
102	4,15	12,17	19,23	35,37	36,39	base	57
102	4,15	12,17	19,23	36,37	36,39	base	76
102	4,15	12,17	35,37	36,37	36,39	base	30
102	4,15	18,33	35,37	36,37	36,39	base	138
102	4,15	19,23	18,33	35,37	36,37	base	96
102	4,15	19,23	18,33	35,37	36,39	base	111
102	4,15	19,23	18,33	36,37	36,39	base	108
102	4,15	19,23	35,37	36,37	36,39	base	70
102	4,6	3,27	32,34	13,37	36,37	base	207
103	20,22	33,36	35,37	34,41	36,41	base	154
103	4,15	20,22	33,36	34,41	36,41	base	106
103	4,15	20,22	33,36	35,37	34,41	base	66
103	4,15	20,22	33,36	35,37	36,41	base	69
103	4,15	20,22	35,37	34,41	36,41	base	71
103	4,15	33,36	35,37	34,41	36,41	base	141
103	4,15	8,18	20,22	33,36	34,41	base	62
103	4,15	8,18	20,22	33,36	35,37	base	75
103	4,15	8,18	20,22	33,36	36,41	base	64
103	4,15	8,18	20,22	34,41	36,41	base	55
103	4,15	8,18	20,22	35,37	34,41	base	53
103	4,15	8,18	20,22	35,37	36,41	base	56
103	4,15	8,18	33,36	34,41	36,41	base	46
103	4,15	8,18	33,36	35,37	34,41	base	44
103	4,15	8,18	33,36	35,37	36,41	base	48
103	4,15	8,18	35,37	34,41	36,41	base	28
103	4,6	2,25	23,27	30,32	14,41	base	214
103	4,6	2,25	30,32	14,41	34,41	base	194
103	4,6	2,25	30,32	33,36	14,41	base	215
103	4,6	2,25	30,32	35,37	14,41	base	206
103	4,6	20,22	2,25	30,32	14,41	base	230
103	4,6	8,18	2,25	30,32	14,41	base	287
103	8,18	20,22	33,36	34,41	36,41	base	223
103	8,18	20,22	33,36	35,37	34,41	base	125
103	8,18	20,22	33,36	35,37	36,41	base	122
103	8,18	20,22	35,37	34,41	36,41	base	227
103	8,18	33,36	35,37	34,41	36,41	base	49
104	17,25	19,34	22,36	22,38	37,38	base	116
104	18,23	14,30	0,37	37,38	16,39	base	86
104	4,14	17,25	19,34	22,36	22,38	base	97
104	4,14	17,25	19,34	22,36	37,38	base	106
104	4,14	17,25	19,34	22,38	37,38	base	110
104	4,14	17,25	22,36	22,38	37,38	base	66
104	4,14	19,34	22,36	22,38	37,38	base	133
104	4,14	9,20	17,25	19,34	22,36	base	64
104	4,14	9,20	17,25	19,34	22,38	base	73
104	4,14	9,20	17,25	19,34	37,38	base	55
104	4,14	9,20	17,25	22,36	22,38	base	75
104	4,14	9,20	17,25	22,36	37,38	base	59
104	4,14	9,20	17,25	22,38	37,38	base	53
104	4,14	9,20	19,34	22,36	22,38	base	42
104	4,14	9,20	19,34	22,36	37,38	base	46
104	4,14	9,20	19,34	22,38	37,38	base	29
104	4,14	9,20	22,36	22,38	37,38	base	44
104	4,6	3,28	32,35	13,38	22,38	base	206
104	9,20	17,25	19,34	22,36	22,38	base	84
104	9,20	17,25	19,34	22,36	37,38	base	223
104	9,20	17,25	19,34	22,38	37,38	base	224
104	9,20	17,25	22,36	22,38	37,38	base	125
104	9,20	19,34	22,36	22,38	37,38	base	31
105	18,22	15,29	1,35	14,36	35,39	base	80
105	19,24	21,30	35,39	37,41	39,41	base	114
105	4,15	19,24	21,30	35,39	37,41	base	110
105	4,15	19,24	21,30	35,39	39,41	base	106
105	4,15	19,24	21,30	37,41	39,41	base	112
105	4,15	19,24	35,39	37,41	39,41	base	71
105	4,15	21,30	35,39	37,41	39,41	base	139
105	4,15	7,20	19,24	21,30	35,39	base	62
105	4,15	7,20	19,24	21,30	37,41	base	73
105	4,15	7,20	19,24	21,30	39,41	base	64
105	4,15	7,20	19,24	35,39	37,41	base	53
105	4,15	7,20	19,24	35,39	39,41	base	59
105	4,15	7,20	19,24	37,41	39,41	base	56
105	4,15	7,20	21,30	35,39	37,41	base	29
105	4,15	7,20	21,30	35,39	39,41	base	46
105	4,15	7,20	21,30	37,41	39,41	base	25
105	4,15	7,20	35,39	37,41	39,41	base	28
105	4,6	19,24	2,25	33,34	13,39	base	244
105	4,6	2,25	21,30	33,34	13,39	base	215
105	4,6	2,25	23,26	33,34	13,39	base	215
105	4,6	2,25	33,34	13,39	35,39	base	205
105	4,6	2,25	33,34	13,39	37,41	base	206
105	4,6	7,20	2,25	33,34	13,39	base	153
105	7,20	19,24	21,30	35,39	37,41	base	224
105	7,20	19,24	21,30	35,39	39,41	base	223
105	7,20	19,24	21,30	37,41	39,41	base	220
105	7,20	19,24	35,39	37,41	39,41	base	227
105	7,20	21,30	35,39	37,41	39,41	base	38
106	1,5	13,16	20,24	23,33	24,36	base	119
106	1,5	13,16	20,24	23,33	32,40	base	36
106	1,5	13,16	20,24	23,33	36,37	base	37
106	1,5	13,16	20,24	24,36	32,40	base	43
106	1,5	13,16	20,24	24,36	36,37	base	121
106	1,5	13,16	20,24	36,37	32,40	base	26
106	1,5	13,16	23,33	24,36	32,40	base	61
106	1,5	13,16	23,33	24,36	36,37	base	50
106	1,5	13,16	23,33	36,37	32,40	base	51
106	1,5	13,16	24,36	36,37	32,40	base	30
106	1,5	20,24	23,33	24,36	32,40	base	105
106	1,5	20,24	23,33	24,36	36,37	base	103
106	1,5	20,24	23,33	36,37	32,40	base	104
106	1,5	20,24	24,36	36,37	32,40	base	135
106	1,5	23,33	24,36	36,37	32,40	base	158
106	13,16	20,24	23,33	24,36	32,40	base	82
106	13,16	20,24	23,33	24,36	36,37	base	83
106	13,16	20,24	23,33	36,37	32,40	base	226
106	13,16	20,24	24,36	36,37	32,40	base	76
106	13,16	23,33	24,36	36,37	32,40	base	124
106	17,18	0,20	27,33	21,39	32,40	base	187
106	20,24	23,33	24,36	36,37	32,40	base	99
107	1,5	13,16	22,31	34,36	30,40	base	120
107	1,5	13,16	22,31	34,36	34,37	base	218
107	1,5	13,16	22,31	34,36	35,36	base	31
107	1,5	13,16	22,31	34,37	30,40	base	32
107	1,5	13,16	22,31	35,36	30,40	base	49
107	1,5	13,16	22,31	35,36	34,37	base	38
107	1,5	13,16	34,36	34,37	30,40	base	217
107	1,5	13,16	34,36	35,36	30,40	base	44
107	1,5	13,16	34,36	35,36	34,37	base	29
107	1,5	13,16	35,36	34,37	30,40	base	28
107	1,5	22,31	34,36	34,37	30,40	base	101
107	1,5	22,31	34,36	35,36	30,40	base	159
107	1,5	22,31	34,36	35,36	34,37	base	162
107	1,5	22,31	35,36	34,37	30,40	base	156
107	1,5	34,36	35,36	34,37	30,40	base	87
107	13,16	22,31	34,36	34,37	30,40	base	81
107	13,16	22,31	34,36	35,36	30,40	base	125
107	13,16	22,31	34,36	35,36	34,37	base	224
107	13,16	22,31	35,36	34,37	30,40	base	227
107	13,16	34,36	35,36	34,37	30,40	base	53
107	22,31	34,36	35,36	34,37	30,40	base	155
108	13,16	22,34	29,35	33,37	35,41	base	122
108	13,16	22,34	29,35	33,37	36,41	base	125
108	13,16	22,34	29,35	35,41	36,41	base	223
108	13,16	22,34	33,37	35,41	36,41	base	227
108	13,16	29,35	33,37	35,41	36,41	base	59
108	2,3	13,16	22,34	29,35	33,37	base	120
108	2,3	13,16	22,34	29,35	35,41	base	34
108	2,3	13,16	22,34	29,35	36,41	base	31
108	2,3	13,16	22,34	33,37	35,41	base	32
108	2,3	13,16	22,34	33,37	36,41	base	33
108	2,3	13,16	22,34	35,41	36,41	base	38
108	2,3	13,16	29,35	33,37	35,41	base	48
108	2,3	13,16	29,35	33,37	36,41	base	44
108	2,3	13,16	29,35	35,41	36,41	base	46
108	2,3	13,16	33,37	35,41	36,41	base	28
108	2,3	22,34	29,35	33,37	35,41	base	102
108	2,3	22,34	29,35	33,37	36,41	base	159
108	2,3	22,34	29,35	35,41	36,41	base	161
108	2,3	22,34	33,37	35,41	36,41	base	156
108	2,3	29,35	33,37	35,41	36,41	base	141
108	22,34	29,35	33,37	35,41	36,41	base	154
108	8,22	5,27	25,31	22,34	15,41	base	230
109	12,17	16,32	23,35	30,36	36,41	base	222
109	12,17	16,32	23,35	30,36	37,41	base	228
109	12,17	16,32	23,35	36,41	37,41	base	221
109	12,17	16,32	30,36	36,41	37,41	base	58
109	12,17	23,35	30,36	36,41	37,41	base	123
109	16,32	23,35	30,36	36,41	37,41	base	115
109	18,22	24,35	0,37	19,38	37,41	base	167
109	2,3	12,17	16,32	23,35	30,36	base	119
109	2,3	12,17	16,32	23,35	36,41	base	37
109	2,3	12,17	16,32	23,35	37,41	base	50
109	2,3	12,17	16,32	30,36	36,41	base	45
109	2,3	12,17	16,32	30,36	37,41	base	60
109	2,3	12,17	16,32	36,41	37,41	base	27
109	2,3	12,17	23,35	30,36	36,41	base	36
109	2,3	12,17	23,35	30,36	37,41	base	61
109	2,3	12,17	23,35	36,41	37,41	base	51
109	2,3	12,17	30,36	36,41	37,41	base	47
109	2,3	16,32	23,35	30,36	36,41	base	164
109	2,3	16,32	23,35	30,36	37,41	base	160
109	2,3	16,32	23,35	36,41	37,41	base	163
109	2,3	16,32	30,36	36,41	37,41	base	142
109	2,3	23,35	30,36	36,41	37,41	base	157
109	8,23	5,27	26,34	23,35	15,41	base	243
110	1,5	13,16	20,37	36,37	32,40	base	26
110	1,5	13,16	23,34	20,37	32,40	base	219
110	1,5	13,16	23,34	20,37	36,37	base	37
110	1,5	13,16	23,34	29,36	20,37	base	119
110	1,5	13,16	23,34	29,36	32,40	base	61
110	1,5	13,16	23,34	29,36	36,37	base	35
110	1,5	13,16	23,34	36,37	32,40	base	51
110	1,5	13,16	29,36	20,37	32,40	base	43
110	1,5	13,16	29,36	20,37	36,37	base	45
110	1,5	13,16	29,36	36,37	32,40	base	47
110	1,5	23,34	20,37	36,37	32,40	base	104
110	1,5	23,34	29,36	20,37	32,40	base	105
110	1,5	23,34	29,36	20,37	36,37	base	164
110	1,5	23,34	29,36	36,37	32,40	base	157
110	1,5	29,36	20,37	36,37	32,40	base	88
110	13,16	23,34	20,37	36,37	32,40	base	226
110	13,16	23,34	29,36	20,37	32,40	base	82
110	13,16	23,34	29,36	20,37	36,37	base	222
110	13,16	23,34	29,36	36,37	32,40	base	123
110	13,16	29,36	20,37	36,37	32,40	base	65
110	17,18	0,20	26,34	21,39	32,40	base	167
110	23,34	29,36	20,37	36,37	32,40	base	185
110	8,23	3,30	23,34	25,35	15,37	base	229
111	1,5	13,16	18,25	18,31	24,36	base	31
111	1,5	13,16	18,25	18,31	34,40	base	44
111	1,5	13,16	18,25	21,25	18,31	base	42
111	1,5	13,16	18,25	21,25	24,36	base	218
111	1,5	13,16	18,25	21,25	34,40	base	217
111	1,5	13,16	18,25	24,36	34,40	base	33
111	1,5	13,16	18,31	24,36	34,40	base	49
111	1,5	13,16	21,25	18,31	24,36	base	34
111	1,5	13,16	21,25	18,31	34,40	base	48
111	1,5	13,16	21,25	24,36	34,40	base	32
111	1,5	18,25	18,31	24,36	34,40	base	159
111	1,5	18,25	21,25	18,31	24,36	base	100
111	1,5	18,25	21,25	18,31	34,40	base	90
111	1,5	18,25	21,25	24,36	34,40	base	101
111	1,5	21,25	18,31	24,36	34,40	base	102
111	13,16	18,25	18,31	24,36	34,40	base	125
111	13,16	18,25	21,25	18,31	24,36	base	84
111	13,16	18,25	21,25	18,31	34,40	base	75
111	13,16	18,25	21,25	24,36	34,40	base	81
111	13,16	21,25	18,31	24,36	34,40	base	122
111	17,19	0,21	28,36	22,39	34,40	base	118
111	18,25	21,25	18,31	24,36	34,40	base	180
112	1,5	13,16	18,29	18,37	32,40	base	43
112	1,5	13,16	18,29	18,37	36,37	base	60
112	1,5	13,16	18,29	23,34	18,37	base	119
112	1,5	13,16	18,29	23,34	32,40	base	36
112	1,5	13,16	18,29	23,34	36,37	base	35
112	1,5	13,16	18,29	36,37	32,40	base	47
112	1,5	13,16	18,37	36,37	32,40	base	30
112	1,5	13,16	23,34	18,37	32,40	base	219
112	1,5	13,16	23,34	18,37	36,37	base	50
112	1,5	13,16	23,34	36,37	32,40	base	51
112	1,5	18,29	18,37	36,37	32,40	base	134
112	1,5	18,29	23,34	18,37	32,40	base	105
112	1,5	18,29	23,34	18,37	36,37	base	160
112	1,5	18,29	23,34	36,37	32,40	base	157
112	1,5	23,34	18,37	36,37	32,40	base	158
112	13,16	18,29	18,37	36,37	32,40	base	63
112	13,16	18,29	23,34	18,37	32,40	base	82
112	13,16	18,29	23,34	18,37	36,37	base	228
112	13,16	18,29	23,34	36,37	32,40	base	123
112	13,16	23,34	18,37	36,37	32,40	base	124
112	18,29	23,34	18,37	36,37	32,40	base	184
113	0,21	22,25	18,31	19,36	24,39	base	131
113	0,21	22,25	18,31	21,36	24,39	base	126
113	0,21	22,25	19,26	18,31	24,39	base	128
113	1,6	0,21	22,25	18,31	24,39	base	86
113	1,6	12,20	19,26	19,36	15,37	base	31
113	1,6	12,20	19,26	21,26	15,37	base	218
113	1,6	12,20	19,26	21,26	19,36	base	120
113	1,6	12,20	21,26	19,36	15,37	base	34
113	1,6	19,26	21,26	19,36	15,37	base	100
113	1,6	5,18	12,20	19,26	15,37	base	29
113	1,6	5,18	12,20	19,26	19,36	base	44
113	1,6	5,18	12,20	19,26	21,26	base	217
113	1,6	5,18	12,20	19,36	15,37	base	46
113	1,6	5,18	12,20	21,26	15,37	base	25
113	1,6	5,18	12,20	21,26	19,36	base	48
113	1,6	5,18	19,26	19,36	15,37	base	133
113	1,6	5,18	19,26	21,26	15,37	base	91
113	1,6	5,18	19,26	21,26	19,36	base	90
113	1,6	5,18	21,26	19,36	15,37	base	143
113	12,20	0,21	22,25	18,31	24,39	base	12
113	12,20	19,26	21,26	19,36	15,37	base	84
113	5,18	0,21	22,25	18,31	24,39	base	118
113	5,18	12,20	19,26	19,36	15,37	base	62
113	5,18	12,20	19,26	21,26	15,37	base	73
113	5,18	12,20	19,26	21,26	19,36	base	75
113	5,18	12,20	21,26	19,36	15,37	base	64
113	5,18	19,26	21,26	19,36	15,37	base	97
113	5,8	17,26	19,26	3,32	28,38	base	241
114	0,20	21,24	17,30	23,38	34,39	base	130
114	1,6	12,19	18,25	18,36	34,39	base	61
114	1,6	12,19	18,25	20,25	18,36	base	119
114	1,6	12,19	18,25	20,25	34,39	base	219
114	1,6	12,19	20,25	18,36	34,39	base	36
114	1,6	18,25	20,25	18,36	34,39	base	105
114	1,6	5,17	12,19	18,25	18,36	base	60
114	1,6	5,17	12,19	18,25	20,25	base	121
114	1,6	5,17	12,19	18,25	34,39	base	30
114	1,6	5,17	12,19	18,36	34,39	base	47
114	1,6	5,17	12,19	20,25	18,36	base	45
114	1,6	5,17	12,19	20,25	34,39	base	26
114	1,6	5,17	18,25	18,36	34,39	base	134
114	1,6	5,17	18,25	20,25	18,36	complement	40
114	1,6	5,17	18,25	20,25	34,39	base	135
114	1,6	5,17	20,25	18,36	34,39	base	88
114	12,19	18,25	20,25	18,36	34,39	base	82
114	5,17	12,19	18,25	18,36	34,39	base	63
114	5,17	12,19	18,25	20,25	18,36	base	74
114	5,17	12,19	18,25	20,25	34,39	base	76
114	5,17	12,19	20,25	18,36	34,39	base	65
114	5,17	18,25	20,25	18,36	34,39	base	67
114	5,8	16,25	18,25	3,31	27,37	base	229
115	0,19	20,23	17,29	22,37	32,39	base	131
115	1,6	12,18	19,24	24,35	32,39	base	120
115	1,6	12,18	19,24	24,35	35,38	base	218
115	1,6	12,18	19,24	35,38	32,39	base	32
115	1,6	12,18	24,35	35,38	32,39	base	33
115	1,6	19,24	24,35	35,38	32,39	base	101
115	1,6	4,17	12,18	19,24	24,35	base	42
115	1,6	4,17	12,18	19,24	32,39	base	48
115	1,6	4,17	12,18	19,24	35,38	base	25
115	1,6	4,17	12,18	24,35	32,39	base	44
115	1,6	4,17	12,18	24,35	35,38	base	29
115	1,6	4,17	12,18	35,38	32,39	base	28
115	1,6	4,17	19,24	24,35	32,39	base	90
115	1,6	4,17	19,24	24,35	35,38	base	91
115	1,6	4,17	19,24	35,38	32,39	base	137
115	1,6	4,17	24,35	35,38	32,39	base	87
115	12,18	19,24	24,35	35,38	32,39	base	81
115	4,17	12,18	19,24	24,35	32,39	base	75
115	4,17	12,18	19,24	24,35	35,38	base	73
115	4,17	12,18	19,24	35,38	32,39	base	56
115	4,17	12,18	24,35	35,38	32,39	base	53
115	4,17	19,24	24,35	35,38	32,39	base	109
115	4,9	15,24	3,31	24,35	28,36	base	232
116	0,19	20,23	17,28	22,36	31,38	base	129
116	1,6	12,18	19,35	31,38	35,40	base	36
116	1,6	12,18	19,35	31,38	37,40	base	219
116	1,6	12,18	19,35	35,40	37,40	base	37
116	1,6	12,18	31,38	35,40	37,40	base	51
116	1,6	19,35	31,38	35,40	37,40	base	104
116	1,6	4,17	12,18	19,35	31,38	base	43
116	1,6	4,17	12,18	19,35	35,40	base	45
116	1,6	4,17	12,18	19,35	37,40	base	121
116	1,6	4,17	12,18	31,38	35,40	base	47
116	1,6	4,17	12,18	31,38	37,40	base	30
116	1,6	4,17	12,18	35,40	37,40	base	27
116	1,6	4,17	19,35	31,38	35,40	base	88
116	1,6	4,17	19,35	31,38	37,40	base	135
116	1,6	4,17	19,35	35,40	37,40	base	140
116	1,6	4,17	31,38	35,40	37,40	base	136
116	1,6	4,9	3,30	27,34	15,35	base	216
116	12,18	19,35	31,38	35,40	37,40	base	226
116	4,17	12,18	19,35	31,38	35,40	base	65
116	4,17	12,18	19,35	31,38	37,40	base	76
116	4,17	12,18	19,35	35,40	37,40	base	54
116	4,17	12,18	31,38	35,40	37,40	base	57
116	4,17	19,35	31,38	35,40	37,40	base	72
116	4,9	12,18	3,30	27,34	15,35	base	257
116	4,9	24,25	3,30	27,34	15,35	base	247
116	4,9	3,30	27,34	15,35	19,35	base	231
116	4,9	3,30	27,34	15,35	31,38	base	242
116	4,9	3,30	27,34	15,35	37,40	base	229
117	1,6	12,18	33,36	33,38	30,39	base	219
117	1,6	12,18	33,36	34,36	30,39	base	61
117	1,6	12,18	33,36	34,36	33,38	base	50
117	1,6	12,18	34,36	33,38	30,39	base	51
117	1,6	33,36	34,36	33,38	30,39	base	158
117	1,6	4,17	12,18	33,36	30,39	base	43
117	1,6	4,17	12,18	33,36	33,38	base	121
117	1,6	4,17	12,18	33,36	34,36	base	60
117	1,6	4,17	12,18	33,38	30,39	base	26
117	1,6	4,17	12,18	34,36	30,39	base	47
117	1,6	4,17	12,18	34,36	33,38	base	27
117	1,6	4,17	33,36	33,38	30,39	base	135
117	1,6	4,17	33,36	34,36	30,39	base	134
117	1,6	4,17	33,36	34,36	33,38	base	138
117	1,6	4,17	34,36	33,38	30,39	base	136
117	12,18	33,36	34,36	33,38	30,39	base	124
117	4,17	12,18	33,36	33,38	30,39	base	76
117	4,17	12,18	33,36	34,36	30,39	base	63
117	4,17	12,18	33,36	34,36	33,38	base	52
117	4,17	12,18	34,36	33,38	30,39	base	57
117	4,17	33,36	34,36	33,38	30,39	base	70
117	4,9	3,29	26,35	15,36	33,36	base	231
118	10,24	0,28	19,33	31,37	18,39	base	68
118	10,24	0,28	22,35	31,37	18,39	base	111
118	10,24	0,28	31,37	18,39	25,39	base	72
118	10,24	19,25	0,28	31,37	18,39	base	70
118	10,24	23,24	0,28	31,37	18,39	base	113
118	12,14	10,24	0,28	31,37	18,39	base	57
118	12,14	23,24	19,25	19,33	33,39	base	0
118	3,5	10,24	0,28	31,37	18,39	base	136
118	3,5	12,14	19,25	19,33	33,39	base	2
