orbit,packings,calls1,calls2,calls3,calls4,candidates1,candidates2,candidates3,candidates4,found
1749,218,0,0,10,218,0,0,0,10,0
1750,108,0,0,3,108,0,0,0,3,0
1751,1,0,0,1,1,0,0,0,1,0
1752,59,0,0,1,59,0,0,0,1,0
1753,27,0,0,2,27,0,0,0,2,0
1754,0,0,0,0,0,0,0,0,0,0
1755,76,0,0,0,76,0,0,0,0,0
1756,16,0,0,0,16,0,0,0,0,0
1757,34,0,0,1,34,0,0,0,1,0
1758,20,0,0,0,20,0,0,0,0,0
1759,2,0,0,0,2,0,0,0,0,0
1760,0,0,0,0,0,0,0,0,0,0
1761,0,0,0,0,0,0,0,0,0,0
1762,24,0,0,1,24,0,0,0,1,0
1763,6,0,0,0,6,0,0,0,0,0
1764,9,0,0,0,9,0,0,0,0,0
1765,4,0,0,0,4,0,0,0,0,0
1766,1,0,0,0,1,0,0,0,0,0
1767,13,0,0,0,13,0,0,0,0,0
1768,74,0,0,4,74,0,0,0,4,0
1769,10,0,0,0,10,0,0,0,0,0
1770,2,0,0,0,2,0,0,0,0,0
1771,22,0,0,1,22,0,0,0,1,0
1772,2,0,0,0,2,0,0,0,0,0
1773,4,0,0,2,4,0,0,0,2,0
1774,0,0,0,0,0,0,0,0,0,0
1775,29,0,0,2,29,0,0,0,2,0
1776,0,0,0,0,0,0,0,0,0,0
1777,9,0,0,0,9,0,0,0,0,0
1778,40,0,0,1,40,0,0,0,1,0
1779,86,0,0,4,86,0,0,0,4,0
1780,0,0,0,0,0,0,0,0,0,0
1781,40,0,0,3,40,0,0,0,3,0
1782,0,0,0,0,0,0,0,0,0,0
1783,104,0,0,2,104,0,0,0,2,0
1784,47,0,0,2,47,0,0,0,2,0
1785,179,0,0,13,179,0,0,0,13,0
1786,76,0,0,0,76,0,0,0,0,0
1787,2,0,0,0,2,0,0,0,0,0
1788,18,0,0,0,18,0,0,0,0,0
1789,71,0,0,4,71,0,0,0,4,0
1790,45,0,0,1,45,0,0,0,1,0
1791,34,0,0,0,34,0,0,0,0,0
1792,4,0,0,0,4,0,0,0,0,0
1793,5,0,0,1,5,0,0,0,1,0
1794,49,0,0,2,49,0,0,0,2,0
1795,7,0,0,1,7,0,0,0,1,0
1796,16,0,0,0,16,0,0,0,0,0
1797,28,0,0,2,28,0,0,0,2,0
1798,40,0,0,3,40,0,0,0,3,0
1799,51,0,0,0,51,0,0,0,0,0
1800,13,0,0,1,13,0,0,0,1,0
1801,8,0,0,1,8,0,0,0,1,0
1802,76,0,0,2,76,0,0,0,2,0
1803,7,0,0,0,7,0,0,0,0,0
1804,25,0,0,0,25,0,0,0,0,0
1805,41,0,0,2,41,0,0,0,2,0
1806,10,0,0,0,10,0,0,0,0,0
1807,5,0,0,0,5,0,0,0,0,0
1808,55,0,0,2,55,0,0,0,2,0
1809,11,0,0,0,11,0,0,0,0,0
1810,30,0,0,1,30,0,0,0,1,0
1811,78,0,0,5,78,0,0,0,5,0
1812,38,0,0,1,38,0,0,0,1,0
1813,146,0,0,6,146,0,0,0,6,0
1814,0,0,0,0,0,0,0,0,0,0
1815,3,0,0,0,3,0,0,0,0,0
1816,36,0,0,2,36,0,0,0,2,0
1817,38,0,0,1,38,0,0,0,1,0
1818,6,0,0,0,6,0,0,0,0,0
1819,32,0,0,0,32,0,0,0,0,0
1820,0,0,0,0,0,0,0,0,0,0
1821,3,0,0,0,3,0,0,0,0,0
1822,0,0,0,0,0,0,0,0,0,0
1823,12,0,0,0,12,0,0,0,0,0
1824,50,0,0,4,50,0,0,0,4,0
1825,0,0,0,0,0,0,0,0,0,0
1826,84,0,0,2,84,0,0,0,2,0
1827,29,0,0,0,29,0,0,0,0,0
1828,0,0,0,0,0,0,0,0,0,0
1829,46,0,0,2,46,0,0,0,2,0
1830,6,0,0,1,6,0,0,0,1,0
1831,33,0,0,1,33,0,0,0,1,0
1832,20,0,0,0,20,0,0,0,0,0
1833,53,0,0,0,53,0,0,0,0,0
1834,18,0,0,0,18,0,0,0,0,0
1835,65,0,0,3,65,0,0,0,3,0
1836,1,0,0,0,1,0,0,0,0,0
1837,96,0,0,4,96,0,0,0,4,0
1838,26,0,0,0,26,0,0,0,0,0
1839,0,0,0,0,0,0,0,0,0,0
1840,4,0,0,0,4,0,0,0,0,0
1841,2,0,0,0,2,0,0,0,0,0
1842,83,0,0,1,83,0,0,0,1,0
1843,1,0,0,0,1,0,0,0,0,0
1844,2,0,0,1,2,0,0,0,1,0
1845,5,0,0,0,5,0,0,0,0,0
1846,6,0,0,0,6,0,0,0,0,0
1847,13,0,0,0,13,0,0,0,0,0
1848,1,0,0,0,1,0,0,0,0,0
1849,1,0,0,0,1,0,0,0,0,0
1850,13,0,0,1,13,0,0,0,1,0
1851,3,0,0,0,3,0,0,0,0,0
1852,2,0,0,0,2,0,0,0,0,0
1853,0,0,0,0,0,0,0,0,0,0
1854,40,0,0,2,40,0,0,0,2,0
1855,53,0,0,1,53,0,0,0,1,0
1856,1,0,0,0,1,0,0,0,0,0
1857,1,0,0,0,1,0,0,0,0,0
1858,12,0,0,0,12,0,0,0,0,0
1859,23,0,0,2,23,0,0,0,2,0
1860,10,0,0,0,10,0,0,0,0,0
1861,64,0,0,2,64,0,0,0,2,0
1862,1,0,0,0,1,0,0,0,0,0
1863,4,0,0,0,4,0,0,0,0,0
1864,27,0,0,2,27,0,0,0,2,0
1865,64,0,0,2,64,0,0,0,2,0
1866,80,0,0,4,80,0,0,0,4,0
1867,3,0,0,0,3,0,0,0,0,0
1868,1,0,0,0,1,0,0,0,0,0
1869,43,0,0,1,43,0,0,0,1,0
1870,23,0,0,0,23,0,0,0,0,0
1871,0,0,0,0,0,0,0,0,0,0
1872,69,0,0,2,69,0,0,0,2,0
1873,2,0,0,0,2,0,0,0,0,0
1874,7,0,0,0,7,0,0,0,0,0
1875,16,0,0,1,16,0,0,0,1,0
1876,2,0,0,0,2,0,0,0,0,0
1877,126,0,0,4,126,0,0,0,4,0
1878,12,0,0,0,12,0,0,0,0,0
1879,4,0,0,0,4,0,0,0,0,0
1880,37,0,0,1,37,0,0,0,1,0
1881,63,0,0,3,63,0,0,0,3,0
1882,0,0,0,0,0,0,0,0,0,0
1883,21,0,0,0,21,0,0,0,0,0
1884,26,0,0,1,26,0,0,0,1,0
1885,19,0,0,1,19,0,0,0,1,0
1886,2,0,0,0,2,0,0,0,0,0
1887,0,0,0,0,0,0,0,0,0,0
1888,16,0,0,1,16,0,0,0,1,0
1889,0,0,0,0,0,0,0,0,0,0
1890,1,0,0,0,1,0,0,0,0,0
1891,17,0,0,0,17,0,0,0,0,0
1892,1,0,0,0,1,0,0,0,0,0
1893,3,0,0,0,3,0,0,0,0,0
1894,9,0,0,0,9,0,0,0,0,0
1895,0,0,0,0,0,0,0,0,0,0
1896,26,0,0,2,26,0,0,0,2,0
1897,9,0,0,0,9,0,0,0,0,0
1898,0,0,0,0,0,0,0,0,0,0
1899,22,0,0,1,22,0,0,0,1,0
1900,14,0,0,0,14,0,0,0,0,0
1901,2,0,0,0,2,0,0,0,0,0
1902,16,0,0,0,16,0,0,0,0,0
1903,2,0,0,0,2,0,0,0,0,0
1904,82,0,0,2,82,0,0,0,2,0
1905,0,0,0,0,0,0,0,0,0,0
1906,2,0,0,0,2,0,0,0,0,0
1907,24,0,0,2,24,0,0,0,2,0
1908,2,0,0,0,2,0,0,0,0,0
1909,12,0,0,0,12,0,0,0,0,0
1910,12,0,0,0,12,0,0,0,0,0
1911,4,0,0,0,4,0,0,0,0,0
1912,58,0,0,1,58,0,0,0,1,0
1913,36,0,0,1,36,0,0,0,1,0
1914,2,0,0,0,2,0,0,0,0,0
1915,0,0,0,0,0,0,0,0,0,0
1916,1,0,0,0,1,0,0,0,0,0
1917,0,0,0,0,0,0,0,0,0,0
1918,3,0,0,0,3,0,0,0,0,0
1919,83,0,0,3,83,0,0,0,3,0
1920,18,0,0,0,18,0,0,0,0,0
1921,4,0,0,0,4,0,0,0,0,0
1922,2,0,0,1,2,0,0,0,1,0
1923,0,0,0,0,0,0,0,0,0,0
1924,6,0,0,1,6,0,0,0,1,0
1925,1,0,0,1,1,0,0,0,1,0
1926,22,0,0,1,22,0,0,0,1,0
1927,45,0,0,0,45,0,0,0,0,0
1928,15,0,0,0,15,0,0,0,0,0
1929,4,0,0,0,4,0,0,0,0,0
1930,14,0,0,1,14,0,0,0,1,0
1931,16,0,0,0,16,0,0,0,0,0
1932,0,0,0,0,0,0,0,0,0,0
1933,1,0,0,0,1,0,0,0,0,0
1934,0,0,0,0,0,0,0,0,0,0
1935,19,0,0,0,19,0,0,0,0,0
1936,3,0,0,0,3,0,0,0,0,0
1937,0,0,0,0,0,0,0,0,0,0
1938,0,0,0,0,0,0,0,0,0,0
1939,0,0,0,0,0,0,0,0,0,0
1940,17,0,0,2,17,0,0,0,2,0
1941,40,0,0,0,40,0,0,0,0,0
1942,28,0,0,0,28,0,0,0,0,0
1943,13,0,0,0,13,0,0,0,0,0
1944,6,0,0,0,6,0,0,0,0,0
1945,0,0,0,0,0,0,0,0,0,0
1946,0,0,0,0,0,0,0,0,0,0
1947,2,0,0,0,2,0,0,0,0,0
1948,3,0,0,0,3,0,0,0,0,0
1949,14,0,0,0,14,0,0,0,0,0
1950,37,0,0,1,37,0,0,0,1,0
1951,0,0,0,0,0,0,0,0,0,0
1952,0,0,0,0,0,0,0,0,0,0
1953,0,0,0,0,0,0,0,0,0,0
1954,4,0,0,0,4,0,0,0,0,0
1955,18,0,0,0,18,0,0,0,0,0
1956,0,0,0,0,0,0,0,0,0,0
1957,1,0,0,0,1,0,0,0,0,0
1958,2,0,0,0,2,0,0,0,0,0
1959,0,0,0,0,0,0,0,0,0,0
1960,15,0,0,1,15,0,0,0,1,0
1961,3,0,0,1,3,0,0,0,1,0
1962,0,0,0,0,0,0,0,0,0,0
1963,2,0,0,0,2,0,0,0,0,0
1964,31,0,0,0,31,0,0,0,0,0
1965,34,0,0,1,34,0,0,0,1,0
1966,0,0,0,0,0,0,0,0,0,0
1967,3,0,0,0,3,0,0,0,0,0
1968,15,0,0,1,15,0,0,0,1,0
1969,1,0,0,0,1,0,0,0,0,0
1970,1,0,0,0,1,0,0,0,0,0
1971,36,0,0,0,36,0,0,0,0,0
1972,35,0,0,4,35,0,0,0,4,0
1973,9,0,0,1,9,0,0,0,1,0
1974,1,0,0,0,1,0,0,0,0,0
1975,48,0,0,2,48,0,0,0,2,0
1976,12,0,0,1,12,0,0,0,1,0
1977,24,0,0,1,24,0,0,0,1,0
1978,3,0,0,0,3,0,0,0,0,0
1979,0,0,0,0,0,0,0,0,0,0
1980,8,0,0,1,8,0,0,0,1,0
1981,63,0,0,3,63,0,0,0,3,0
1982,0,0,0,0,0,0,0,0,0,0
1983,3,0,0,0,3,0,0,0,0,0
1984,0,0,0,0,0,0,0,0,0,0
1985,10,0,0,1,10,0,0,0,1,0
1986,21,0,0,0,21,0,0,0,0,0
1987,17,0,0,0,17,0,0,0,0,0
1988,12,0,0,1,12,0,0,0,1,0
1989,2,0,0,0,2,0,0,0,0,0
1990,0,0,0,0,0,0,0,0,0,0
1991,1,0,0,0,1,0,0,0,0,0
1992,5,0,0,0,5,0,0,0,0,0
1993,3,0,0,0,3,0,0,0,0,0
1994,59,0,0,2,59,0,0,0,2,0
1995,2,0,0,0,2,0,0,0,0,0
1996,5,0,0,0,5,0,0,0,0,0
1997,2,0,0,0,2,0,0,0,0,0
1998,39,0,0,1,39,0,0,0,1,0
1999,0,0,0,0,0,0,0,0,0,0
2000,1,0,0,0,1,0,0,0,0,0
2001,0,0,0,0,0,0,0,0,0,0
2002,37,0,0,1,37,0,0,0,1,0
2003,17,0,0,1,17,0,0,0,1,0
2004,1,0,0,0,1,0,0,0,0,0
2005,5,0,0,0,5,0,0,0,0,0
2006,3,0,0,0,3,0,0,0,0,0
2007,1,0,0,1,1,0,0,0,1,0
2008,33,0,0,1,33,0,0,0,1,0
2009,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0
2012,9,0,0,0,9,0,0,0,0,0
2013,12,0,0,0,12,0,0,0,0,0
2014,2,0,0,0,2,0,0,0,0,0
2015,4,0,0,0,4,0,0,0,0,0
2016,3,0,0,0,3,0,0,0,0,0
2017,6,0,0,0,6,0,0,0,0,0
2018,2,0,0,0,2,0,0,0,0,0
2019,9,0,0,0,9,0,0,0,0,0
2020,4,0,0,0,4,0,0,0,0,0
2021,0,0,0,0,0,0,0,0,0,0
2022,14,0,0,1,14,0,0,0,1,0
2023,0,0,0,0,0,0,0,0,0,0
2024,2,0,0,0,2,0,0,0,0,0
2025,19,0,0,0,19,0,0,0,0,0
2026,0,0,0,0,0,0,0,0,0,0
2027,0,0,0,0,0,0,0,0,0,0
2028,6,0,0,0,6,0,0,0,0,0
2029,30,0,0,1,30,0,0,0,1,0
2030,5,0,0,0,5,0,0,0,0,0
2031,3,0,0,0,3,0,0,0,0,0
2032,0,0,0,0,0,0,0,0,0,0
2033,0,0,0,0,0,0,0,0,0,0
2034,11,0,0,0,11,0,0,0,0,0
2035,6,0,0,0,6,0,0,0,0,0
2036,12,0,0,0,12,0,0,0,0,0
2037,0,0,0,0,0,0,0,0,0,0
2038,3,0,0,0,3,0,0,0,0,0
2039,0,0,0,0,0,0,0,0,0,0
2040,14,0,0,1,14,0,0,0,1,0
2041,7,0,0,1,7,0,0,0,1,0
2042,0,0,0,0,0,0,0,0,0,0
2043,36,0,0,1,36,0,0,0,1,0
2044,0,0,0,0,0,0,0,0,0,0
2045,1,0,0,0,1,0,0,0,0,0
2046,0,0,0,0,0,0,0,0,0,0
2047,5,0,0,0,5,0,0,0,0,0
2048,6,0,0,0,6,0,0,0,0,0
2049,0,0,0,0,0,0,0,0,0,0
2050,7,0,0,0,7,0,0,0,0,0
2051,1,0,0,0,1,0,0,0,0,0
2052,0,0,0,0,0,0,0,0,0,0
2053,0,0,0,0,0,0,0,0,0,0
2054,12,0,0,1,12,0,0,0,1,0
2055,1,0,0,0,1,0,0,0,0,0
2056,34,0,0,0,34,0,0,0,0,0
2057,1,0,0,0,1,0,0,0,0,0
2058,0,0,0,0,0,0,0,0,0,0
2059,7,0,0,2,7,0,0,0,2,0
2060,1,0,0,0,1,0,0,0,0,0
2061,0,0,0,0,0,0,0,0,0,0
2062,3,0,0,0,3,0,0,0,0,0
2063,0,0,0,0,0,0,0,0,0,0
2064,0,0,0,0,0,0,0,0,0,0
2065,3,0,0,0,3,0,0,0,0,0
2066,16,0,0,0,16,0,0,0,0,0
2067,3,0,0,0,3,0,0,0,0,0
2068,1,0,0,0,1,0,0,0,0,0
2069,56,0,0,1,56,0,0,0,1,0
2070,45,0,0,1,45,0,0,0,1,0
2071,4,0,0,0,4,0,0,0,0,0
2072,12,0,0,0,12,0,0,0,0,0
2073,1,0,0,0,1,0,0,0,0,0
2074,1,0,0,0,1,0,0,0,0,0
2075,3,0,0,0,3,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0
2077,1,0,0,0,1,0,0,0,0,0
2078,37,0,0,0,37,0,0,0,0,0
2079,5,0,0,0,5,0,0,0,0,0
2080,0,0,0,0,0,0,0,0,0,0
2081,0,0,0,0,0,0,0,0,0,0
2082,4,0,0,0,4,0,0,0,0,0
2083,29,0,0,0,29,0,0,0,0,0
2084,5,0,0,0,5,0,0,0,0,0
2085,12,0,0,2,12,0,0,0,2,0
2086,4,0,0,0,4,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0
2088,2,0,0,0,2,0,0,0,0,0
2089,12,0,0,0,12,0,0,0,0,0
2090,2,0,0,0,2,0,0,0,0,0
2091,8,0,0,0,8,0,0,0,0,0
2092,8,0,0,1,8,0,0,0,1,0
2093,0,0,0,0,0,0,0,0,0,0
2094,31,0,0,0,31,0,0,0,0,0
2095,1,0,0,0,1,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0
2098,1,0,0,0,1,0,0,0,0,0
2099,2,0,0,0,2,0,0,0,0,0
2100,4,0,0,0,4,0,0,0,0,0
2101,2,0,0,0,2,0,0,0,0,0
2102,6,0,0,0,6,0,0,0,0,0
2103,1,0,0,0,1,0,0,0,0,0
2104,18,0,0,2,18,0,0,0,2,0
2105,0,0,0,0,0,0,0,0,0,0
2106,9,0,1,2,9,0,0,1,2,0
2107,2,0,0,0,2,0,0,0,0,0
2108,1,0,0,0,1,0,0,0,0,0
2109,1,0,0,0,1,0,0,0,0,0
2110,5,0,0,2,5,0,0,0,2,0
2111,3,0,0,0,3,0,0,0,0,0
2112,0,0,0,0,0,0,0,0,0,0
2113,10,0,0,1,10,0,0,0,1,0
2114,0,0,0,0,0,0,0,0,0,0
2115,1,0,0,0,1,0,0,0,0,0
2116,1,0,0,0,1,0,0,0,0,0
2117,6,0,0,0,6,0,0,0,0,0
2118,0,0,0,0,0,0,0,0,0,0
2119,18,0,0,0,18,0,0,0,0,0
2120,0,0,0,0,0,0,0,0,0,0
2121,3,0,0,0,3,0,0,0,0,0
2122,14,0,0,0,14,0,0,0,0,0
2123,0,0,0,0,0,0,0,0,0,0
2124,0,0,0,0,0,0,0,0,0,0
2125,1,0,0,0,1,0,0,0,0,0
2126,0,0,0,0,0,0,0,0,0,0
2127,12,0,0,0,12,0,0,0,0,0
2128,5,0,0,0,5,0,0,0,0,0
2129,1,0,0,0,1,0,0,0,0,0
2130,1,0,0,0,1,0,0,0,0,0
2131,4,0,0,0,4,0,0,0,0,0
2132,2,0,0,0,2,0,0,0,0,0
2133,1,0,0,0,1,0,0,0,0,0
2134,0,0,0,0,0,0,0,0,0,0
2135,7,0,0,0,7,0,0,0,0,0
2136,2,0,0,0,2,0,0,0,0,0
2137,11,0,0,0,11,0,0,0,0,0
2138,0,0,0,0,0,0,0,0,0,0
2139,2,0,0,0,2,0,0,0,0,0
2140,6,0,0,1,6,0,0,0,1,0
2141,1,0,0,0,1,0,0,0,0,0
2142,0,0,0,0,0,0,0,0,0,0
2143,0,0,0,0,0,0,0,0,0,0
2144,0,0,0,0,0,0,0,0,0,0
2145,1,0,0,0,1,0,0,0,0,0
2146,0,0,0,0,0,0,0,0,0,0
2147,12,0,0,1,12,0,0,0,1,0
2148,0,0,0,0,0,0,0,0,0,0
2149,0,0,0,0,0,0,0,0,0,0
2150,10,0,0,0,10,0,0,0,0,0
2151,4,0,0,0,4,0,0,0,0,0
2152,0,0,0,0,0,0,0,0,0,0
2153,3,0,0,0,3,0,0,0,0,0
2154,2,0,0,0,2,0,0,0,0,0
2155,0,0,0,0,0,0,0,0,0,0
2156,0,0,0,0,0,0,0,0,0,0
2157,19,0,0,4,19,0,0,0,4,0
2158,2,0,0,0,2,0,0,0,0,0
2159,3,0,0,0,3,0,0,0,0,0
2160,2,0,0,0,2,0,0,0,0,0
2161,1,0,0,0,1,0,0,0,0,0
2162,0,0,0,0,0,0,0,0,0,0
2163,1,0,0,0,1,0,0,0,0,0
2164,0,0,0,0,0,0,0,0,0,0
2165,5,0,0,0,5,0,0,0,0,0
2166,11,0,0,0,11,0,0,0,0,0
2167,4,0,0,0,4,0,0,0,0,0
2168,3,0,0,0,3,0,0,0,0,0
2169,0,0,0,0,0,0,0,0,0,0
2170,7,0,0,0,7,0,0,0,0,0
2171,2,0,0,0,2,0,0,0,0,0
2172,5,0,0,0,5,0,0,0,0,0
2173,3,0,0,1,3,0,0,0,1,0
2174,0,0,0,0,0,0,0,0,0,0
2175,12,0,0,0,12,0,0,0,0,0
2176,3,0,0,0,3,0,0,0,0,0
2177,0,0,0,0,0,0,0,0,0,0
2178,5,0,0,0,5,0,0,0,0,0
2179,0,0,0,0,0,0,0,0,0,0
2180,11,0,0,0,11,0,0,0,0,0
2181,0,0,0,0,0,0,0,0,0,0
2182,0,0,0,0,0,0,0,0,0,0
2183,16,0,0,1,16,0,0,0,1,0
2184,2,0,0,1,2,0,0,0,1,0
2185,4,0,0,0,4,0,0,0,0,0
2186,3,0,0,0,3,0,0,0,0,0
2187,4,0,0,0,4,0,0,0,0,0
2188,0,0,0,0,0,0,0,0,0,0
2189,0,0,0,0,0,0,0,0,0,0
2190,0,0,0,0,0,0,0,0,0,0
2191,3,0,0,0,3,0,0,0,0,0
2192,0,0,0,0,0,0,0,0,0,0
2193,3,0,0,0,3,0,0,0,0,0
2194,1,0,0,0,1,0,0,0,0,0
2195,0,0,0,0,0,0,0,0,0,0
2196,6,0,0,0,6,0,0,0,0,0
2197,1,0,0,0,1,0,0,0,0,0
2198,0,0,0,0,0,0,0,0,0,0
2199,4,0,0,0,4,0,0,0,0,0
2200,13,0,0,0,13,0,0,0,0,0
2201,0,0,0,0,0,0,0,0,0,0
2202,4,0,0,0,4,0,0,0,0,0
2203,0,0,0,0,0,0,0,0,0,0
2204,10,0,0,1,10,0,0,0,1,0
2205,0,0,0,0,0,0,0,0,0,0
2206,1,0,0,0,1,0,0,0,0,0
2207,0,0,0,0,0,0,0,0,0,0
2208,0,0,0,0,0,0,0,0,0,0
2209,0,0,0,0,0,0,0,0,0,0
2210,3,0,0,0,3,0,0,0,0,0
2211,6,0,0,0,6,0,0,0,0,0
2212,5,0,0,0,5,0,0,0,0,0
2213,6,0,0,0,6,0,0,0,0,0
2214,4,0,0,0,4,0,0,0,0,0
2215,13,0,0,0,13,0,0,0,0,0
2216,0,0,0,0,0,0,0,0,0,0
2217,0,0,0,0,0,0,0,0,0,0
2218,3,0,0,0,3,0,0,0,0,0
2219,0,0,0,0,0,0,0,0,0,0
2220,5,0,0,0,5,0,0,0,0,0
2221,0,0,0,0,0,0,0,0,0,0
2222,0,0,0,0,0,0,0,0,0,0
2223,4,0,0,0,4,0,0,0,0,0
2224,2,0,0,0,2,0,0,0,0,0
2225,0,0,0,0,0,0,0,0,0,0
2226,0,0,0,0,0,0,0,0,0,0
2227,0,0,0,0,0,0,0,0,0,0
2228,0,0,0,0,0,0,0,0,0,0
2229,0,0,0,0,0,0,0,0,0,0
2230,1,0,0,0,1,0,0,0,0,0
2231,0,0,0,0,0,0,0,0,0,0
2232,1,0,0,0,1,0,0,0,0,0
2233,1,0,0,0,1,0,0,0,0,0
2234,1,0,0,1,1,0,0,0,1,0
2235,0,0,0,0,0,0,0,0,0,0
2236,0,0,0,0,0,0,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0
2238,9,0,0,0,9,0,0,0,0,0
2239,3,0,0,0,3,0,0,0,0,0
2240,1,0,0,0,1,0,0,0,0,0
2241,0,0,0,0,0,0,0,0,0,0
2242,0,0,0,0,0,0,0,0,0,0
2243,0,0,0,0,0,0,0,0,0,0
2244,4,0,0,0,4,0,0,0,0,0
2245,4,0,0,0,4,0,0,0,0,0
2246,0,0,0,0,0,0,0,0,0,0
2247,0,0,0,0,0,0,0,0,0,0
2248,5,0,0,0,5,0,0,0,0,0
2249,0,0,0,0,0,0,0,0,0,0
2250,0,0,0,0,0,0,0,0,0,0
2251,1,0,0,0,1,0,0,0,0,0
2252,2,0,0,0,2,0,0,0,0,0
2253,0,0,0,0,0,0,0,0,0,0
2254,1,0,0,0,1,0,0,0,0,0
2255,4,0,0,0,4,0,0,0,0,0
2256,2,0,0,0,2,0,0,0,0,0
2257,0,0,0,0,0,0,0,0,0,0
2258,0,0,0,0,0,0,0,0,0,0
2259,2,0,0,0,2,0,0,0,0,0
2260,1,0,0,0,1,0,0,0,0,0
2261,0,0,0,0,0,0,0,0,0,0
2262,1,0,0,0,1,0,0,0,0,0
2263,2,0,0,0,2,0,0,0,0,0
2264,0,0,0,0,0,0,0,0,0,0
2265,8,0,0,0,8,0,0,0,0,0
2266,0,0,0,0,0,0,0,0,0,0
2267,2,0,0,0,2,0,0,0,0,0
2268,13,0,0,0,13,0,0,0,0,0
2269,4,0,0,0,4,0,0,0,0,0
2270,0,0,0,0,0,0,0,0,0,0
2271,0,0,0,0,0,0,0,0,0,0
2272,0,0,0,0,0,0,0,0,0,0
2273,4,0,0,0,4,0,0,0,0,0
2274,1,0,0,0,1,0,0,0,0,0
2275,0,0,0,0,0,0,0,0,0,0
2276,7,0,0,0,7,0,0,0,0,0
2277,0,0,0,0,0,0,0,0,0,0
2278,0,0,0,0,0,0,0,0,0,0
2279,0,0,0,0,0,0,0,0,0,0
2280,0,0,0,0,0,0,0,0,0,0
2281,1,0,0,0,1,0,0,0,0,0
2282,1,0,0,0,1,0,0,0,0,0
2283,4,0,0,0,4,0,0,0,0,0
2284,0,0,0,0,0,0,0,0,0,0
2285,2,0,0,0,2,0,0,0,0,0
2286,0,0,0,0,0,0,0,0,0,0
2287,1,0,0,0,1,0,0,0,0,0
2288,7,0,0,0,7,0,0,0,0,0
2289,0,0,0,0,0,0,0,0,0,0
2290,0,0,0,0,0,0,0,0,0,0
2291,0,0,0,0,0,0,0,0,0,0
2292,1,0,0,0,1,0,0,0,0,0
2293,0,0,0,0,0,0,0,0,0,0
2294,1,0,0,0,1,0,0,0,0,0
2295,0,0,0,0,0,0,0,0,0,0
2296,2,0,0,0,2,0,0,0,0,0
2297,0,0,0,0,0,0,0,0,0,0
2298,0,0,0,0,0,0,0,0,0,0
2299,0,0,0,0,0,0,0,0,0,0
2300,0,0,0,0,0,0,0,0,0,0
2301,0,0,0,0,0,0,0,0,0,0
2302,0,0,0,0,0,0,0,0,0,0
2303,0,0,0,0,0,0,0,0,0,0
2304,0,0,0,0,0,0,0,0,0,0
2305,0,0,0,0,0,0,0,0,0,0
2306,2,0,0,0,2,0,0,0,0,0
2307,0,0,0,0,0,0,0,0,0,0
2308,2,0,0,0,2,0,0,0,0,0
2309,0,0,0,0,0,0,0,0,0,0
2310,0,0,0,0,0,0,0,0,0,0
2311,4,0,0,0,4,0,0,0,0,0
2312,1,0,0,0,1,0,0,0,0,0
2313,1,0,0,0,1,0,0,0,0,0
2314,0,0,0,0,0,0,0,0,0,0
2315,5,0,0,1,5,0,0,0,1,0
2316,0,0,0,0,0,0,0,0,0,0
2317,0,0,0,0,0,0,0,0,0,0
2318,0,0,0,0,0,0,0,0,0,0
2319,1,0,0,0,1,0,0,0,0,0
2320,0,0,0,0,0,0,0,0,0,0
2321,2,0,0,0,2,0,0,0,0,0
2322,2,0,0,0,2,0,0,0,0,0
2323,0,0,0,0,0,0,0,0,0,0
2324,0,0,0,0,0,0,0,0,0,0
2325,0,0,0,0,0,0,0,0,0,0
2326,0,0,0,0,0,0,0,0,0,0
2327,10,0,0,1,10,0,0,0,1,0
2328,2,0,0,0,2,0,0,0,0,0
2329,0,0,0,0,0,0,0,0,0,0
2330,0,0,0,0,0,0,0,0,0,0
2331,0,0,0,0,0,0,0,0,0,0
2332,1,0,0,0,1,0,0,0,0,0
2333,0,0,0,0,0,0,0,0,0,0
2334,0,0,0,0,0,0,0,0,0,0
2335,0,0,0,0,0,0,0,0,0,0
2336,0,0,0,0,0,0,0,0,0,0
2337,1,0,0,0,1,0,0,0,0,0
2338,2,0,0,0,2,0,0,0,0,0
2339,6,0,0,0,6,0,0,0,0,0
2340,5,0,0,0,5,0,0,0,0,0
2341,1,0,0,0,1,0,0,0,0,0
2342,0,0,0,0,0,0,0,0,0,0
2343,0,0,0,0,0,0,0,0,0,0
2344,0,0,0,0,0,0,0,0,0,0
2345,3,0,0,0,3,0,0,0,0,0
2346,1,0,0,0,1,0,0,0,0,0
2347,1,0,0,0,1,0,0,0,0,0
2348,0,0,0,0,0,0,0,0,0,0
2349,6,0,0,0,6,0,0,0,0,0
2350,0,0,0,0,0,0,0,0,0,0
2351,0,0,0,0,0,0,0,0,0,0
2352,1,0,0,0,1,0,0,0,0,0
2353,1,0,0,0,1,0,0,0,0,0
2354,0,0,0,0,0,0,0,0,0,0
