index,cnf_sha256,proof_sha256,proof_bytes
3421,3c15bd00bbe580497b9991e4ab1b71ef48803d7d2e82741d232e334f8cd100f9,88529282459e88d6dc57322fb96de2bcc839b5bccaed992ce3adbd6de4bf75b1,70558
3422,3d92782008328b703adc6b4bf5d6471f0a9b8ada9a8e0c565cc47333bbade85c,4583e109e517bb113b79dd458655559a96420d793c1567bbcddc57ab2e9f0a00,61759
3423,5b3e9c68d575254b67af66b380a1705d997d92791a545e3089f8a60bc76f2f4e,0e926e547d35f3a9a174171e17dfad8a2a4ffecf520b937d1a766b4a3172ca71,191094
3424,fd8b1746a3fc70b82a5c0be1da89bfc37edc29ee2a8e0b3ec80062d5274a9c0c,2b717d9a4ee8bb65494c8689b8dd7046c5fef0eb0093b4fe4fea4e99861874f1,66774
3425,f7d90c9907f48d5a13bd3e44a867ad695e6b54c9d0b6349fb0653b096abc7ed1,ae9ca005a30050f7a8f4a51fd0fdec260ebf7a44822cf7f445d9e410cfc45cb9,199374
3426,0bd17db83a64f84ecebfe46b61c71c4028e424ca99d87404ab09746a34c7d0f8,8f680c34909e2a21fbfe3ee57785097b5103a1a7a636ec479ba07ab3bc2f84bf,257177
3427,129b45e1afb22b110aba68ea5b17513dea5a47b983ef64e75c172fb461695fe8,aa04084ee819e7892502a45cd36dd4b14416006bd839e05b563c457dbde5e603,69043
3428,518dc5eba5ba88f28436b2e4590750460d09b5f9eeaa93d3f7d57a5c460027f8,442da6fc098dd4d80dcd94dd582a9e42c0d186d71db150abb35dcbab0f71a1d5,141707
3429,0e5da1c424dfe3fdd4590ad7b83b76dc811b3c8e41330b7ec25ebd5e22c6edd9,5f4e461f9676a439a00a789a6aad76c52c0b16fcc0aa8d1ebfce7ee3e54d78f5,74614
3430,8d127a2061753e680e940f3212c69c32b9f8f1c7950125e64dfe4e5c9affbb18,638c00be21101fd6d39402eb1ad26095e177a232c28a90119f63faeb751b814a,146007
3431,1fa6fe814d8ecea79182ff4436ff8252039a9408240e2136781562fc70b03f49,6fcf3e8142acd6b62d35899282bd0827b8cb2359fdc6c89408034e304179fa53,105854
3432,889562bb84f58d0d0a148c23f96348c2bf4514e9686acac83747b0f94092e46d,b8a874cce0c30e2bf8157002a0eda14da323d72585bd8b854b1717afbd4ffcf6,96907
3433,286ace9c359339cf178533c9168564453647acf9574708120ebec628e0d637e4,de490e2209a94d05085e65e935a5e623c0deb088ad67ae78edfd5d340ecb9f5a,116687
3434,f682937e33a3a1dbb0a247b77dda0377ebb0108627f2e51bd1738c64b7493289,50fec3b45e2bce4469ef87300d480d16cf8c9985b5831da43f8f11467bc9cb67,124845
3435,02e600b524f51d68a5011db0ba63416dc8f36ccba6986ec4c28e37c1bb32f9e1,17386fbb8dfeb78c763ec67c5fe66c1ae3c5591e2f81f4da78fb9b00b3972f04,89755
3436,82bd789f9ce8e45c2a975795096e2a77605902f797f3ac59e1dc11a3425dc5eb,2476bdf978f3f384863f97625da00b9fe25e6446902def5aa92d7c1db5cdc719,133731
3437,46419a0a88eed6b25a076fc15f7c608e4409921e2273819fb6d9ee03cde4c78d,f4333f8cc31019408f1cfff9ef84fa0af2ac40c3e7b3e5c7173e09f968691fa6,308765
3438,6480707400a28096b9c3f052e68ce3b89b9bb55d42ccbfeed7f7daee1ce58dfb,d1cca9a14de1687f79aae1953ef1737626341473b29254ed621d6bfb6b985d31,119566
3439,dc63b7f1f9c3a528407f8513db2a6f11bb83552d8b526166aff1359ae45dd502,b60e509e23c970531eead9136d93df34dde7ae8c1899ca53e9a0b259c9f2fa61,115130
3440,12a4bdbb0ff0da18d8bb9f69c50c96b0ae2b600321709e5b6381c32ba96951f3,0d770fef65ec7f0dece19e736e942e7316a2fa581737883b8c2eb5aa4d908a38,98303
3441,bfaa8e41f8434aa065f9d25b5accebd86cc64604dfe2baea2107bee935770671,4aeafe6357b7657aca4635857a2fb92befbccd05e93569cbbad9901970830e7f,184639
3442,ff351e6ef0981d98e78ab4ca95305e1114be1eeb712a41f3b45dd157ca037acd,6fc782d934c3c937fa5fd177f82845648858e1f54bdd55e185d9f9b3ea3eb9b4,187181
3443,2bff24d47fc176ae48f5a7226d49f56ccec5faec4a02adc63634c5722bc7bb3a,3615f22266603869c76bd62ef17e98a071b68f1281074dd1bcb1187876267202,104017
3444,392ec1f68f513b67b6fda4908cf730059353308acd567d908ce917ce019433dc,45bfe59f5e10ff197d8b7df2b548f2009f5e01b0071604e8cda384d177f73000,81253
3445,920f8323ba9eed29e07a55c1670d81cdd229f9faa45f36953d26a914393c5801,177a009199f4042abe0d8337a764315e786584e6eff020caef59e5bb8ef6d4c9,175546
3446,0e7418b5a29efaf8f7b81c349edb77d1ecb8f2e9bb2c9410a472ad06dd74aac3,48991965afe5312b741a539fa345e9a2c3f92a3d41d068f8cbbc2b2f6dbc0e7e,114751
3447,5b3f99a75c4622df68569b6a16e44c2eb4758b7ee93053ca24f77ac469c253c1,05d3339f720de8078757919f790b9551259c88656b364ae424e10955af3ef8d5,111540
3448,322994815583c139acea77ac8529f16d251ddea9012a5c5de74cc8287bec5ce7,47ff0b8f2476505661ad75f7c66e4e86721505b70f068c38635fc7a6e7d3c159,169761
3449,2b142d650c67a4119feb9bb066855615aae22a78454dbda4747a01e37fe533d9,c3de16272231dd284e7de327b7c5595999809daabe8e7343366dfd13f34b469d,99029
3450,c7d2ccb7f58b1ac11373c1fc95e19be6ba18934f51c5e9a5a620af8a26f86568,cfb02511f11502a39c897fc7f437d3fb6cc038bc2d7cae4c6c4df774f85948f3,115758
3451,93ad402c1734ce270b289f0e5bebbab14c0a9dabb469de88317e94358fb36add,fa35632dffffd555598ac1bbbf3296701f79d8a022853b23869662958b37718a,135142
3452,c23e407eea8dcdd7f595a4d036bde7aadbe127446cf4ab66985f2186284e13fd,232ee5ac3e05fe6a91330530c61e67ce23d5125e95ad611aa4e7d6165042474b,117707
3453,badb6770e69947ca02c645dd67b7c278c5a0d4952eb5393e49407e3a6d83c605,b9cbf74488879be953fc0ee60768ec03594683f938e11c1891320f2496e09cd9,105383
3454,4736ec33c05749f5d7a1d0df9dfd3802581d9ef78f4ddcc720264ee064670160,541a2cae402fcba18b9e44cf39798ce0aca92fc415f5f8c4df62ef9cb45b5bce,106973
3455,4c34c328e27f09591df781b78ea2a0472e332e30d3490ecacca6f775f4924ee1,93fb20fee53dd4e85be43beb7f6a24f621784b48c3bda0ea8c3e3d0fbd6ce1d1,106781
3456,18b32643b55cbeae6d4d405bd70b2888e0da116b97c9cdd082e050f74016e28f,d0721bca8c72bef10d6289534a7d3ad74979da3ce30d7aca558af0a32f71f110,56666
3457,22ac45dc5973a8e7af58b9b0819b615a7da27bf65c89272e958ed7fbd54ba6b1,dae8c631af8a88a1ab19f5572c2ba631c4ccee90c410e511b0d6c2f56dfa106f,215087
3458,239a6b7042f21b7bb9eaf4b1b3609156e9ec2a91b9099163e63daadc33f05d0a,c5734356d4a88541b36d75cfee2669ba5865127cf805553347883df5596430ea,214615
3459,25acadb576f051cb56a8c3129b6cf23c48cf7fa74c7386ecdcda52866a68efc1,e132a59d7a907989f118edf619af43b119cc4a0d2f26ff42921efa24cba5aec2,80954
3460,6bc6c99f3196a0be2b71fc25ae6390aec146a5b3ede25690e27a41a2a3f2e8a6,e74b182aa5f358c77508a6ccbcebb9573502255375a1f0bbcec8157b37454a53,172609
3461,db2698c38b1e9b2d33e43d0e074501bf476408c63ae8aa1371914ec5f731c753,15325f179a4167b5970e763e79677513ea70eaca86208075abeb076c6c5950a0,217009
3462,4126bcd00a62fe2e47ac672e774495cd83f82e542b9b2bdcecfa548025a182e3,834f84866efa237be905c2e5f40156dd3ea35f71e25b6f919cc21846836d3c65,106470
3463,f010622d31c5bcbbf85d0a855ffdb4f0076b0bf9390013db098a4388dafff06f,a0a86e47eedd633fbfa5d51eb03de2d90fe5bd1f31d70f1dd7ca0d36185d936e,320280
3464,68efdc9c87438537b32e95eafdef47bc4c37505690ef5526684372a32b821629,a3b4f508baac42462e6aea90f8bf5ccaf18fb7a6eab579a5c1741de1fff68aa6,247391
3465,6cc58af264f5052e5d35788dfbceacd742e0cd7056fe77869c2ef317b306e0fd,4be68e5e756b25b42760d4fb98384ec241f7187b52f2e2837df5e5fd17554a77,152501
3466,571acb7cea86b892260ae74727add8b357601f274ec6d4cab3ff4ef4b8a69c56,05871f1a9ef92c044fb2d7f861f1ddda78b43971fea158bb2dfcf268273a64c8,202632
3467,b16e76638631149a1a58d3b4a2f424ecbf7bd08ed79c442d1a51c2969758e7b3,233401695262c358ad0e0eb658d7a2b61dc7aa428def37d7e25ed129f6aa51f1,101134
3468,02cb61616954ed64a52dd1ba18893109d8dbfdcdab17b14a2740c99391aedfe7,6c5c4af290d6587d77d77d61049517a31db0a2bc04d131bc6d7ce3763b655696,193695
3469,41bebfb7e5a4b80b7071c1ceb690ca8847d38a66781cd3b558e67dc623810e74,440a4c8b609b9923d231b3c286eb4c4ae6b4069d5b714e7f35a95141c2ba2910,112063
3470,4a01e9fcddb819918d48ed66a08e0a46d4e7eef1661b3ad03f2d8e467ccbd94d,d0dfa5310268081e54999afc745f3a34fff50f6cd1e796e36d6dc4ccd9ad774d,234247
3471,797c5aa97e9eb7dccad3944366deecdba6ab03fcef88cde9c4838314eadbd759,cd238c5b4da9608a886c85e9e90eac1432a3d9a75cd2218572cb03c8c734f5df,104471
3472,cfe3ea56bb461cafa48cbba39f1973f696facc35296292ddc5658328f5f65b61,ba0bffc53b4ccc2bb002a23cf44505893ab0529b36f435e9ec6548303c5c96e4,292490
3473,a92cbf9b4df22817622c5c75752bc05b59733be584cc76744bd1cb5007401066,d49e4f811f12bb3b53d79436bff1800a31f72a4049016c8f8499c2ac081dabe0,117378
3474,6a729b64becfaacf8cc36bf53e014da22c59e400fee9957df3f91a6e7223fa5e,23c7f0fb3734ff7ed139a47aaa0803a4d5062bc7fc3e5e929029ff5fea35176e,162178
3475,f314cf8f7648b7b7f090f74f7bbb3e63eab1ca15c924cfe72f69b224a77aedb3,801a721188f0c2e6baceab207defb244d790a493c9f25b0237e17c41928a731e,167654
3476,8be1de628a24467f3df19c4140812897265403c726983ae13128e1ad80ac0c7d,5617d7a5049dcfcaaa5e9c153a780aeed789f9c1fe62d9aaef1aab4ec1beb7b9,108860
3477,97e4a0d51ca1fc37f534c2610cbf05fa60863952f630b1902819bbd39eb6577f,ca43076a6a3655fb5f8e5b5e5df67d936308ade248698089b8b77226815d69f0,143736
3478,eba552de0bfe509c16b99f8f97e3664af23ee569c506817b24ffd64b700bee88,58beecb37d36045ae0b4a33b9a43587438f3f91ad249431137a78a28780c320d,111577
3479,8803da4e1ef145961745460c7f50dd04321edf746b8a4a6bb1f1b1cbce410b6a,e660ba907b8e307520a2ea8c3cf4b0381a62486dfef94bdf83a16e3ae488b92f,157709
3480,d034c3aad7e5d090d19a8c79f82bcc0cc96c8aaf0d9238c5e4e92418ad72d5bb,84f00b2632cc323ee85ec1a10f38f1865ba3b66962120edd3558f1fb0b20ba4b,231129
3481,e414a363bfd7a360e1be51ef9295ef4e28ade02b78c368680c3341ba625dd2f1,2065f6acd5e1edb9e58305b83e4bb12aa1219d702d61766155981ac435247533,204971
3482,cbfa2848b43ce69e66023a024a852092bd0425a0f31926a38ec0ea6ed6d53c8a,6b94f9abd654648f659c36214e34cfc9cd8f3a3cca1da7adfb19a62b899504a3,159849
3483,3b12a2e715d2b70bdc33b0e2ec0e371e05d4ce13da9c6851a158f8a110fa4176,df6b3d7a6e84f46c653cda3daff1d1c466cfb89ce95a9c0a54064e536124d37d,163524
3484,61e4db53d146d85a2d0d25addad049bdfb1f7cbb8ffc8dceb7337b3b8b63cd36,5649b4032bc15d6a1a00a0df6359eda5c307c92d28a2853f88844e3071386b7c,183033
3485,7128d68672b5fdcad913fc2b97c24ac300bac50aba73998c3a255a0ab1f6dcd3,9b8a0a4c19f18e3b8f76e6536936ac0586f8d61b1ddc27921cd2c4d1157e1151,118113
3486,e0ab4f9a504304935367fc58860300a4422bf769fc66b76c9b1f8cce130d1d76,d0ab19a96574fdf578ae5ea30b11c80dd9f3495704780e8ffdd72724fe98a5ac,267553
3487,f31d9c76c40ebb8ec294aaffebc9242ab258765a11cf1d03caa4f55ae2f0cac9,1135f56bf990bff67de18a93325dabdb20e887ed1a2eaeaded093ac7ec26f199,325680
3488,f7ef6a0ae75b9b55080d8bd2a2da5212dce8fcf7a96530647339fe153c320025,30a03e9504ec9308c59c88ee61490dc7a386c9f9d661eae847cc1ef67fc2cd10,194103
3489,06385bfc35b7104d1d7d14bbe1c073943a2923ca5cb094eb3f8732d592520524,c18853c202dc2ab7a026639f4bdc1e42b7dadec3b3d9217da269ac3fc5f98725,216554
3490,d10ccb5434604d8ebcad8d92c713cf4dfcfb2aaf90af4961fac02b2d103e60fd,459c3e5c140d3409c5d7efbe7d2b87f54e8c10d8680057e3cd216da66573963b,101052
3491,0296de3a475ece64b4db3bab1936501a361929f1bf8b1240a962c724a664d219,36458386ebabbae50b9ef49c090bd4c5d43c313f0c1d7d8edc89708b642e0f74,222203
3492,bcf312cca37e11f084e5a9f93dfe0fd9802f5148d03c34bdf4093ea315214357,7727068c8c1da58110974866f7da42ba6a4bb8cc52316ae57599bf829b6b47d2,270292
3493,2ec30986927dfd9fe38cd53ad9f4dfb6352ac20d116040342bba216b56cac311,9da96c361acd137d6ba1a94d6c22af781b1826d949d549bdcf7995937e7dd9bd,247464
3494,4059ca046962a2c7f3e3adee0142aa79289c30093d3b911275c1ce2c89fdb4f9,3503f7865a8a0fc99687057ed591019ded6f6e6efbfcca816be6d5a2007611c4,279637
3495,5b9f361885ecfdef3b326f69f5f9674d5a6cafc9441ee7feb37b2bc3810959b3,5c715a6b8c75d768d9b74aa154d9072d986a3ff3ca0285e85f088ba783a46f29,300688
3496,5fd1e3e9e77416d2b2db0607bba592a48d000a65ffef23645a7ffedd93e16ed4,ab1e29869f904869cc01cbdf1d1e49cc003989285e45d0de5e2bb99b8124ea4c,122304
3497,a9a705a0dba7a69f57f43f79e58e6dfcd83245e5e977aeca9159b3072d164687,5e2214e8c04f3542708c5a1871e03abe62e9963be5bf86911ca21ee03ae98224,184426
3498,687ec8b7966fce8970bf6ef64e4dbc026b2dd81b8c502a269817f075dd9b7779,da12af28a70c4deb50a7ef8b8db5ab9646d5ff86dd0282415022ec47c0e32b2c,218359
3499,37c63355bcd8103ec8490fb87f230ad988b8526ad74fa5900ea8e8387ebad14c,9bcd04cd9817be1669e9dfb7c3037d38c25accd3185071cc4c69f108a2c9acd9,218317
3500,f280de2a934db7b20ca1b756d208823dcc6378618466b8390cd17ab4e0f1e37b,e5ada44dc173e4fdfe7db583fd47ddbbf9aa0eaeed6ff67f423638b4a08236ea,112933
3501,159c280e95e6133fea4b532bec3dd1c572a5322fe30885b3bbbc5591a5d216ee,2c98adfd8f29df02c94ed7c7b3ea8e91f14f3169042766f3da0ecb5ce887b057,61021
3502,96eb59311173647b6f7343f060609f01b093ded81d0be3e2e7cb8ed766e494de,50ef1e30af48c45cb2cd502e13de33129d5d4172fe53126c490d625336e49f3b,219716
3503,e75e74467d82cfede3d4dae5757ba14dfc370510ceba87206ac9b0179bff4561,b38f730f8ebfb8586fa909e4c812c69a7e50b9be71ff38c909213458a2bd94ca,285351
3504,2eaed5918ac85831ba88f3e97b29a9056f4baabc88c8a73f55af4a0d9fb54e5b,5f7424ed25509321a54858d3cf2b24637149d9c6ace632b931b4128f5d2fdb6d,207508
3505,9dc687386caccfed9c66cdc8016191d75c97f8ab37c09ef3da200f68f2538611,f325e9587a985f4919134cba887bb012cec781fb7b2e9e0883ad07459846ac9d,236349
3506,7d9f3423e513a6cb707060268659dc4e2c62a9c5cb18d3e83b8c085a2c2324cd,9728acd7952cb52d97cc9ed48032bb357b1481716cd89ac3d3632fa138ff4d75,175296
3507,e50b3540c170bab081df9698ca1b5cef5eee5080c745bb3d44c7fb344ce6b7dd,c953510765836b210a991dc7066b3fa06d3e71eabfb731ab439b02cd877dd289,123090
3508,b9d338f4bb3951cd7cf1c1ae8447532e81d8dc4ecfb9c7307db44af57d5424a6,0432104614a964aeaa34692726b71cb906040ab079d862b7620cfca73f98cf28,247874
3509,bbd048eda418d412efeb8698b07b5442b807e4ad4fe6567587a3d787862b4552,682858abe9332db1c42194f7d05c27f8f0c6912b93f29d179f85c8e288afdef5,238760
3510,f3592743c65adfbfca10045e165abf3c67ca60388cfd023b82474efc2d1d437d,911a0eee3805ab99d6ecbfb6bc2e0a631e1137e13bca8c0ea7120196defdfdaf,181328
3511,dd3e438618ec34ba0e56594ef6a740001a14560f365ab7da69cc588b70f16b17,3f06082a16b778cf8b602e312bcd1067593f8995efa7eed7e2e9d17b48e7cfea,246654
3512,b592b4f3f7a3d4c13c59b0e7e6bc0af8fcd7f1d13ea695146361371017ad95c4,a3753cff1802726fd148eb158ef5fed3dfdc63601e6e15c90610f6d7c3161870,170026
3513,377a1349dda31b1a74acf8efd717951e598ba597901eb1a9aa7715fd095ab29e,19fb7a169af28dbba5c76b85ab4be20898f60b5e647d385ea3cbe1ac650e5f64,147228
3514,3aa7332d464f69cd035d22daedff64a61619f1beb18862f5bb08351a456084f6,31b9ee849e573a5beff7a8518a854a135d6e1379cbf11348bf808790af72f48f,133019
3515,2814cc44ab1230f2bccf5c8e2203c4bc2d2665b99c0749654bc9320fee13ba9d,c0d3b22aaf3b913521e18e49b55de5bc00d713e68c39e4b073e8ad9cef4535af,311533
3516,d9d8704e4d721d673de699810a4a062c2ee31ffc124a79bf538d3148d552c86c,26bd7497d4317eb87238ac65cc8e10b806ee6bf95a1c2f9d0cab3bee98d986d4,78690
3517,ede42fa961b46edb9d21fa04c8a0df0669ce8a5c2676e998b022e6a58161f479,f8137524fa7df311cf1fec03f5b10bfbea38b6701fb910bde29536a82a9588e3,204042
3518,6276e5bb94690fac3d9c462400c5a631f717cdf5d2ad7474730f73ae571c33d3,f852e52fd7db07242969e38f3e198d759d654eb8b1343a17f555608f842ee65a,102531
3519,73a35af0e9b8c319d5020528c679d021290761e38c84e8de94c1f3abe817ff59,70117ecb6108b7d2dbe8b3fcb6bf1e1227b7b179ce681ff666c3b2e3b482b75e,75141
3520,c816ea596cee8f293f67360087a092fb23041f7cbd8bc0ca48ea03dd982da8a4,ddf031f2ecb7c22154043d025e2fa53a441475dd183543a7fd3ec471918723e6,63176
3521,e915e3726863e609886bbba9e45cbd96b9862c25f7fb40d15b31b24bffcc381d,d984dff90eef7c52f67165833fa93ccfe9d99f8c3b5fdda5ddbcd3e60c2257ce,203121
3522,c94d5ca91c8102cb3416572e17e0071d8cc34eafc7f7598a42f79217570761c9,9802e832a2f5ed859e4b9de822e22f0accafa0843f0c619317f0e6cfa37dae00,124571
3523,47f731492212404ed2d6271d9b34703e441c7f178e7eae0fdaa636a6fe47bc0f,eff0207dd56995e535270244ca15316147a02a087f017be493f458de36daec87,145116
3524,e1060674d1f044de26c75b7038af0adff8af180fd1f658bfec099c8ea34c23d9,d58a6e0ed06996da6c83010c863155c00a204fe198fbb81b36570235d7731109,118145
3525,8c28be3894c69ad2a7160161a205e0dcdde3770ea1c70e0ab1460f7de54f7abf,c2573149266767cb695a7903e12a749a80de97ae79285c7272997ced51bd4891,111847
3526,e30f21f771eca29dc8cbd0e6e00a00fd9fa923e0923af715e1ffdc44a439ac79,8d3dcf401a8342122b503c61f450a9b67c9ab8ed1a94c429c971c6c205e4b74d,156077
3527,901f476572e7bad43b3dcc1c62171d6bb4ed58b777d53bcbc1193e90ee1fbf95,c846826712dc2aa87ac6d132862bfa1f390db11d219e6f23e861c809d26e0e36,195936
3528,810afa8f2c1e2aaf213f110e425f2aa3d80253594790a687e3e35f2218f2366a,9da0b4def508f8670d4d2c02b3f61513cf7f871ddce74e850d53cc978f107f4b,114512
3529,1b2da1816ff94c2f8973943ed813dad4cc98f00c0d1a1cf4bab7a0b61f51cc66,73e75a6038503662af0815591cef193abea92d6116959bb611a48badef7c36f8,325815
3530,500dfaa984e53a6fbf6ffa98aaddcc2b68ddfc9528e2b9285dcdc9dba07d6122,42e6b8cf38f891c452626330aea3ed38cf4aba71df46b9eef8fea9e7f0feac8f,77325
3531,daa759fab7d81bb2e0842884aea814edb39e314b8bbdace8b5212e18e2c38cb5,62dffaf1157db272a53ae7e1d5de4b00b40b7558e73e9a7455a001b2f6886966,59095
3532,5402e6bde1636001a420aa3d2ec1c83f31f540c2fdbe6e82f350f39135c65d06,0c450af7ad7c2fc328ef929cdaa8f3e76cc2668c14b3a17466d2f465da37f133,132042
3533,f39a45d3f0af7ea7ab5ddf9371bcfd6eb058c65306ca5a1dc0966f8db5946dd4,e6803e7f8757388faf82ba8ebb3d17de4703ef999edf0b9d96f38456197e6b3a,106201
3534,0421c9d1138c61c2892cb4d3a7da73fc634262ca9416209f135dc2015f67269e,c9e426e46659c4ee36dc9420bbbe363bb4a3d1b025da41cc7e9d5ef13dc14c54,103849
3535,854a7e37acb9557f60750fb53065b181a5b2fa3dab8037d544ceb91d0b55f352,a891716970269b684fc18964c624e9e6767705ae2a7c18b99fcf1510f132f536,92635
3536,1e12f0dd902a29cfef8186a58b8003df738630dcae8e557b30c06c7981c508d0,2ee0e0304847dc48a19e7ea9d6381d5d3dcbf80e4114f43ef5d704b1d682e72c,41035
3537,dab3e538cbd257312551ea3299ae80a8ad4436856d2470c8550285513aaa0c18,25faa9ae472ba12f81f75a4fb59f649d4198a0da0f7bc89c24b43691174c30cf,121036
3538,a9352140a7e46c3ca59ca7a038bc88d47758c287e8f8d89d8828df4fd3066832,88ffee3afb9da074f0ff6a91b78359f4c58ea45bc78bced41ab1f71a2755edd4,237756
3539,67c877552c129153aed613a0be0dd09fb3997f865aea7908957b54424a07d541,dd48f7688f5006ed7881ad0fd7d96ef10e9990c6b3a293a4c8f43ef9d9def182,336087
3540,a6f0417c740858651405590208bb0f1199920909b0791d8f2088e92917c12a4b,bc1525407edc46d97d32a98bed71c2307de1ddb63297a46832e9b0a46250e0ee,199861
3541,d9239d290ddb514b967b08c8a77b8d8075374e234e7084f850a599211b7f1489,257fab4fdf374abc34a3d08cbdd1d69459f38019805a68b933955b6828adfb56,117482
3542,318005d230168e3251232141f960984a3009834885f40e562fdf8e48c9cdc198,6c7b1dfad727eaac552da4440db85ccfbd52b638e06906b385f8d75ef0406202,275574
3543,5147798555815c6954a2658d291a423f9814e8f453cd0ecb9060898991ed17c4,2d2d2cc5486846a4bed587ccb026d9b02b5ae1c190965d28fe593ddb584d9cd3,108242
3544,9dab5d92a6541d5e1f304721c86db988afb87e36cc391da2f9aec5dda7e75229,233ab3adb5dbfc9044104436a2e48f85e27a510a871179c6fb058ad9bd70b55b,62917
3545,4e40ba80e9c5adbff9a35829438f64fa3d1b9186a90d79b95e43bbca7bd3455e,65f72d56dba1d3012012463bffa3cbb2081eada3b56d01abd1864dcd708f4549,118900
3546,b12264600022c80e7416086e102383a3461d88766a59d258eab3188b0c6c959d,d8fd1f5068dea8a3b89305a50adba0951e41b1526ba8eb7a7918e68094c82e56,156789
3547,d435d1d3f71fe53981b90941b4ca697aaadc5e16d47478ae760cbbed527a0c7c,1163041cc509d571c6015e6bb89f25927258fa38dc3791423b7e89ca2b084113,173778
3548,d7bf062fa925ae904af3f883d356d1fc55f8a277ebcbdd47301473e33c275a24,420451bcdb203335af3b552b24cc042b3ed230abc532a831d0d20ee56eb24d01,156891
3549,84bca6d15f017ebf4e7757dba08ff54d32e19c494f40c1c97be2460ad7d72f58,b230348fbb95562222d14d661cfcf648c3d7617311421b93f9a53ff10ea21a6f,145157
3550,f06ce6f6227771cea5bf56b48be42ad6a5fd44b44a508de31f1871b50d749017,62977739b1ea3fa5b8ae5f5008290ce5e2c10df0d73f4fba9200b9ebf691193d,111083
3551,f804648408660f1d52017c83dd9b7219aad81464d6f50df477ceccff9adc0140,150caa1a9ef48e1fb561ad495f6b860a9b8ee6c8b2ad8989f9482f20b61684f2,236838
3552,7a05481f79ccb0f977957b4565c6887e579deb567a1f904b3126e9d31db415d5,3e5e89860d52719986c6c8042f9967949a349088f3b09e6b5214d8c805bbdaaa,128432
3553,094aaa6fa642d123b11dd81442549aaef220655cd2bbcab3c9d022359be3008a,6671a9d126be885b2ac21138b3e3b29ada6c5e87c30f5787485f17a22d513a08,57212
3554,b666d419ae1bc6f4464653a74d8a4292ff2216711cdd20f08d0a7a71a7fdf60e,67f4e4fe230ab4ee2d1451256f47314b0f9a3abf0e0728ef4faf8b5523c0506d,132299
3555,12a7295f43d6e5823c9d412957ea1cf84eebf5cdc456093df4e2e36ad79d1214,0f4d10b55a65d1e5ad5161c6029bbec24d1da3aba0ec6f41e21810347de37b8b,169733
3556,d2fd712efc1980ac0cbc8679b9de96544b47a76261956100071fe632f0b677ee,3f069950ac47f177d6be391323161450f11fbd3e8dbc7799fca55d0589802ca0,123730
3557,d622929570a9880945356b3f42cb0f05ea12f3ed8bc20acfcdd8185e2e3b88de,4b52f0ebbbca844fc81834c57f16dc8ccaa6cd6ba1ddf5cb38ba74cf3198af63,106319
3558,aee155d5e984916ad06bb6b315f0312e39ca0242cbc1088f2fc85bb2c743b93a,cc145d04658be192c6b53c3ab7f6c880a11d5799f90ce61f0234dfda2b968ef6,111608
3559,1fa5fd826e314e49a4cbeebda37b9dc1fb348cced80ec95dded73030e79cb3fd,c99d656932441d4339cd6b8fc3cee92a6eaaef8b955322c486d9bce7d8568550,71581
3560,bec788f6b057cf94b2526c1dd8af5dc6d37401331a15e75502571811a3ac6342,02daa12448395af825435ef21ea936d95acd13b0510714bbc752f6ff890a938f,103237
3561,04678a252abbedce94e656ee549bd76ac812a5b4efdfaaa403a25f5abba24bbf,e1226cc5b8a5c1e8c9849ee4926eea90b61cf30aa4176e6c0b9d675af62469e3,154398
3562,906587e54a288870b717f74ee14d6e4a16c9fac1bd9af186db2ed249d54991ce,2c147c1d39f6254db6375bd74d07c3173f2d372273d8aaf38e7ac953759e5296,178046
3563,a47d1c3d82d4bf949c89367e0effadc699b790c1453e11e47af130d7df1021df,fa5f3854aa63c24bdcb2b830807c2407a5de45f1da513c39ef126a0319e857c0,145610
3564,1bef2adc6b792192ee76c884f94b67a6ef3f9e7f314a0fd0e7879ea55aa48f47,0efbd2749914a25c9cfc2cae792a142bb16f7ed3852edc5c30ae27d5ad86d29d,153673
3565,52c9b58238be0ac13afcca1287cf4482295a646a51c20c0d65f0cf5616075c95,5359ffadadb0416b8ea8784df9bd949a2cf90bdd9000f53e57fd02a030035b10,124369
3566,d8c0abc3a209dd555b11f3a98424a60ec924395e85ee55c11c45856a8b973d6a,e6b5121aa79ca262069f7f54731244318b73f5a3707db7898be14220dbf1852b,52229
3567,b66f11388321d1990b6714735f9757bcdd6928f25c644efb98ff7e68a6ed8a54,760cc668a799ab87f070f1bb7817836a8670387e118eed80a702ee82a6ff64dc,134541
3568,2f7751bb32b9611fbed821a9ef096ed43b2b1d4e9e3b2c7c4c8ee1772836b1ad,30a28a19cd9927854bc2107177eaadae4d8d5508e6d6aa2e165893f6cbaa41e3,127050
3569,5c6adcd7e6b32661b102591fa954b5d6a422170482fbd8a3056a4338b5c2810f,51fbec2be2640ea523035b860db4f96e9f818610c57a3642444d56316050221c,88574
3570,bcae50b6eedf73e0d336cb585626b8f24754e676d7c5e6df96f2485e2e623769,6377637aa40e485c16433a4e6027a82cf6e2946422686e337c4ccec52e1b2164,269176
3571,611b3bb14c5e133392c56c7e597043c3b9514800529b7710dde20137c2bc3b84,a749be1c00f68479b0635938c22491f3298f42341d0b142144f5adb946ef5d58,234138
3572,f23b409c52f29ed46000f0253740bff0cee001daec378695ca32a681c49ec50e,ae8d723e79394b0755de76f01bdcb6ecefa7f909c09c1deed74ad0e6beca55c1,71793
