parent	edge_1	edge_2	edge_3	target_kind	target_index
32	0,1	22,35	19,38	base	103
32	0,1	22,35	37,38	base	163
32	0,1	6,14	19,33	base	88
32	0,1	6,14	19,38	base	135
32	0,1	6,14	20,24	base	72
32	0,1	6,14	22,35	base	140
32	0,1	6,14	37,38	base	136
32	19,33	19,38	37,38	base	61
32	19,33	22,35	19,38	base	119
32	19,33	22,35	37,38	base	35
32	20,24	19,33	19,38	base	82
32	20,24	19,33	22,35	base	222
32	20,24	19,33	37,38	base	123
32	20,24	19,38	37,38	base	124
32	20,24	22,35	19,38	base	83
32	20,24	22,35	37,38	base	221
32	22,35	19,38	37,38	base	50
32	6,14	19,33	19,38	base	43
32	6,14	19,33	22,35	base	45
32	6,14	19,33	37,38	base	47
32	6,14	19,38	37,38	base	30
32	6,14	20,24	19,33	base	65
32	6,14	20,24	19,38	base	76
32	6,14	20,24	22,35	base	54
32	6,14	20,24	37,38	base	57
32	6,14	22,35	19,38	base	121
32	6,14	22,35	37,38	base	27
33	0,1	19,24	21,38	base	99
33	0,1	19,24	22,35	base	181
33	0,1	19,24	33,37	base	184
33	0,1	19,24	37,38	base	113
33	0,1	21,38	37,38	base	104
33	0,1	22,35	21,38	base	103
33	0,1	22,35	33,37	base	160
33	0,1	22,35	37,38	base	163
33	0,1	33,37	21,38	base	105
33	0,1	33,37	37,38	base	157
33	0,1	6,14	19,24	base	70
33	0,1	6,14	21,38	base	135
33	0,1	6,14	22,35	base	138
33	0,1	6,14	33,37	base	134
33	0,1	6,14	37,38	base	136
33	19,24	21,38	37,38	base	226
33	19,24	22,35	21,38	base	83
33	19,24	22,35	33,37	base	228
33	19,24	22,35	37,38	base	221
33	19,24	33,37	21,38	base	82
33	19,24	33,37	37,38	base	123
33	22,35	21,38	37,38	base	37
33	22,35	33,37	21,38	base	119
33	22,35	33,37	37,38	base	35
33	33,37	21,38	37,38	base	36
33	6,14	19,24	21,38	base	76
33	6,14	19,24	22,35	base	52
33	6,14	19,24	33,37	base	63
33	6,14	19,24	37,38	base	57
33	6,14	21,38	37,38	base	26
33	6,14	22,35	21,38	base	121
33	6,14	22,35	33,37	base	60
33	6,14	22,35	37,38	base	27
33	6,14	33,37	21,38	base	43
33	6,14	33,37	37,38	base	47
34	0,2	19,22	33,36	base	179
34	0,2	19,22	33,38	base	183
34	0,2	19,22	34,36	base	115
34	0,2	19,22	35,39	base	185
34	0,2	33,36	33,38	base	103
34	0,2	33,36	34,36	base	160
34	0,2	33,36	35,39	base	105
34	0,2	33,38	35,39	base	104
34	0,2	34,36	33,38	base	163
34	0,2	34,36	35,39	base	157
34	0,2	6,17	19,22	base	107
34	0,2	6,17	33,36	complement	40
34	0,2	6,17	33,38	base	140
34	0,2	6,17	34,36	base	142
34	0,2	6,17	35,39	base	88
34	19,22	33,36	33,38	base	83
34	19,22	33,36	34,36	base	228
34	19,22	33,36	35,39	base	82
34	19,22	33,38	35,39	base	226
34	19,22	34,36	33,38	base	221
34	19,22	34,36	35,39	base	123
34	33,36	33,38	35,39	base	219
34	33,36	34,36	33,38	base	50
34	33,36	34,36	35,39	base	61
34	34,36	33,38	35,39	base	51
34	6,17	19,22	33,36	base	74
34	6,17	19,22	33,38	base	54
34	6,17	19,22	34,36	base	58
34	6,17	19,22	35,39	base	65
34	6,17	33,36	33,38	base	121
34	6,17	33,36	34,36	base	60
34	6,17	33,36	35,39	base	43
34	6,17	33,38	35,39	base	26
34	6,17	34,36	33,38	base	27
34	6,17	34,36	35,39	base	47
35	0,2	19,24	23,35	base	116
35	0,2	19,24	35,38	base	114
35	0,2	19,24	36,39	base	154
35	0,2	20,23	19,24	base	117
35	0,2	20,23	23,35	base	100
35	0,2	20,23	35,38	base	165
35	0,2	20,23	36,39	base	102
35	0,2	23,35	35,38	base	162
35	0,2	23,35	36,39	base	159
35	0,2	35,38	36,39	base	156
35	0,2	6,17	19,24	base	106
35	0,2	6,17	20,23	base	143
35	0,2	6,17	23,35	base	133
35	0,2	6,17	35,38	base	139
35	0,2	6,17	36,39	base	141
35	19,24	23,35	35,38	base	224
35	19,24	23,35	36,39	base	125
35	19,24	35,38	36,39	base	227
35	20,23	19,24	23,35	base	84
35	20,23	19,24	35,38	base	220
35	20,23	19,24	36,39	base	122
35	20,23	23,35	35,38	base	218
35	20,23	23,35	36,39	base	120
35	20,23	35,38	36,39	base	32
35	23,35	35,38	36,39	base	33
35	6,17	19,24	23,35	base	62
35	6,17	19,24	35,38	base	55
35	6,17	19,24	36,39	base	59
35	6,17	20,23	19,24	base	64
35	6,17	20,23	23,35	base	42
35	6,17	20,23	35,38	base	25
35	6,17	20,23	36,39	base	48
35	6,17	23,35	35,38	base	29
35	6,17	23,35	36,39	base	44
35	6,17	35,38	36,39	base	28
36	0,2	19,23	21,33	base	117
36	0,2	19,23	35,37	base	180
36	0,2	19,23	35,39	base	182
36	0,2	19,23	36,37	base	154
36	0,2	21,33	35,37	base	100
36	0,2	21,33	35,39	base	165
36	0,2	21,33	36,37	base	161
36	0,2	35,37	35,39	base	101
36	0,2	35,37	36,37	base	159
36	0,2	36,37	35,39	base	156
36	0,2	6,17	19,23	base	69
36	0,2	6,17	21,33	base	143
36	0,2	6,17	35,37	base	90
36	0,2	6,17	35,39	base	137
36	0,2	6,17	36,37	base	141
36	19,23	21,33	35,37	base	84
36	19,23	21,33	35,39	base	220
36	19,23	21,33	36,37	base	223
36	19,23	35,37	35,39	base	81
36	19,23	35,37	36,37	base	125
36	19,23	36,37	35,39	base	227
36	21,33	35,37	35,39	base	218
36	21,33	35,37	36,37	base	31
36	21,33	36,37	35,39	base	38
36	35,37	36,37	35,39	base	33
36	6,17	19,23	21,33	base	64
36	6,17	19,23	35,37	base	75
36	6,17	19,23	35,39	base	56
36	6,17	19,23	36,37	base	59
36	6,17	21,33	35,37	base	42
36	6,17	21,33	35,39	base	25
36	6,17	21,33	36,37	base	46
36	6,17	35,37	35,39	base	217
36	6,17	35,37	36,37	base	44
36	6,17	36,37	35,39	base	28
37	0,2	19,33	19,37	base	100
37	0,2	19,33	35,37	base	161
37	0,2	19,33	36,39	base	102
37	0,2	19,37	35,37	base	162
37	0,2	19,37	36,39	base	101
37	0,2	20,23	19,33	base	117
37	0,2	20,23	19,37	base	98
37	0,2	20,23	35,37	base	114
37	0,2	20,23	36,39	base	182
37	0,2	35,37	36,39	base	156
37	0,2	6,17	19,33	base	143
37	0,2	6,17	19,37	base	91
37	0,2	6,17	20,23	base	112
37	0,2	6,17	35,37	base	139
37	0,2	6,17	36,39	base	137
37	19,33	19,37	35,37	base	31
37	19,33	19,37	36,39	base	120
37	19,33	35,37	36,39	base	49
37	19,37	35,37	36,39	base	33
37	20,23	19,33	19,37	base	84
37	20,23	19,33	35,37	base	223
37	20,23	19,33	36,39	base	122
37	20,23	19,37	35,37	base	224
37	20,23	19,37	36,39	base	81
37	20,23	35,37	36,39	base	227
37	6,17	19,33	19,37	base	42
37	6,17	19,33	35,37	base	46
37	6,17	19,33	36,39	base	48
37	6,17	19,37	35,37	base	29
37	6,17	19,37	36,39	base	217
37	6,17	20,23	19,33	base	64
37	6,17	20,23	19,37	base	73
37	6,17	20,23	35,37	base	55
37	6,17	20,23	36,39	base	56
37	6,17	35,37	36,39	base	28
38	0,2	19,24	19,35	base	160
38	0,2	19,24	20,25	base	181
38	0,2	19,24	21,24	base	103
38	0,2	19,24	37,39	base	158
38	0,2	19,35	37,39	base	157
38	0,2	20,25	19,35	base	115
38	0,2	20,25	37,39	base	113
38	0,2	21,24	19,35	base	164
38	0,2	21,24	20,25	base	183
38	0,2	21,24	37,39	base	104
38	0,2	6,17	19,24	base	138
38	0,2	6,17	19,35	base	142
38	0,2	6,17	20,25	base	111
38	0,2	6,17	21,24	base	140
38	0,2	6,17	37,39	base	136
38	19,24	19,35	37,39	base	61
38	19,24	20,25	19,35	base	228
38	19,24	20,25	37,39	base	124
38	19,24	21,24	19,35	base	119
38	19,24	21,24	20,25	base	83
38	19,24	21,24	37,39	base	219
38	20,25	19,35	37,39	base	123
38	21,24	19,35	37,39	base	36
38	21,24	20,25	19,35	base	222
38	21,24	20,25	37,39	base	226
38	6,17	19,24	19,35	base	60
38	6,17	19,24	20,25	base	52
38	6,17	19,24	21,24	base	121
38	6,17	19,24	37,39	base	30
38	6,17	19,35	37,39	base	47
38	6,17	20,25	19,35	base	58
38	6,17	20,25	37,39	base	57
38	6,17	21,24	19,35	base	45
38	6,17	21,24	20,25	base	54
38	6,17	21,24	37,39	base	26
39	6,15	17,40	39,41	base	177
39	6,15	25,39	17,40	base	271
40	0,5	0,6	18,31	complement	165
40	0,5	0,6	27,35	complement	25
40	0,5	0,6	3,14	complement	137
40	0,5	0,6	34,36	complement	112
40	0,5	0,6	6,16	complement	139
40	0,5	18,31	27,35	complement	218
40	0,5	18,31	34,36	complement	98
40	0,5	27,35	34,36	complement	73
40	0,5	3,14	18,31	complement	101
40	0,5	3,14	27,35	complement	217
40	0,5	3,14	34,36	complement	109
40	0,5	3,14	6,16	complement	87
40	0,5	6,16	18,31	complement	162
40	0,5	6,16	27,35	complement	29
40	0,5	6,16	34,36	complement	110
40	0,6	18,31	27,35	complement	34
40	0,6	18,31	34,36	complement	117
40	0,6	27,35	34,36	complement	64
40	0,6	3,14	18,31	complement	102
40	0,6	3,14	27,35	complement	48
40	0,6	3,14	34,36	complement	69
40	0,6	3,14	6,16	complement	141
40	0,6	6,16	18,31	complement	161
40	0,6	6,16	27,35	complement	46
40	0,6	6,16	34,36	complement	106
40	18,31	27,35	34,36	complement	84
40	3,14	18,31	27,35	complement	120
40	3,14	18,31	34,36	complement	180
40	3,14	27,35	34,36	complement	75
40	3,14	6,16	18,31	complement	159
40	3,14	6,16	27,35	complement	44
40	3,14	6,16	34,36	complement	66
40	6,16	18,31	27,35	complement	31
40	6,16	18,31	34,36	complement	116
40	6,16	27,35	34,36	complement	62
41	7,31	22,32	23,40	base	305
41	7,31	22,32	31,41	base	188
41	7,31	23,40	31,41	base	177
42	0,3	17,20	21,32	base	179
42	0,3	17,20	33,41	base	96
42	0,3	17,20	34,37	base	67
42	0,3	17,20	35,39	base	108
42	0,3	17,20	39,41	base	107
42	0,3	21,32	33,41	base	160
42	0,3	21,32	34,37	base	105
42	0,3	21,32	35,39	base	103
42	0,3	21,32	39,41	base	164
42	0,3	33,41	39,41	base	142
42	0,3	34,37	33,41	base	134
42	0,3	34,37	35,39	base	135
42	0,3	34,37	39,41	base	88
42	0,3	35,39	33,41	base	138
42	0,3	35,39	39,41	base	140
42	17,20	21,32	33,41	base	228
42	17,20	21,32	34,37	base	82
42	17,20	21,32	35,39	base	83
42	17,20	21,32	39,41	base	222
42	17,20	33,41	39,41	base	58
42	17,20	34,37	33,41	base	63
42	17,20	34,37	35,39	base	76
42	17,20	34,37	39,41	base	65
42	17,20	35,39	33,41	base	52
42	17,20	35,39	39,41	base	54
42	21,32	33,41	39,41	base	35
42	21,32	34,37	33,41	base	61
42	21,32	34,37	35,39	base	219
42	21,32	34,37	39,41	base	36
42	21,32	35,39	33,41	base	50
42	21,32	35,39	39,41	base	37
42	34,37	33,41	39,41	base	47
42	34,37	35,39	33,41	base	30
42	34,37	35,39	39,41	base	26
42	35,39	33,41	39,41	base	27
43	0,3	17,21	20,33	base	97
43	0,3	17,21	22,34	base	180
43	0,3	17,21	35,41	base	66
43	0,3	17,21	36,39	base	109
43	0,3	17,21	39,41	base	69
43	0,3	20,33	22,34	base	100
43	0,3	20,33	35,41	base	133
43	0,3	20,33	36,39	base	91
43	0,3	20,33	39,41	base	143
43	0,3	22,34	35,41	base	159
43	0,3	22,34	36,39	base	101
43	0,3	22,34	39,41	base	102
43	0,3	35,41	39,41	base	141
43	0,3	36,39	35,41	base	87
43	0,3	36,39	39,41	base	137
43	17,21	20,33	22,34	base	84
43	17,21	20,33	35,41	base	62
43	17,21	20,33	36,39	base	73
43	17,21	20,33	39,41	base	64
43	17,21	22,34	35,41	base	125
43	17,21	22,34	36,39	base	81
43	17,21	22,34	39,41	base	122
43	17,21	35,41	39,41	base	59
43	17,21	36,39	35,41	base	53
43	17,21	36,39	39,41	base	56
43	20,33	22,34	35,41	base	31
43	20,33	22,34	36,39	base	218
43	20,33	22,34	39,41	base	34
43	20,33	35,41	39,41	base	46
43	20,33	36,39	35,41	base	29
43	20,33	36,39	39,41	base	25
43	22,34	35,41	39,41	base	49
43	22,34	36,39	35,41	base	33
43	22,34	36,39	39,41	base	32
43	36,39	35,41	39,41	base	28
44	0,3	17,22	19,36	base	67
44	0,3	17,22	21,34	base	96
44	0,3	17,22	23,35	base	184
44	0,3	17,22	36,40	base	68
44	0,3	17,22	37,40	base	70
44	0,3	19,36	36,40	base	88
44	0,3	19,36	37,40	base	135
44	0,3	21,34	19,36	complement	40
44	0,3	21,34	23,35	base	160
44	0,3	21,34	36,40	base	142
44	0,3	21,34	37,40	base	138
44	0,3	23,35	19,36	base	105
44	0,3	23,35	36,40	base	157
44	0,3	23,35	37,40	base	158
44	0,3	36,40	37,40	base	136
44	17,22	19,36	36,40	base	65
44	17,22	19,36	37,40	base	76
44	17,22	21,34	19,36	base	74
44	17,22	21,34	23,35	base	228
44	17,22	21,34	36,40	base	58
44	17,22	21,34	37,40	base	52
44	17,22	23,35	19,36	base	82
44	17,22	23,35	36,40	base	123
44	17,22	23,35	37,40	base	124
44	17,22	36,40	37,40	base	57
44	19,36	36,40	37,40	base	26
44	21,34	19,36	36,40	base	45
44	21,34	19,36	37,40	base	121
44	21,34	23,35	19,36	base	119
44	21,34	23,35	36,40	base	35
44	21,34	23,35	37,40	base	50
44	21,34	36,40	37,40	base	27
44	23,35	19,36	36,40	base	36
44	23,35	19,36	37,40	base	219
44	23,35	36,40	37,40	base	51
45	0,3	17,21	20,31	base	117
45	0,3	17,21	33,36	base	97
45	0,3	17,21	33,37	base	112
45	0,3	17,21	34,36	base	106
45	0,3	17,21	35,40	base	69
45	0,3	20,31	33,36	base	100
45	0,3	20,31	33,37	base	165
45	0,3	20,31	34,36	base	161
45	0,3	20,31	35,40	base	102
45	0,3	33,36	33,37	base	91
45	0,3	33,36	34,36	base	133
45	0,3	33,36	35,40	base	90
45	0,3	33,37	35,40	base	137
45	0,3	34,36	33,37	base	139
45	0,3	34,36	35,40	base	141
45	17,21	20,31	33,36	base	84
45	17,21	20,31	33,37	base	220
45	17,21	20,31	34,36	base	223
45	17,21	20,31	35,40	base	122
45	17,21	33,36	33,37	base	73
45	17,21	33,36	34,36	base	62
45	17,21	33,36	35,40	base	75
45	17,21	33,37	35,40	base	56
45	17,21	34,36	33,37	base	55
45	17,21	34,36	35,40	base	59
45	20,31	33,36	33,37	base	218
45	20,31	33,36	34,36	base	31
45	20,31	33,36	35,40	base	120
45	20,31	33,37	35,40	base	32
45	20,31	34,36	33,37	base	38
45	20,31	34,36	35,40	base	49
45	33,36	33,37	35,40	base	217
45	33,36	34,36	33,37	base	29
45	33,36	34,36	35,40	base	44
45	34,36	33,37	35,40	base	28
46	0,3	17,23	21,33	base	115
46	0,3	17,23	22,35	base	96
46	0,3	17,23	35,37	base	111
46	0,3	17,23	36,40	base	68
46	0,3	18,22	17,23	base	107
46	0,3	18,22	21,33	base	164
46	0,3	18,22	22,35	complement	40
46	0,3	18,22	35,37	base	140
46	0,3	18,22	36,40	base	88
46	0,3	21,33	22,35	base	160
46	0,3	21,33	35,37	base	163
46	0,3	21,33	36,40	base	157
46	0,3	22,35	35,37	base	138
46	0,3	22,35	36,40	base	134
46	0,3	35,37	36,40	base	136
46	17,23	21,33	22,35	base	228
46	17,23	21,33	35,37	base	221
46	17,23	21,33	36,40	base	123
46	17,23	22,35	35,37	base	52
46	17,23	22,35	36,40	base	63
46	17,23	35,37	36,40	base	57
46	18,22	17,23	21,33	base	222
46	18,22	17,23	22,35	base	74
46	18,22	17,23	35,37	base	54
46	18,22	17,23	36,40	base	65
46	18,22	21,33	22,35	base	119
46	18,22	21,33	35,37	base	37
46	18,22	21,33	36,40	base	36
46	18,22	22,35	35,37	base	121
46	18,22	22,35	36,40	base	43
46	18,22	35,37	36,40	base	26
46	21,33	22,35	35,37	base	50
46	21,33	22,35	36,40	base	61
46	21,33	35,37	36,40	base	51
46	22,35	35,37	36,40	base	30
47	0,3	17,24	21,36	base	106
47	0,3	17,24	22,34	base	154
47	0,3	17,24	23,37	base	66
47	0,3	17,24	37,38	base	71
47	0,3	18,23	17,24	base	69
47	0,3	18,23	21,36	base	143
47	0,3	18,23	22,34	base	102
47	0,3	18,23	23,37	base	90
47	0,3	18,23	37,38	base	137
47	0,3	21,36	23,37	base	133
47	0,3	21,36	37,38	base	139
47	0,3	22,34	21,36	base	161
47	0,3	22,34	23,37	base	159
47	0,3	22,34	37,38	base	156
47	0,3	23,37	37,38	base	87
47	17,24	21,36	23,37	base	62
47	17,24	21,36	37,38	base	55
47	17,24	22,34	21,36	base	223
47	17,24	22,34	23,37	base	125
47	17,24	22,34	37,38	base	227
47	17,24	23,37	37,38	base	53
47	18,23	17,24	21,36	base	64
47	18,23	17,24	22,34	base	122
47	18,23	17,24	23,37	base	75
47	18,23	17,24	37,38	base	56
47	18,23	21,36	23,37	base	42
47	18,23	21,36	37,38	base	25
47	18,23	22,34	21,36	base	34
47	18,23	22,34	23,37	base	120
47	18,23	22,34	37,38	base	32
47	18,23	23,37	37,38	base	217
47	21,36	23,37	37,38	base	29
47	22,34	21,36	23,37	base	31
47	22,34	21,36	37,38	base	38
47	22,34	23,37	37,38	base	33
48	0,3	17,22	20,32	base	185
48	0,3	17,22	21,34	base	107
48	0,3	17,22	35,37	base	67
48	0,3	17,22	35,38	base	72
48	0,3	17,22	36,37	base	68
48	0,3	20,32	21,34	base	164
48	0,3	20,32	35,37	base	105
48	0,3	20,32	35,38	base	104
48	0,3	20,32	36,37	base	157
48	0,3	21,34	35,37	complement	40
48	0,3	21,34	35,38	base	140
48	0,3	21,34	36,37	base	142
48	0,3	35,37	35,38	base	135
48	0,3	35,37	36,37	base	134
48	0,3	36,37	35,38	base	136
48	17,22	20,32	21,34	base	222
48	17,22	20,32	35,37	base	82
48	17,22	20,32	35,38	base	226
48	17,22	20,32	36,37	base	123
48	17,22	21,34	35,37	base	74
48	17,22	21,34	35,38	base	54
48	17,22	21,34	36,37	base	58
48	17,22	35,37	35,38	base	76
48	17,22	35,37	36,37	base	63
48	17,22	36,37	35,38	base	57
48	20,32	21,34	35,37	base	119
48	20,32	21,34	35,38	base	37
48	20,32	21,34	36,37	base	35
48	20,32	35,37	35,38	base	219
48	20,32	35,37	36,37	base	61
48	20,32	36,37	35,38	base	51
48	21,34	35,37	35,38	base	121
48	21,34	35,37	36,37	base	60
48	21,34	36,37	35,38	base	27
48	35,37	36,37	35,38	base	30
49	0,1	19,25	22,35	base	115
49	0,1	19,25	23,37	base	184
49	0,1	19,25	37,38	base	113
49	0,1	21,23	19,25	base	185
49	0,1	21,23	22,35	base	164
49	0,1	21,23	23,37	base	105
49	0,1	21,23	37,38	base	104
49	0,1	22,35	23,37	base	160
49	0,1	22,35	37,38	base	163
49	0,1	23,37	37,38	base	158
49	0,1	6,16	19,25	base	68
49	0,1	6,16	21,23	base	88
49	0,1	6,16	22,35	base	142
49	0,1	6,16	23,37	base	134
49	0,1	6,16	37,38	base	136
49	19,25	22,35	23,37	base	228
49	19,25	22,35	37,38	base	221
49	19,25	23,37	37,38	base	124
49	21,23	19,25	22,35	base	222
49	21,23	19,25	23,37	base	82
49	21,23	19,25	37,38	base	226
49	21,23	22,35	23,37	base	119
49	21,23	22,35	37,38	base	37
49	21,23	23,37	37,38	base	219
49	22,35	23,37	37,38	base	50
49	6,16	19,25	22,35	base	58
49	6,16	19,25	23,37	base	63
49	6,16	19,25	37,38	base	57
49	6,16	21,23	19,25	base	65
49	6,16	21,23	22,35	base	45
49	6,16	21,23	23,37	base	43
49	6,16	21,23	37,38	base	26
49	6,16	22,35	23,37	base	60
49	6,16	22,35	37,38	base	27
49	6,16	23,37	37,38	base	30
50	0,3	19,23	20,37	base	98
50	0,3	19,23	33,35	base	116
50	0,3	19,23	35,37	base	114
50	0,3	19,23	36,39	base	155
50	0,3	20,37	35,37	base	165
50	0,3	20,37	36,39	base	101
50	0,3	33,35	20,37	base	100
50	0,3	33,35	35,37	base	161
50	0,3	33,35	36,39	base	159
50	0,3	35,37	36,39	base	156
50	0,3	6,17	19,23	base	110
50	0,3	6,17	20,37	base	91
50	0,3	6,17	33,35	base	133
50	0,3	6,17	35,37	base	139
50	0,3	6,17	36,39	base	87
50	19,23	20,37	35,37	base	220
50	19,23	20,37	36,39	base	81
50	19,23	33,35	20,37	base	84
50	19,23	33,35	35,37	base	223
50	19,23	33,35	36,39	base	125
50	19,23	35,37	36,39	base	227
50	20,37	35,37	36,39	base	32
50	33,35	20,37	35,37	base	34
50	33,35	20,37	36,39	base	120
50	33,35	35,37	36,39	base	49
50	6,17	19,23	20,37	base	73
50	6,17	19,23	33,35	base	62
50	6,17	19,23	35,37	base	55
50	6,17	19,23	36,39	base	53
50	6,17	20,37	35,37	base	25
50	6,17	20,37	36,39	base	217
50	6,17	33,35	20,37	base	42
50	6,17	33,35	35,37	base	46
50	6,17	33,35	36,39	base	44
50	6,17	35,37	36,39	base	28
51	0,1	19,24	19,33	base	159
51	0,1	19,24	20,26	base	155
51	0,1	19,24	22,24	base	101
51	0,1	19,24	23,37	base	162
51	0,1	19,33	23,37	base	161
51	0,1	20,26	19,33	base	154
51	0,1	20,26	23,37	base	114
51	0,1	22,24	19,33	base	102
51	0,1	22,24	20,26	base	182
51	0,1	22,24	23,37	base	165
51	0,1	6,17	19,24	base	87
51	0,1	6,17	19,33	base	141
51	0,1	6,17	20,26	base	71
51	0,1	6,17	22,24	base	137
51	0,1	6,17	23,37	base	139
51	19,24	19,33	23,37	base	31
51	19,24	20,26	19,33	base	125
51	19,24	20,26	23,37	base	224
51	19,24	22,24	19,33	base	120
51	19,24	22,24	20,26	base	81
51	19,24	22,24	23,37	base	218
51	20,26	19,33	23,37	base	223
51	22,24	19,33	23,37	base	34
51	22,24	20,26	19,33	base	122
51	22,24	20,26	23,37	base	220
51	6,17	19,24	19,33	base	44
51	6,17	19,24	20,26	base	53
51	6,17	19,24	22,24	base	217
51	6,17	19,24	23,37	base	29
51	6,17	19,33	23,37	base	46
51	6,17	20,26	19,33	base	59
51	6,17	20,26	23,37	base	55
51	6,17	22,24	19,33	base	48
51	6,17	22,24	20,26	base	56
51	6,17	22,24	23,37	base	25
52	0,1	20,37	33,37	base	112
52	0,1	20,37	36,40	base	109
52	0,1	22,35	20,37	base	98
52	0,1	22,35	33,37	base	114
52	0,1	22,35	36,40	base	155
52	0,1	26,33	20,37	base	97
52	0,1	26,33	22,35	base	116
52	0,1	26,33	33,37	base	106
52	0,1	26,33	36,40	base	66
52	0,1	33,37	36,40	base	71
52	0,1	4,7	20,37	base	91
52	0,1	4,7	22,35	base	162
52	0,1	4,7	26,33	base	133
52	0,1	4,7	33,37	base	139
52	0,1	4,7	36,40	base	87
52	20,37	33,37	36,40	base	56
52	22,35	20,37	33,37	base	220
52	22,35	20,37	36,40	base	81
52	22,35	33,37	36,40	base	227
52	26,33	20,37	33,37	base	64
52	26,33	20,37	36,40	base	75
52	26,33	22,35	20,37	base	84
52	26,33	22,35	33,37	base	223
52	26,33	22,35	36,40	base	125
52	26,33	33,37	36,40	base	59
52	4,7	20,37	33,37	base	25
52	4,7	20,37	36,40	base	217
52	4,7	22,35	20,37	base	218
52	4,7	22,35	33,37	base	38
52	4,7	22,35	36,40	base	33
52	4,7	26,33	20,37	base	42
52	4,7	26,33	22,35	base	31
52	4,7	26,33	33,37	base	46
52	4,7	26,33	36,40	base	44
52	4,7	33,37	36,40	base	28
53	0,1	20,37	21,38	base	108
53	0,1	20,37	34,38	base	111
53	0,1	21,38	34,38	base	72
53	0,1	23,36	20,37	base	181
53	0,1	23,36	21,38	base	99
53	0,1	23,36	34,38	base	113
53	0,1	27,34	20,37	base	96
53	0,1	27,34	21,38	base	67
53	0,1	27,34	23,36	base	184
53	0,1	27,34	34,38	base	68
53	0,1	4,7	20,37	base	138
53	0,1	4,7	21,38	base	135
53	0,1	4,7	23,36	base	158
53	0,1	4,7	27,34	base	134
53	0,1	4,7	34,38	base	136
53	20,37	21,38	34,38	base	54
53	23,36	20,37	21,38	base	83
53	23,36	20,37	34,38	base	221
53	23,36	21,38	34,38	base	226
53	27,34	20,37	21,38	base	74
53	27,34	20,37	34,38	base	58
53	27,34	21,38	34,38	base	65
53	27,34	23,36	20,37	base	228
53	27,34	23,36	21,38	base	82
53	27,34	23,36	34,38	base	123
53	4,7	20,37	21,38	base	121
53	4,7	20,37	34,38	base	27
53	4,7	21,38	34,38	base	26
53	4,7	23,36	20,37	base	50
53	4,7	23,36	21,38	base	219
53	4,7	23,36	34,38	base	51
53	4,7	27,34	20,37	base	60
53	4,7	27,34	21,38	base	43
53	4,7	27,34	23,36	base	61
53	4,7	27,34	34,38	base	47
54	0,1	16,26	16,37	base	97
54	0,1	16,26	22,34	base	117
54	0,1	16,26	35,40	base	69
54	0,1	16,26	36,37	base	106
54	0,1	16,37	35,40	base	109
54	0,1	16,37	36,37	base	110
54	0,1	22,34	16,37	base	98
54	0,1	22,34	35,40	base	182
54	0,1	22,34	36,37	base	114
54	0,1	36,37	35,40	base	71
54	0,1	4,7	16,26	base	143
54	0,1	4,7	16,37	base	91
54	0,1	4,7	22,34	base	165
54	0,1	4,7	35,40	base	137
54	0,1	4,7	36,37	base	139
54	16,26	16,37	35,40	base	75
54	16,26	16,37	36,37	base	62
54	16,26	22,34	16,37	base	84
54	16,26	22,34	35,40	base	122
54	16,26	22,34	36,37	base	223
54	16,26	36,37	35,40	base	59
54	16,37	36,37	35,40	base	53
54	22,34	16,37	35,40	base	81
54	22,34	16,37	36,37	base	224
54	22,34	36,37	35,40	base	227
54	4,7	16,26	16,37	base	42
54	4,7	16,26	22,34	base	34
54	4,7	16,26	35,40	base	48
54	4,7	16,26	36,37	base	46
54	4,7	16,37	35,40	base	217
54	4,7	16,37	36,37	base	29
54	4,7	22,34	16,37	base	218
54	4,7	22,34	35,40	base	32
54	4,7	22,34	36,37	base	38
54	4,7	36,37	35,40	base	28
55	0,1	16,24	16,28	base	96
55	0,1	16,24	21,24	base	108
55	0,1	16,24	23,36	base	181
55	0,1	16,24	37,40	base	70
55	0,1	16,28	23,36	base	115
55	0,1	16,28	37,40	base	68
55	0,1	21,24	16,28	base	107
55	0,1	21,24	23,36	base	183
55	0,1	21,24	37,40	base	72
55	0,1	23,36	37,40	base	113
55	0,1	4,7	16,24	base	138
55	0,1	4,7	16,28	base	142
55	0,1	4,7	21,24	base	140
55	0,1	4,7	23,36	base	163
55	0,1	4,7	37,40	base	136
55	16,24	16,28	23,36	base	228
55	16,24	16,28	37,40	base	63
55	16,24	21,24	16,28	base	74
55	16,24	21,24	23,36	base	83
55	16,24	21,24	37,40	base	76
55	16,24	23,36	37,40	base	124
55	16,28	23,36	37,40	base	123
55	21,24	16,28	23,36	base	222
55	21,24	16,28	37,40	base	65
55	21,24	23,36	37,40	base	226
55	4,7	16,24	16,28	base	60
55	4,7	16,24	21,24	base	121
55	4,7	16,24	23,36	base	50
55	4,7	16,24	37,40	base	30
55	4,7	16,28	23,36	base	35
55	4,7	16,28	37,40	base	47
55	4,7	21,24	16,28	base	45
55	4,7	21,24	23,36	base	37
55	4,7	21,24	37,40	base	26
55	4,7	23,36	37,40	base	51
56	0,1	16,27	16,38	base	67
56	0,1	16,27	21,36	base	107
56	0,1	16,27	23,35	base	185
56	0,1	16,27	37,38	base	68
56	0,1	16,38	37,38	base	70
56	0,1	21,36	16,38	base	108
56	0,1	21,36	37,38	base	111
