32,0,0,0,0,0,0,0,0,0,0,0,-32,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0
32,0,0,0,0,0,0,0,0,0,16,0,-16,0,0,0
32,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0
32,0,0,0,0,0,0,0,0,0,48,0,-16,0,0,0
32,0,0,0,0,0,0,0,0,0,80,0,-16,0,0,0
32,0,0,0,0,0,16,0,0,0,0,0,-16,0,0,0
32,0,0,0,0,0,16,0,0,0,64,0,-16,0,0,0
40,0,0,0,0,0,-8,0,0,0,-56,0,8,0,0,0
40,0,0,0,0,0,-8,0,0,0,-24,0,8,0,0,0
40,0,0,0,0,0,-8,0,0,0,-8,0,-8,0,0,0
40,0,0,0,0,0,-8,0,0,0,8,0,8,0,0,0
40,0,0,0,0,0,-8,0,0,0,24,0,-8,0,0,0
40,0,0,0,0,0,-8,0,0,0,40,0,8,0,0,0
40,0,0,0,0,0,8,0,0,0,-40,0,8,0,0,0
40,0,0,0,0,0,8,0,0,0,-24,0,-8,0,0,0
40,0,0,0,0,0,8,0,0,0,-8,0,8,0,0,0
40,0,0,0,0,0,8,0,0,0,8,0,-8,0,0,0
40,0,0,0,0,0,8,0,0,0,24,0,8,0,0,0
40,0,0,0,0,0,8,0,0,0,56,0,8,0,0,0
48,0,0,-144,0,0,0,0,0,48,144,0,0,0,0,0
48,0,0,-112,0,0,0,0,0,48,112,0,0,0,0,0
48,0,0,-80,0,0,0,0,0,48,80,0,0,0,0,0
48,0,0,-48,0,0,0,0,0,48,48,0,0,0,0,0
48,0,0,-16,0,0,0,0,0,48,16,0,0,0,0,0
48,0,0,0,0,0,-16,0,0,0,-32,0,0,0,0,0
48,0,0,0,0,0,-16,0,0,0,-16,0,-48,0,0,0
48,0,0,0,0,0,-16,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,-16,0,0,0,16,0,48,0,0,0
48,0,0,0,0,0,-16,0,0,0,32,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,-80,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,-48,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,-16,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,-48,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,-16,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0
48,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0
48,0,0,0,0,0,16,0,0,0,-32,0,0,0,0,0
48,0,0,0,0,0,16,0,0,0,-16,0,48,0,0,0
48,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,16,0,0,0,16,0,-48,0,0,0
48,0,0,0,0,0,16,0,0,0,32,0,0,0,0,0
48,0,0,16,0,0,0,0,0,48,-16,0,0,0,0,0
48,0,0,48,0,0,0,0,0,48,-48,0,0,0,0,0
48,0,0,80,0,0,0,0,0,48,-80,0,0,0,0,0
48,0,0,112,0,0,0,0,0,48,-112,0,0,0,0,0
48,0,0,144,0,0,0,0,0,48,-144,0,0,0,0,0
56,0,0,0,0,0,-24,0,0,0,-8,0,-8,0,0,0
56,0,0,0,0,0,-8,0,0,0,-40,0,8,0,0,0
56,0,0,0,0,0,-8,0,0,0,-24,0,-8,0,0,0
56,0,0,0,0,0,-8,0,0,0,-24,0,24,0,0,0
56,0,0,0,0,0,-8,0,0,0,-8,0,8,0,0,0
56,0,0,0,0,0,-8,0,0,0,8,0,-8,0,0,0
56,0,0,0,0,0,-8,0,0,0,24,0,8,0,0,0
56,0,0,0,0,0,-8,0,0,0,56,0,8,0,0,0
56,0,0,0,0,0,8,0,0,0,-56,0,8,0,0,0
56,0,0,0,0,0,8,0,0,0,-24,0,8,0,0,0
56,0,0,0,0,0,8,0,0,0,-8,0,-8,0,0,0
56,0,0,0,0,0,8,0,0,0,8,0,8,0,0,0
56,0,0,0,0,0,8,0,0,0,24,0,-8,0,0,0
56,0,0,0,0,0,8,0,0,0,40,0,8,0,0,0
64,0,0,0,0,0,-16,0,0,0,-32,0,-16,0,0,0
64,0,0,0,0,0,-16,0,0,0,-16,0,0,0,0,0
64,0,0,0,0,0,-16,0,0,0,32,0,-16,0,0,0
64,0,0,0,0,0,0,0,0,0,-48,0,-16,0,0,0
