orbit,packings,unsat,unknown,sat,calls,queries,options,leaves,max_calls,parent_rows
2873,8,8,0,0,2540,2540,2532,0,434,1315023
2874,27,27,0,0,6395,6395,6368,0,425,1403426
2875,7,7,0,0,1854,1854,1847,0,449,1343266
2876,29,29,0,0,6180,6180,6151,0,386,1451262
2877,61,61,0,0,16132,16132,16071,0,432,1470757
2878,25,25,0,0,6749,6749,6724,0,628,1507625
2879,121,121,0,0,35997,35997,35876,0,676,1686268
2880,13,13,0,0,4123,4123,4110,0,404,1345281
2881,40,40,0,0,9065,9065,9025,0,443,1372234
2882,245,245,0,0,55318,55318,55073,0,594,1724743
2883,23,23,0,0,8316,8316,8293,0,551,1431325
2884,65,65,0,0,16612,16612,16547,0,565,1578562
2885,6,6,0,0,1711,1711,1705,0,434,1320189
2886,143,143,0,0,32373,32373,32230,0,469,1626475
2887,57,57,0,0,11978,11978,11921,0,363,1421537
2888,32,32,0,0,11381,11381,11349,0,544,1410709
2889,139,139,0,0,31716,31716,31577,0,472,1562596
2890,9,9,0,0,2613,2613,2604,0,422,1422722
2891,34,34,0,0,9814,9814,9780,0,525,1457734
2892,43,43,0,0,13732,13732,13689,0,556,1468159
2893,34,34,0,0,7933,7933,7899,0,342,1427182
2894,212,212,0,0,46161,46161,45949,0,462,1708229
2895,17,17,0,0,5446,5446,5429,0,535,1349512
2896,29,29,0,0,8391,8391,8362,0,494,1421386
2897,28,28,0,0,7327,7327,7299,0,534,1484036
2898,6,6,0,0,1239,1239,1233,0,264,1363459
2899,12,12,0,0,3346,3346,3334,0,418,1370624
2900,80,80,0,0,18713,18713,18633,0,490,1543511
2901,188,188,0,0,48836,48836,48648,0,539,1597969
2902,8,8,0,0,2766,2766,2758,0,545,1414498
2903,55,55,0,0,12159,12159,12104,0,577,1533525
2904,34,34,0,0,9980,9980,9946,0,432,1468791
2905,87,87,0,0,20615,20615,20528,0,446,1529985
2906,148,148,0,0,33546,33546,33398,0,553,1543015
2907,58,58,0,0,13391,13391,13333,0,338,1591686
2908,117,117,0,0,28695,28695,28578,0,514,1587679
2909,42,42,0,0,11047,11047,11005,0,532,1475445
2910,31,31,0,0,7015,7015,6984,0,393,1476015
2911,9,9,0,0,2095,2095,2086,0,307,1405741
2912,6,6,0,0,1740,1740,1734,0,410,1295319
2913,110,110,0,0,23839,23839,23729,0,341,1548566
2914,38,38,0,0,9273,9273,9235,0,414,1511312
2915,46,46,0,0,10747,10747,10701,0,381,1405434
2916,21,21,0,0,6562,6562,6541,0,462,1399906
2917,51,51,0,0,8748,8748,8697,0,298,1443146
2918,24,24,0,0,5560,5560,5536,0,346,1371954
2919,104,104,0,0,23116,23116,23012,0,648,1510684
2920,27,27,0,0,5520,5520,5493,0,365,1480854
2921,33,33,0,0,7678,7678,7645,0,410,1399636
2922,19,19,0,0,4730,4730,4711,0,380,1436076
2923,8,8,0,0,1941,1941,1933,0,327,1331051
2924,12,12,0,0,2838,2838,2826,0,298,1405621
2925,10,10,0,0,2838,2838,2828,0,354,1426498
2926,34,34,0,0,6909,6909,6875,0,340,1502929
2927,26,26,0,0,7027,7027,7001,0,436,1454591
2928,36,36,0,0,10617,10617,10581,0,473,1460478
2929,35,35,0,0,9115,9115,9080,0,448,1380901
2930,7,7,0,0,2528,2528,2521,0,420,1388932
2931,23,23,0,0,4355,4355,4332,0,290,1427524
2932,33,33,0,0,6228,6228,6195,0,328,1518341
2933,11,11,0,0,2563,2563,2552,0,462,1395502
2934,10,10,0,0,2397,2397,2387,0,382,1419932
2935,24,24,0,0,6653,6653,6629,0,421,1382169
2936,38,38,0,0,11949,11949,11911,0,497,1392078
2937,28,28,0,0,6350,6350,6322,0,395,1426777
2938,61,61,0,0,13826,13826,13765,0,467,1428084
2939,93,93,0,0,18640,18640,18547,0,436,1526308
2940,134,134,0,0,32714,32714,32580,0,538,1654442
2941,8,8,0,0,1838,1838,1830,0,337,1458565
2942,40,40,0,0,9996,9996,9956,0,453,1403844
2943,118,118,0,0,25523,25523,25405,0,472,1687461
2944,38,38,0,0,7645,7645,7607,0,370,1506313
2945,114,114,0,0,31468,31468,31354,0,548,1537639
2946,15,15,0,0,2746,2746,2731,0,386,1409058
2947,32,32,0,0,8071,8071,8039,0,431,1402685
2948,95,95,0,0,14060,14060,13965,0,350,1494085
2949,15,15,0,0,4614,4614,4599,0,414,1430417
2950,238,238,0,0,52386,52386,52148,0,469,1655701
2951,133,133,0,0,29162,29162,29029,0,477,1582551
2952,9,9,0,0,1672,1672,1663,0,265,1390558
2953,34,34,0,0,6699,6699,6665,0,332,1427541
2954,54,54,0,0,12150,12150,12096,0,522,1516163
2955,7,7,0,0,1594,1594,1587,0,301,1283487
2956,80,80,0,0,18599,18599,18519,0,492,1479352
2957,43,43,0,0,13896,13896,13853,0,511,1407760
2958,7,7,0,0,1454,1454,1447,0,328,1228633
2959,122,122,0,0,27962,27962,27840,0,469,1530556
2960,69,69,0,0,21641,21641,21572,0,624,1391935
2961,12,12,0,0,2803,2803,2791,0,319,1392719
2962,8,8,0,0,2325,2325,2317,0,570,1302142
2963,28,28,0,0,7925,7925,7897,0,496,1367023
2964,30,30,0,0,7728,7728,7698,0,389,1381795
2965,39,39,0,0,10656,10656,10617,0,475,1397185
2966,105,105,0,0,21402,21402,21297,0,439,1535009
2967,26,26,0,0,4661,4661,4635,0,336,1415561
2968,26,26,0,0,5838,5838,5812,0,371,1405916
2969,119,119,0,0,26920,26920,26801,0,441,1612519
2970,66,66,0,0,13829,13829,13763,0,396,1402500
2971,25,25,0,0,5616,5616,5591,0,367,1366938
2972,8,8,0,0,1979,1979,1971,0,341,1377743
2973,112,112,0,0,20076,20076,19964,0,390,1513427
2974,38,38,0,0,9551,9551,9513,0,429,1438705
2975,29,29,0,0,7691,7691,7662,0,466,1496023
2976,9,9,0,0,2226,2226,2217,0,355,1429617
2977,27,27,0,0,6511,6511,6484,0,415,1436114
2978,96,96,0,0,19416,19416,19320,0,405,1459140
2979,94,94,0,0,23957,23957,23863,0,511,1454609
2980,9,9,0,0,2012,2012,2003,0,440,1335461
2981,137,137,0,0,32724,32724,32587,0,447,1556451
2982,49,49,0,0,11601,11601,11552,0,359,1482625
2983,106,106,0,0,20970,20970,20864,0,348,1478579
2984,9,9,0,0,1701,1701,1692,0,222,1350093
2985,30,30,0,0,6968,6968,6938,0,356,1386214
2986,50,50,0,0,10693,10693,10643,0,360,1461653
2987,105,105,0,0,25860,25860,25755,0,485,1544193
2988,32,32,0,0,7067,7067,7035,0,360,1395568
2989,66,66,0,0,14269,14269,14203,0,439,1481860
2990,67,67,0,0,18370,18370,18303,0,530,1418069
2991,82,82,0,0,17680,17680,17598,0,434,1449137
2992,84,84,0,0,19437,19437,19353,0,505,1487720
2993,132,132,0,0,32372,32372,32240,0,535,1498695
2994,32,32,0,0,8569,8569,8537,0,414,1471477
2995,14,14,0,0,3435,3435,3421,0,406,1288884
2996,24,24,0,0,5500,5500,5476,0,467,1400439
2997,6,6,0,0,1458,1458,1452,0,386,1267802
2998,34,34,0,0,6018,6018,5984,0,278,1437871
2999,33,33,0,0,7405,7405,7372,0,414,1418899
3000,89,89,0,0,19054,19054,18965,0,430,1515405
3001,161,161,0,0,31128,31128,30967,0,472,1609695
3002,14,14,0,0,3582,3582,3568,0,387,1286229
3003,24,24,0,0,4352,4352,4328,0,290,1375322
3004,96,96,0,0,15779,15779,15683,0,371,1531449
3005,68,68,0,0,13219,13219,13151,0,374,1422519
3006,24,24,0,0,6854,6854,6830,0,470,1400388
3007,29,29,0,0,6017,6017,5988,0,467,1427712
3008,25,25,0,0,5121,5121,5096,0,384,1400024
3009,90,90,0,0,21806,21806,21716,0,469,1471899
3010,42,42,0,0,9644,9644,9602,0,422,1387689
3011,12,12,0,0,2237,2237,2225,0,300,1321438
3012,8,8,0,0,1490,1490,1482,0,287,1318882
3013,31,31,0,0,8224,8224,8193,0,494,1375619
3014,102,102,0,0,20409,20409,20307,0,395,1441162
3015,30,30,0,0,5834,5834,5804,0,367,1411037
3016,24,24,0,0,4748,4748,4724,0,334,1394247
3017,35,35,0,0,9958,9958,9923,0,398,1502924
3018,2,2,0,0,692,692,690,0,413,1278459
3019,8,8,0,0,1968,1968,1960,0,365,1297732
3020,17,17,0,0,5008,5008,4991,0,454,1272172
3021,9,9,0,0,2306,2306,2297,0,366,1291528
3022,26,26,0,0,4724,4724,4698,0,320,1373490
3023,28,28,0,0,7035,7035,7007,0,544,1458477
3024,66,66,0,0,17502,17502,17436,0,598,1415137
3025,40,40,0,0,8015,8015,7975,0,365,1301281
3026,6,6,0,0,1214,1214,1208,0,335,1334596
3027,108,108,0,0,24727,24727,24619,0,474,1485897
3028,101,101,0,0,20535,20535,20434,0,405,1546811
3029,25,25,0,0,8048,8048,8023,0,552,1398850
3030,76,76,0,0,17027,17027,16951,0,371,1433858
3031,6,6,0,0,1318,1318,1312,0,314,1231846
3032,44,44,0,0,10458,10458,10414,0,413,1405275
3033,77,77,0,0,15129,15129,15052,0,354,1448494
3034,75,75,0,0,16217,16217,16142,0,399,1426166
3035,90,90,0,0,14442,14442,14352,0,388,1460418
3036,32,32,0,0,8082,8082,8050,0,435,1431998
3037,78,78,0,0,17263,17263,17185,0,413,1427793
3038,68,68,0,0,13818,13818,13750,0,368,1431415
3039,55,55,0,0,9434,9434,9379,0,302,1380605
3040,65,65,0,0,13354,13354,13289,0,367,1454713
3041,106,106,0,0,18090,18090,17984,0,340,1512722
3042,30,30,0,0,5359,5359,5329,0,337,1424398
3043,48,48,0,0,13778,13778,13730,0,684,1357273
3044,85,85,0,0,18480,18480,18395,0,483,1453907
3045,39,39,0,0,10152,10152,10113,0,482,1455305
3046,6,6,0,0,1407,1407,1401,0,294,1267336
3047,4,4,0,0,1128,1128,1124,0,407,1218794
3048,12,12,0,0,2937,2937,2925,0,404,1318816
3049,56,56,0,0,10703,10703,10647,0,408,1394273
3050,92,92,0,0,16483,16483,16391,0,384,1428578
3051,5,5,0,0,981,981,976,0,263,1281647
3052,152,152,0,0,30757,30757,30605,0,441,1482243
3053,164,164,0,0,32105,32105,31941,0,448,1532460
3054,26,26,0,0,5643,5643,5617,0,338,1391417
3055,61,61,0,0,12786,12786,12725,0,455,1366402
3056,50,50,0,0,10998,10998,10948,0,521,1392178
3057,88,88,0,0,15151,15151,15063,0,438,1477307
3058,10,10,0,0,2140,2140,2130,0,314,1350436
3059,27,27,0,0,7012,7012,6985,0,419,1371051
3060,210,210,0,0,42848,42848,42638,0,550,1518708
3061,9,9,0,0,2330,2330,2321,0,433,1335111
3062,26,26,0,0,5697,5697,5671,0,400,1329769
3063,101,101,0,0,22222,22222,22121,0,526,1485799
3064,73,73,0,0,12692,12692,12619,0,433,1414689
3065,47,47,0,0,11177,11177,11130,0,474,1402666
3066,79,79,0,0,16264,16264,16185,0,371,1421675
3067,59,59,0,0,16188,16188,16129,0,524,1364593
3068,5,5,0,0,822,822,817,0,246,1302744
3069,52,52,0,0,11902,11902,11850,0,358,1438227
3070,25,25,0,0,4839,4839,4814,0,304,1369009
3071,21,21,0,0,6213,6213,6192,0,474,1375391
3072,210,210,0,0,38825,38825,38615,0,381,1547246
3073,73,73,0,0,15888,15888,15815,0,410,1450750
3074,58,58,0,0,11548,11548,11490,0,420,1392879
3075,62,62,0,0,14934,14934,14872,0,456,1330253
3076,91,91,0,0,18181,18181,18090,0,422,1469363
3077,80,80,0,0,14272,14272,14192,0,343,1420560
3078,9,9,0,0,2038,2038,2029,0,403,1341030
3079,37,37,0,0,8272,8272,8235,0,407,1400766
3080,23,23,0,0,4727,4727,4704,0,342,1338192
3081,31,31,0,0,5423,5423,5392,0,285,1246772
3082,11,11,0,0,2405,2405,2394,0,356,1272362
3083,53,53,0,0,9197,9197,9144,0,323,1406006
3084,31,31,0,0,6402,6402,6371,0,302,1349135
3085,8,8,0,0,1971,1971,1963,0,361,1275019
3086,24,24,0,0,5231,5231,5207,0,336,1292183
3087,94,94,0,0,15247,15247,15153,0,350,1441538
3088,24,24,0,0,5229,5229,5205,0,341,1320299
3089,22,22,0,0,4153,4153,4131,0,390,1370598
3090,34,34,0,0,7425,7425,7391,0,438,1419127
3091,53,53,0,0,11067,11067,11014,0,407,1369418
3092,17,17,0,0,4170,4170,4153,0,369,1314854
3093,87,87,0,0,16866,16866,16779,0,393,1395268
3094,6,6,0,0,1138,1138,1132,0,228,1282634
3095,13,13,0,0,2743,2743,2730,0,319,1263145
3096,28,28,0,0,5109,5109,5081,0,302,1319952
3097,44,44,0,0,11094,11094,11050,0,509,1313287
3098,89,89,0,0,14534,14534,14445,0,491,1397328
3099,57,57,0,0,13674,13674,13617,0,404,1297209
3100,22,22,0,0,5609,5609,5587,0,426,1354201
3101,55,55,0,0,9675,9675,9620,0,343,1380772
3102,4,4,0,0,930,930,926,0,256,1206990
3103,11,11,0,0,2847,2847,2836,0,417,1294512
3104,62,62,0,0,12800,12800,12738,0,419,1369510
3105,54,54,0,0,11574,11574,11520,0,374,1342328
3106,11,11,0,0,2296,2296,2285,0,299,1290886
3107,69,69,0,0,12581,12581,12512,0,316,1377089
3108,24,24,0,0,5454,5454,5430,0,327,1388753
3109,51,51,0,0,10484,10484,10433,0,441,1333387
3110,61,61,0,0,10267,10267,10206,0,340,1299318
3111,66,66,0,0,14754,14754,14688,0,553,1434006
3112,87,87,0,0,18179,18179,18092,0,371,1474011
3113,98,98,0,0,18374,18374,18276,0,412,1387391
3114,22,22,0,0,4982,4982,4960,0,374,1291875
3115,37,37,0,0,8795,8795,8758,0,434,1314437
3116,8,8,0,0,1200,1200,1192,0,239,1280515
3117,32,32,0,0,4313,4313,4281,0,218,1299469
3118,51,51,0,0,10024,10024,9973,0,397,1323815
3119,27,27,0,0,7151,7151,7124,0,433,1312530
3120,5,5,0,0,1486,1486,1481,0,388,1241365
3121,57,57,0,0,13972,13972,13915,0,385,1379365
3122,7,7,0,0,2183,2183,2176,0,432,1277065
3123,24,24,0,0,5341,5341,5317,0,431,1299662
3124,59,59,0,0,12891,12891,12832,0,362,1323217
3125,23,23,0,0,4573,4573,4550,0,285,1301490
3126,47,47,0,0,9988,9988,9941,0,346,1285664
3127,114,114,0,0,24320,24320,24206,0,495,1457775
3128,94,94,0,0,17227,17227,17133,0,351,1421843
3129,23,23,0,0,4174,4174,4151,0,339,1379188
3130,62,62,0,0,14093,14093,14031,0,430,1351277
3131,5,5,0,0,1178,1178,1173,0,281,1232044
3132,97,97,0,0,16967,16967,16870,0,374,1309074
3133,16,16,0,0,3019,3019,3003,0,277,1323083
3134,25,25,0,0,5656,5656,5631,0,477,1305438
3135,96,96,0,0,15910,15910,15814,0,329,1390697
3136,57,57,0,0,9588,9588,9531,0,325,1336994
3137,31,31,0,0,5430,5430,5399,0,310,1268198
3138,28,28,0,0,6148,6148,6120,0,363,1287903
3139,34,34,0,0,5615,5615,5581,0,320,1346502
3140,18,18,0,0,4876,4875,4858,1,462,1298654
3141,37,37,0,0,6098,6098,6061,0,275,1299396
3142,17,17,0,0,3852,3852,3835,0,327,1287880
3143,66,66,0,0,13378,13378,13312,0,356,1320975
3144,23,23,0,0,5318,5318,5295,0,366,1282374
3145,7,7,0,0,869,869,862,0,197,1272824
3146,7,7,0,0,1315,1315,1308,0,271,1224786
3147,28,28,0,0,4998,4998,4970,0,296,1269736
3148,30,30,0,0,5992,5992,5962,0,468,1323976
3149,21,21,0,0,6013,6013,5992,0,401,1322180
3150,53,53,0,0,10141,10141,10088,0,328,1332894
3151,5,5,0,0,704,704,699,0,215,1203645
3152,22,22,0,0,3527,3527,3505,0,316,1321681
3153,74,74,0,0,17655,17655,17581,0,510,1350347
3154,71,71,0,0,13668,13668,13597,0,315,1342221
3155,77,77,0,0,13617,13617,13540,0,360,1350560
3156,7,7,0,0,1231,1231,1224,0,223,1243347
3157,7,7,0,0,1586,1586,1579,0,371,1288732
3158,21,21,0,0,4326,4326,4305,0,352,1285677
3159,156,156,0,0,28530,28530,28374,0,435,1429194
3160,7,7,0,0,1219,1219,1212,0,243,1255649
3161,60,60,0,0,13945,13945,13885,0,452,1349114
3162,74,74,0,0,10857,10857,10783,0,308,1384691
3163,61,61,0,0,11290,11290,11229,0,381,1401376
3164,67,67,0,0,12673,12673,12606,0,318,1358813
3165,10,10,0,0,2667,2667,2657,0,359,1246027
3166,111,111,0,0,20067,20067,19956,0,445,1413260
3167,28,28,0,0,4780,4780,4752,0,287,1280318
3168,21,21,0,0,3805,3805,3784,0,355,1267211
3169,17,17,0,0,3061,3061,3044,0,297,1270979
3170,61,61,0,0,13712,13712,13651,0,523,1298420
3171,40,40,0,0,8688,8688,8648,0,406,1305789
3172,91,91,0,0,19789,19789,19698,0,606,1348863
3173,70,70,0,0,14456,14456,14386,0,407,1296958
3174,141,141,0,0,20453,20453,20312,0,332,1441382
3175,34,34,0,0,6619,6619,6585,0,294,1294637
3176,91,91,0,0,18117,18117,18026,0,404,1347829
3177,24,24,0,0,4416,4416,4392,0,323,1286058
3178,23,23,0,0,4901,4901,4878,0,398,1304119
3179,29,29,0,0,4498,4498,4469,0,272,1209532
3180,67,67,0,0,12677,12677,12610,0,371,1317189
3181,15,15,0,0,3785,3785,3770,0,430,1247185
3182,73,73,0,0,11319,11319,11246,0,336,1380328
3183,71,71,0,0,13590,13590,13519,0,330,1305474
3184,5,5,0,0,843,843,838,0,236,1198524
3185,46,46,0,0,7908,7908,7862,0,495,1323829
3186,6,6,0,0,1132,1132,1126,0,255,1234768
3187,55,55,0,0,9627,9627,9572,0,394,1283628
3188,3,3,0,0,505,505,502,0,225,1194868
3189,78,78,0,0,15475,15475,15397,0,431,1322593
3190,63,63,0,0,10367,10367,10304,0,381,1309418
3191,4,4,0,0,858,858,854,0,296,1174812
3192,5,5,0,0,970,970,965,0,346,1209320
3193,52,52,0,0,8347,8347,8295,0,330,1274763
3194,45,45,0,0,8259,8259,8214,0,329,1297252
3195,51,51,0,0,8560,8560,8509,0,328,1308586
3196,56,56,0,0,8270,8270,8214,0,282,1276503
3197,73,73,0,0,13221,13221,13148,0,347,1334455
3198,8,8,0,0,1536,1536,1528,0,259,1208536
3199,100,100,0,0,15051,15051,14951,0,319,1335569
3200,6,6,0,0,1221,1221,1215,0,241,1203388
3201,40,40,0,0,7404,7404,7364,0,351,1265175
3202,33,33,0,0,5667,5667,5634,0,278,1307115
3203,25,25,0,0,4691,4691,4666,0,350,1307430
3204,5,5,0,0,1011,1011,1006,0,233,1193541
3205,131,131,0,0,25522,25522,25391,0,422,1410899
3206,19,19,0,0,4123,4123,4104,0,332,1231016
3207,125,125,0,0,22333,22333,22208,0,405,1368058
3208,18,18,0,0,3707,3707,3689,0,346,1330006
3209,23,23,0,0,4008,4008,3985,0,298,1296237
3210,63,63,0,0,12180,12180,12117,0,391,1357416
3211,17,17,0,0,3564,3564,3547,0,322,1193297
3212,51,51,0,0,7018,7018,6967,0,279,1270878
3213,60,60,0,0,9024,9024,8964,0,278,1275484
3214,65,65,0,0,11800,11800,11735,0,392,1298810
3215,47,47,0,0,7442,7442,7395,0,283,1284595
3216,6,6,0,0,933,933,927,0,220,1225032
3217,4,4,0,0,911,911,907,0,292,1127460
3218,58,58,0,0,12188,12188,12130,0,343,1383573
3219,68,68,0,0,14111,14111,14043,0,340,1378092
3220,43,43,0,0,7208,7208,7165,0,298,1244910
3221,70,70,0,0,12070,12070,12000,0,292,1325567
3222,3,3,0,0,840,840,837,0,304,1135228
3223,26,26,0,0,6595,6595,6569,0,378,1288030
3224,5,5,0,0,1029,1029,1024,0,249,1174784
3225,5,5,0,0,919,919,914,0,250,1183711
3226,7,7,0,0,895,895,888,0,203,1205160
3227,23,23,0,0,4887,4887,4864,0,359,1255688
3228,28,28,0,0,4509,4509,4481,0,223,1273666
3229,29,29,0,0,6927,6927,6898,0,430,1239716
3230,21,21,0,0,3156,3156,3135,0,201,1257083
3231,40,40,0,0,8090,8090,8050,0,386,1215667
3232,71,71,0,0,12955,12955,12884,0,379,1343590
3233,70,70,0,0,11956,11956,11886,0,401,1284489
3234,10,10,0,0,1591,1591,1581,0,299,1211748
3235,40,40,0,0,8263,8263,8223,0,362,1240864
3236,63,63,0,0,12546,12546,12483,0,378,1318113
3237,39,39,0,0,6486,6486,6447,0,313,1262564
3238,21,21,0,0,2581,2581,2560,0,248,1205272
3239,21,21,0,0,5063,5063,5042,0,376,1266149
3240,5,5,0,0,1423,1423,1418,0,300,1103310
3241,37,37,0,0,7800,7800,7763,0,383,1263170
3242,10,10,0,0,2200,2200,2190,0,339,1170274
3243,6,6,0,0,1154,1154,1148,0,298,1141299
3244,4,4,0,0,717,717,713,0,221,1129976
3245,18,18,0,0,3831,3831,3813,0,293,1237967
3246,37,37,0,0,5584,5584,5547,0,301,1227897
3247,68,68,0,0,10738,10738,10670,0,342,1309559
3248,46,46,0,0,6265,6265,6219,0,282,1243247
3249,43,43,0,0,9276,9276,9233,0,418,1250440
3250,81,81,0,0,17307,17307,17226,0,425,1348318
3251,4,4,0,0,1012,1012,1008,0,325,1096088
3252,26,26,0,0,6085,6085,6059,0,437,1274307
3253,12,12,0,0,2404,2404,2392,0,281,1213346
3254,8,8,0,0,991,991,983,0,218,1194512
3255,28,28,0,0,4491,4491,4463,0,256,1261368
3256,24,24,0,0,4241,4241,4217,0,276,1169913
3257,13,13,0,0,2112,2112,2099,0,247,1221685
3258,2,2,0,0,322,322,320,0,184,1095690
3259,73,73,0,0,10407,10407,10334,0,270,1300778
3260,6,6,0,0,1209,1209,1203,0,244,1119155
3261,60,60,0,0,11631,11631,11571,0,528,1307476
3262,23,23,0,0,4037,4037,4014,0,298,1208265
3263,20,20,0,0,3924,3924,3904,0,274,1251426
3264,2,2,0,0,372,372,370,0,192,1132602
3265,4,4,0,0,479,479,475,0,160,1133256
3266,33,33,0,0,7878,7878,7845,0,414,1256537
3267,7,7,0,0,1589,1588,1582,1,287,1184211
3268,18,18,0,0,2951,2951,2933,0,235,1257188
3269,71,71,0,0,12194,12194,12123,0,367,1277298
3270,20,20,0,0,4368,4368,4348,0,315,1221357
3271,45,45,0,0,8890,8890,8845,0,362,1224543
3272,54,54,0,0,9870,9870,9816,0,324,1331078
3273,47,47,0,0,7240,7240,7193,0,302,1203222
3274,5,5,0,0,958,958,953,0,258,1111153
3275,3,3,0,0,388,388,385,0,145,1128332
3276,58,58,0,0,11263,11263,11205,0,380,1290292
3277,66,66,0,0,10809,10809,10743,0,326,1290158
3278,9,9,0,0,1587,1587,1578,0,283,1164517
3279,16,16,0,0,2567,2567,2551,0,242,1221256
3280,18,18,0,0,3283,3283,3265,0,237,1236894
3281,6,6,0,0,1034,1034,1028,0,213,1150217
3282,19,19,0,0,3207,3207,3188,0,291,1180883
3283,44,44,0,0,9110,9110,9066,0,326,1260274
3284,10,10,0,0,1792,1792,1782,0,211,1238941
3285,76,76,0,0,12254,12254,12178,0,296,1283331
3286,19,19,0,0,3276,3276,3257,0,240,1203513
3287,65,65,0,0,10310,10310,10245,0,315,1330968
3288,15,15,0,0,2174,2174,2159,0,291,1221547
3289,20,20,0,0,3335,3335,3315,0,241,1177241
3290,63,63,0,0,10490,10490,10427,0,370,1287569
3291,51,51,0,0,9127,9127,9076,0,317,1254291
3292,18,18,0,0,2678,2678,2660,0,211,1210200
3293,64,64,0,0,10115,10115,10051,0,275,1253240
3294,5,5,0,0,915,915,910,0,252,1169727
3295,14,14,0,0,2081,2081,2067,0,199,1186399
3296,58,58,0,0,8717,8717,8659,0,342,1269633
3297,18,18,0,0,2648,2648,2630,0,260,1249052
3298,34,34,0,0,5802,5802,5768,0,288,1173231
3299,2,2,0,0,447,447,445,0,313,1151275
3300,49,49,0,0,7064,7064,7015,0,275,1311015
3301,5,5,0,0,916,916,911,0,257,1204325
3302,10,10,0,0,1430,1430,1420,0,205,1199636
3303,16,16,0,0,2619,2619,2603,0,265,1159823
3304,18,18,0,0,4316,4316,4298,0,407,1220998
3305,20,20,0,0,4593,4593,4573,0,374,1149739
3306,17,17,0,0,3728,3728,3711,0,326,1229259
3307,11,11,0,0,1356,1356,1345,0,218,1183265
3308,79,79,0,0,10281,10281,10202,0,317,1262252
3309,23,23,0,0,4006,4006,3983,0,393,1163459
3310,42,42,0,0,6340,6340,6298,0,277,1198180
3311,21,21,0,0,3875,3875,3854,0,312,1126950
3312,32,32,0,0,5186,5186,5154,0,240,1217984
3313,20,20,0,0,3873,3873,3853,0,334,1197488
3314,22,22,0,0,3567,3567,3545,0,267,1194065
3315,40,40,0,0,7596,7596,7556,0,336,1184147
3316,62,62,0,0,8595,8595,8533,0,226,1291889
3317,7,7,0,0,1207,1207,1200,0,226,1171673
3318,21,21,0,0,4024,4024,4003,0,280,1226773
3319,63,63,0,0,9428,9428,9365,0,336,1208284
3320,14,14,0,0,2904,2904,2890,0,277,1189222
3321,58,58,0,0,9517,9517,9459,0,290,1215429
3322,37,37,0,0,5622,5622,5585,0,286,1255080
3323,53,53,0,0,7112,7112,7059,0,225,1191804
3324,21,21,0,0,3577,3577,3556,0,301,1144689
3325,24,24,0,0,3506,3506,3482,0,258,1193174
3326,171,171,0,0,25821,25821,25650,0,330,1303091
3327,18,18,0,0,2777,2777,2759,0,222,1191714
3328,60,60,0,0,10726,10726,10666,0,293,1249708
3329,53,53,0,0,9384,9384,9331,0,333,1238828
3330,6,6,0,0,990,990,984,0,226,1170068
3331,6,6,0,0,1172,1172,1166,0,253,1125771
3332,3,3,0,0,566,566,563,0,215,1057722
3333,8,8,0,0,1456,1456,1448,0,259,1165302
3334,18,18,0,0,3022,3022,3004,0,306,1153747
3335,39,39,0,0,5500,5500,5461,0,234,1189023
3336,35,35,0,0,5697,5697,5662,0,315,1160251
3337,5,5,0,0,831,831,826,0,217,1107617
3338,30,30,0,0,4779,4779,4749,0,257,1185518
3339,23,23,0,0,4223,4223,4200,0,312,1165351
3340,8,8,0,0,2169,2169,2161,0,366,1150903
3341,44,44,0,0,6183,6183,6139,0,293,1182738
3342,5,5,0,0,911,911,906,0,253,1112320
3343,13,13,0,0,2612,2612,2599,0,290,1168884
3344,52,52,0,0,9425,9425,9373,0,405,1162877
3345,46,46,0,0,6793,6793,6747,0,300,1194192
3346,5,5,0,0,782,782,777,0,190,1129770
3347,6,6,0,0,820,820,814,0,225,1124381
3348,33,33,0,0,5476,5476,5443,0,289,1237571
3349,134,134,0,0,18997,18997,18863,0,338,1249478
3350,4,4,0,0,562,562,558,0,182,1135332
3351,15,15,0,0,3218,3218,3203,0,403,1177645
3352,70,70,0,0,9205,9205,9135,0,238,1222459
3353,5,5,0,0,853,853,848,0,234,1092160
3354,3,3,0,0,493,493,490,0,194,1023684
3355,31,31,0,0,5231,5231,5200,0,302,1135303
3356,18,18,0,0,2223,2223,2205,0,247,1144309
3357,4,4,0,0,647,647,643,0,210,1097558
3358,98,98,0,0,13964,13964,13866,0,311,1220123
3359,17,17,0,0,2525,2525,2508,0,237,1124578
3360,48,48,0,0,6075,6075,6027,0,260,1227834
3361,23,23,0,0,4406,4406,4383,0,317,1146095
3362,1,1,0,0,113,113,112,0,113,1071990
3363,18,18,0,0,2433,2433,2415,0,205,1109042
3364,17,17,0,0,2617,2617,2600,0,241,1136766
3365,14,14,0,0,2062,2062,2048,0,230,1166279
3366,12,12,0,0,2636,2636,2624,0,449,1186352
3367,26,26,0,0,4143,4143,4117,0,247,1138104
3368,2,2,0,0,360,360,358,0,189,1065081
3369,49,49,0,0,8432,8432,8383,0,339,1226287
3370,53,53,0,0,9455,9455,9402,0,311,1133969
3371,45,45,0,0,8083,8083,8038,0,302,1171682
3372,6,6,0,0,732,732,726,0,156,1099721
3373,19,19,0,0,4254,4254,4235,0,356,1144649
3374,40,40,0,0,6306,6306,6266,0,322,1152589
